trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-4502.16841432904	-4452.68206976873	-49.4863445603077	77.5300769895027	17.8845962128513	1.34767221881301	1.50617753291392	48.2115372649929	-4452.68206976873
stderr.of.mean	1.11319172958173	0.225657373402813	1.09002194235285	0.356158127503056	0.710903664608431	0.0126143405218016	0.0105857357489866	0.329736626002606	0.225657373402813
stdev	10.1542735790523	5.14004620233872	9.49188332114293	22.4842371217482	4.7697021813861	0.0310491634979917	0.0516141340145173	1.45051130361812	5.14004620233872
variance	103.10927191824	26.4200749621767	90.0958489821913	505.540918947	22.7500588991193	0.000964050553925022	0.00266401883006855	2.10398304192395	26.4200749621767
median	-4501.57629370505	-4452.72813917684	-49.0494749720423	74.2575883909117	17.8714516176923	1.34688150636439	1.50826407919548	48.2916835226755	-4452.72813917684
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	74.5544635572074	17.2145484026606	1.3473115314047	1.50529469956202	48.189648143865	NaN
HPD95.lower	-4551.93934191207	-4473.03631356006	-85.4594174834923	26.0447290907013	6.78785965779186	1.22979906092812	1.37414074591483	43.2529982531321	-4473.03631356006
HPD95.upper	-4486.49178831169	-4444.08074179258	-34.7078988485223	118.944609112312	25.7198706871051	1.39097581967786	1.59232117091835	50.4922300152713	-4444.08074179258
ACT	108164.494774414	17346.3264785466	118688.380231517	2258.24942986217	199931.619834425	1485497.0599715	378570.97265695	465087.479874717	17346.3264785466
ESS	83.2158465564171	518.899492127753	75.8372469355671	3985.83074171279	45.0203925094703	6.05925130553453	23.7762550488953	19.3533483258346	518.899492127753
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
