trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-5093.77816109583	-5031.33531463116	-62.4428464646663	106.537570917462	9.51591360152922	1.39351965253993	1.69205082738396	56.0445161522508	-5031.33531463116
stderr.of.mean	1.04253159065054	0.290552267256572	1.24664054577026	1.18556719053613	0.451715092889197	0.0129724976385372	0.00689206610103455	0.186586615393298	0.290552267256572
stdev	10.1686698143179	6.9161688910788	9.37142841225106	32.0975482899279	2.86039814817645	0.0625543278968186	0.0698007624633927	1.94796294397981	6.9161688910788
variance	103.401845792621	47.8333921299262	87.8236704859465	1030.25260622426	8.18187756609128	0.00391304393862269	0.00487214644047097	3.79455963111848	47.8333921299262
median	-5093.41007420323	-5030.99139772384	-62.7950218363254	101.211040655325	9.04873993334572	1.40174524743977	1.68957968340574	56.0228833901989	-5030.99139772384
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	102.144900173548	9.09574930943487	1.39204130299677	1.69061632624832	56.0106739039114	NaN
HPD95.lower	-5130.38782341329	-5059.62320419149	-92.895071227788	38.7881872302685	3.14725070765248	1.02191238052003	1.4874708406873	48.0546352536855	-5059.62320419149
HPD95.upper	-5077.4817311609	-5020.57361145756	-46.8779381123884	167.513578047227	14.4351930096597	1.47265757978574	1.81242187426263	59.3087173895782	-5020.57361145756
ACT	94600.3319553272	15883.9993749052	159262.458550788	12278.664316772	224449.545815012	387057.048143286	87744.7293948947	82573.7666519936	15883.9993749052
ESS	95.1476576662597	566.670886062896	56.5167716353545	733.060190244401	40.1025538604497	23.2549698892652	102.58166002759	109.005563933333	566.670886062896
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
