trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-5293.70835053805	-5221.26778127088	-72.4405692671718	93.8875886052239	9.42664225970684	1.60488583597347	1.91331304744383	60.9799253512192	-5221.26778127088
stderr.of.mean	1.26905780974864	0.18746099393961	1.49081726469334	1.20214420126173	0.762682955590323	0.0336141181348562	0.00871129592049671	0.46900499758584	0.18746099393961
stdev	9.80302533219773	5.63179501438057	8.67106965575471	26.8263396942835	3.2229086054517	0.111636349562575	0.0758388349723156	2.35179810282732	5.63179501438057
variance	96.0993056637104	31.7171150840019	75.1874489749501	719.65250139309	10.3871398790946	0.0124626745436573	0.00575152888995812	5.53095431646219	31.7171150840019
median	-5293.62587975696	-5220.88925163605	-72.7292439230349	89.4407126729336	9.0442493163288	1.63190771691225	1.91459630316413	61.0243648937418	-5220.88925163605
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	90.3782505030919	8.89516749881041	1.60086984703678	1.91179659470773	60.9340368724015	NaN
HPD95.lower	-5337.66197266478	-5246.271771616	-99.16162848374	37.8288605404713	3.27094396313863	1.16713712214581	1.62454069438456	51.8229421959752	-5246.271771616
HPD95.upper	-5277.81384331315	-5212.78631924645	-57.6415397654972	144.622346603788	15.416021320547	1.77218532038199	2.03253873123138	64.6484923470495	-5212.78631924645
ACT	150829.07458388	9971.73335270782	266039.413175002	18073.1060336692	504004.722477708	815970.944333663	118747.570283574	357929.400991707	9971.73335270782
ESS	59.6768230848908	902.65149313843	33.8333327854663	498.032821985974	17.8589596457563	11.0310300415787	75.7994456518581	25.1474172701687	902.65149313843
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
