trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-5418.83021452566	-5331.72843565158	-87.1017788740797	105.584693904013	4.76520446881541	1.38815983267736	1.95064681971443	60.918686474367	-5331.72843565158
stderr.of.mean	0.488772219706699	0.112340242581438	0.550472229574564	0.865990382184854	0.11366704417434	0.00924025144224517	0.0048260855539821	0.106932973744254	0.112340242581438
stdev	8.46279993853721	5.19296023642789	7.42253292454688	30.986684755785	1.16569174466934	0.0912352884708355	0.0939807508541371	2.38838519898192	5.19296023642789
variance	71.6189827997054	26.9668360171212	55.0939950159824	960.174632154398	1.35883724359024	0.00832387786235657	0.00883238153110739	5.70438385871589	26.9668360171212
median	-5418.56732727653	-5331.32755001451	-87.3156190058048	101.133658789749	4.59851369063795	1.39170895089442	1.94643630412527	60.8616406220167	-5331.32755001451
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	101.422227254978	4.63255366222087	1.38510378617868	1.94839084543349	60.8718669669736	NaN
HPD95.lower	-5452.66743496667	-5359.99893337572	-112.430916464842	36.0934646265189	2.01657852242715	1.02914461460079	1.61053492191089	51.3608705799586	-5359.99893337572
HPD95.upper	-5405.23214990058	-5323.79445898441	-74.4424670686554	162.872398044257	6.97508175447559	1.5244592711975	2.10968067354706	64.9610607264347	-5323.79445898441
ACT	30021.1540881828	4211.95016927216	49500.4409343547	7029.4025367649	85574.4655917518	92317.574051808	23733.1135031947	18040.8522887785	4211.95016927216
ESS	299.821918023566	2137.01483594603	181.836764079268	1280.47866841077	105.183245232765	97.5003956987507	379.259130867443	498.923213599986	2137.01483594603
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
