trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-5297.07560789308	-5257.17975114349	-39.895856749586	152.517881040531	12.4309388456794	1.49327543587879	1.72198144718218	60.9768930354129	-5257.17975114349
stderr.of.mean	1.13313051590303	0.389205399155188	1.43237428333139	0.832067537846107	0.571699478400389	0.0118995402931443	0.014708113185502	0.492179561595269	0.389205399155188
stdev	10.2171031784727	6.48791656336317	10.3705477666583	49.6306920549086	3.31899557431612	0.0266181443773217	0.0645499247459774	1.94732207733296	6.48791656336317
variance	104.389197359557	42.0930613331622	107.548260980541	2463.20559384917	11.01573162233	0.000708525610091941	0.00416669278471135	3.79206327286836	42.0930613331622
median	-5296.97614739224	-5257.3910890788	-40.4216612919532	143.734779480515	11.7924251602661	1.49391008956466	1.72198928447128	60.9392037269803	-5257.3910890788
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	145.364748217013	12.0377837545358	1.49303780599454	1.7207691896886	60.9457209916702	NaN
HPD95.lower	-5334.73408098338	-5277.4654889872	-73.6208497090644	45.7837731940318	5.2499215009865	1.41117088800706	1.55000587788252	54.3970792640627	-5277.4654889872
HPD95.upper	-5280.23552696018	-5246.08285454942	-21.795733780889	245.183969559159	19.5323066504143	1.53222501834176	1.83341078599682	64.3028227840645	-5246.08285454942
ACT	110699.795038831	32388.4156812009	171692.823218377	2529.64162896864	267032.885963839	1798652.72166364	467266.827159708	574928.819450912	32388.4156812009
ESS	81.3099969773446	277.908005399116	52.4250217992606	3558.21152566571	33.7074587929926	5.00430121478627	19.2630836961245	15.655851116659	277.908005399116
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
