trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-4212.80189314895	-4110.88019485435	-101.921698294602	30.6117270065855	6.92646957411522	1.36038871415095	1.73976966804258	40.5619866655095	-4110.88019485435
stderr.of.mean	0.314977052992336	0.077822447294429	0.303739264428825	0.126974227417662	0.200176904712583	0.00811825658752829	0.00481203721036802	0.0884740980068428	0.077822447294429
stdev	7.15016458227799	4.63218482692249	5.23157008137516	7.23508701242571	2.3060626211454	0.0948760989306958	0.0923305854485675	1.80764748554934	4.63218482692249
variance	51.1248535536626	21.457136270771	27.3693255163397	52.3464840773712	5.31792481264399	0.00900147414830718	0.00852493700927522	3.26758943201285	21.457136270771
median	-4212.5002667989	-4110.5144626699	-102.016853077381	29.6386813749266	6.51097521606672	1.35695388206122	1.73305732073012	40.4969772933207	-4110.5144626699
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	29.8063371931102	6.59150553450288	1.35710220492859	1.73734098639771	40.5218814800643	NaN
HPD95.lower	-4241.01731130472	-4135.95540285831	-120.534795457343	12.3721494399636	2.26057340052172	1.01618335200651	1.48938286700127	34.7460678355928	-4135.95540285831
HPD95.upper	-4201.74395065298	-4104.07410445713	-93.2017115793898	43.7486627238829	11.3915724703577	1.53543653890185	1.90261167241515	43.6944610376083	-4104.07410445713
ACT	17464.9866379573	2540.27370499443	30337.5344801731	2771.95480500575	67815.3879334714	65895.295936296	24446.082853879	21559.9281241347	2540.27370499443
ESS	515.373998651554	3543.31896689051	296.695171648921	3247.16693928252	132.727988061208	136.595486401665	368.198048489055	417.487477146274	3543.31896689051
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
