trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-5355.90985586448	-5246.51733901126	-109.392516853218	68.3868988055282	3.69663219530285	1.43121036094367	2.12796247237361	58.8965297148048	-5246.51733901126
stderr.of.mean	0.259322798505656	0.0705847631273647	0.246035534877167	0.579815358571035	0.0946292548599025	0.0100747405393127	0.00406184309905613	0.0604315465457455	0.0705847631273647
stdev	6.7637211623795	4.99078585883929	4.73872421126679	18.4446797203437	1.06521242966038	0.120025285817316	0.103741464543845	2.30511720948459	4.99078585883929
variance	45.7479239624203	24.9079434887902	22.4555071504461	340.206209986057	1.13467752030298	0.0144060692355284	0.0107622914657017	5.31356534946202	24.9079434887902
median	-5355.5297851623	-5246.04539008068	-109.450482385257	65.7132273648495	3.48501756025055	1.42866887097726	2.12282376487281	58.8249982938946	-5246.04539008068
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	66.0949978315463	3.57271854794209	1.42616324579111	2.12544495782342	58.8514571974891	NaN
HPD95.lower	-5383.89804706921	-5275.49772384505	-125.277767542117	26.8603461142274	1.74402285060937	1.03604678110786	1.75341843576687	49.7816347285036	-5275.49772384505
HPD95.upper	-5345.42211414538	-5239.23078894356	-101.546453761747	102.473311892645	5.47555143490843	1.64210056845727	2.30359581349093	62.7198484682833	-5239.23078894356
ACT	13229.7766658959	1800.22403448591	24261.3693569542	8893.64310276329	71026.5784251879	63411.0211604088	13796.9802148722	6185.62938324425	1800.22403448591
ESS	680.359179698249	4999.93324584761	371.001317673769	1012.071194672	126.727208315134	141.946933439701	652.389135870292	1455.14699351081	4999.93324584761
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
