trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-4081.93511681179	-4015.84304825538	-66.0920685564028	52.7242905764257	14.8402536609244	1.20283004965389	1.39211769673726	41.1119120877737	-4015.84304825538
stderr.of.mean	0.738599726813315	0.27435726075841	0.971896150989266	0.243944785039849	0.652206927729792	0.0162024441588048	0.00972734321230026	0.299206174517424	0.27435726075841
stdev	9.71397215624554	6.19766039397949	8.53569238517637	14.7091450169312	4.38234172421952	0.0665350625973472	0.061530865852109	1.72127717065056	6.19766039397949
variance	94.3612550523137	38.410994359102	72.8580444943578	216.358947129113	19.2049189878353	0.0044269145548329	0.00378604745251023	2.96279509820278	38.410994359102
median	-4081.76864022893	-4015.45633266504	-66.0248883294085	50.4366974019745	14.474663653878	1.21127095192211	1.39737594497298	41.2470665217846	-4015.45633266504
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	50.8494112537406	14.1901463163932	1.20094119339945	1.39073275336326	41.0753216397714	NaN
HPD95.lower	-4114.7922172074	-4045.79292356072	-98.0772797735837	21.0954862505032	4.7834361778778	0.905978762844614	1.18502157024876	35.1654303668441	-4045.79292356072
HPD95.upper	-4066.29767628546	-4006.42026573227	-52.2877788047693	79.8894452445707	22.6796650025352	1.30004815745509	1.48625171011651	43.7179485722391	-4006.42026573227
ACT	52031.5880146144	17636.8032569208	116682.229242023	2475.43040779135	199342.931067285	533706.425104714	224928.729472439	271945.57070982	17636.8032569208
ESS	172.991068376999	510.353257837014	77.1411384447418	3636.13534505741	45.1533442987345	16.8650770847175	40.0171201834087	33.0985350359118	510.353257837014
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
