trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-5742.49199697668	-5677.33134827276	-65.1606487039208	160.931835478765	6.84538388184719	1.52391263125222	1.93434589938239	67.2225158705966	-5677.33134827276
stderr.of.mean	1.10358167747099	0.257921802105058	1.24640001278861	2.2299440683258	0.390035532427212	0.0171006351287036	0.00819115454563691	0.24357404184759	0.257921802105058
stdev	10.190342564263	6.73830561060388	8.80347425691365	50.7815088534162	1.9765810612374	0.0775036524121379	0.0837597688658637	2.45301978755604	6.73830561060388
variance	103.843081577031	45.4047625018958	77.5011589921413	2578.76164142959	3.90687269164237	0.00600681613722149	0.00701569888046292	6.01730607814147	45.4047625018958
median	-5742.42040742093	-5676.91228782274	-65.4132254052535	152.686805297643	6.51399886663001	1.52416671581623	1.92964280587014	67.1017433713376	-5676.91228782274
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	153.665595901399	6.58511514474309	1.52191960776535	1.93254593978814	67.1779286942547	NaN
HPD95.lower	-5782.6936265574	-5709.50029550228	-95.8608759361814	53.692411100544	3.06376898679612	1.2081161948823	1.70715553733323	59.6668809727163	-5709.50029550228
HPD95.upper	-5725.91579883215	-5666.93831470151	-50.0224202144884	253.415626050396	10.8965847602935	1.65194316780798	2.07845332730599	71.4363826466055	-5666.93831470151
ACT	105553.806453584	13186.1254993586	180405.260206755	17354.7852035776	350446.390287513	438149.829065759	86071.9819861666	88736.5228279413	13186.1254993586
ESS	85.2740446073639	682.611431268252	49.8932236769832	518.646580433877	25.6843849714514	20.5432009849058	104.575261220854	101.43512178692	682.611431268252
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
