trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-5128.4361552769	-5021.5969035175	-106.839251759401	62.680085858268	3.83114057155482	1.34246487228526	2.00737464379377	55.2482254985864	-5021.5969035175
stderr.of.mean	0.192860497642811	0.078633927323015	0.196844625782608	0.344316585036019	0.0497719512919371	0.00603486191607891	0.00367461733273363	0.0656503436829085	0.078633927323015
stdev	6.61249425960977	4.95548251553857	4.82048374005662	16.5749563238415	0.886426697259811	0.104438465337915	0.102019584639253	2.24483694542852	4.95548251553857
variance	43.7250803333722	24.5568069618085	23.2370634881503	274.729177137253	0.785752289614937	0.0109073930421388	0.0104079956499657	5.03929291156085	24.5568069618085
median	-5128.17773904581	-5021.19929563654	-106.813104503639	60.2864816038007	3.6731613666088	1.34350363578362	2.00416950411801	55.212914491182	-5021.19929563654
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	60.661483104323	3.73605600361994	1.33837449915731	2.00479326487303	55.202711365717	NaN
HPD95.lower	-5159.43811688588	-5042.98112466862	-122.839960505322	26.8752160008864	1.92227508927343	0.98484790726065	1.67175258009888	47.2480057286146	-5042.98112466862
HPD95.upper	-5118.18477503392	-5014.0165690541	-98.7900763622904	93.5211159777677	5.53715378538425	1.52040791109437	2.18051084513636	59.0561832330703	-5014.0165690541
ACT	7655.93881758979	2266.15985277264	15007.5011056357	3883.77089948505	28374.367135906	30050.8123070594	11676.1493245172	7697.45058146583	2266.15985277264
ESS	1175.68860128818	3971.91751013826	599.766739088886	2317.59293556513	317.222934238057	299.526013075046	770.887708767135	1169.34820233506	3971.91751013826
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
