trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-5283.81335020402	-5218.26344097395	-65.5499092300764	124.452146042912	7.93308490519115	1.39582478537801	1.75320436308288	60.2158640762415	-5218.26344097395
stderr.of.mean	0.999761843168491	0.144236495039025	0.998076104135051	1.9034582431247	0.423104198570104	0.0164957590919319	0.00666171536168366	0.196107229345758	0.144236495039025
stdev	9.62523873243019	5.31875474712975	8.63475323517075	38.8613964314746	2.61786683711257	0.0750611098500386	0.0734702213136592	2.1563921968591	5.31875474712975
variance	92.6452206562744	28.2891520601153	74.5589634322917	1510.20813260422	6.85322677685378	0.00563417021191956	0.00539787341987807	4.65002730667482	28.2891520601153
median	-5283.64000937589	-5217.92077773733	-66.0096024363787	117.782233782687	7.42319723898605	1.40480684895796	1.75173285308413	60.2310016817178	-5217.92077773733
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	119.002850839753	7.58538254903367	1.393744154912	1.75166948173213	60.1772874581212	NaN
HPD95.lower	-5323.21155808196	-5240.29008793445	-98.5992359913468	45.5411573475317	2.75337352297047	0.99225715069441	1.56054130893453	53.7313726652411	-5240.29008793445
HPD95.upper	-5268.01337080576	-5210.22088269271	-50.444558430904	198.867260526259	12.6286335418298	1.5034091179962	1.87584124325002	63.739081849605	-5210.22088269271
ACT	97098.5174704044	6618.7030208903	120245.811682538	21591.9769224599	235094.284517127	434667.482490321	73993.2243759269	74434.4885555996	6618.7030208903
ESS	92.6996645725667	1359.93410968744	74.8549980581742	416.867803829355	38.2867665987187	20.7077832195566	121.646273370517	120.925127244968	1359.93410968744
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
