trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-4963.07841968023	-4948.84252687335	-14.2358928068776	225.807362323146	14.4904882857796	1.25583166167185	1.45631831035893	55.7783390999048	-4948.84252687335
stderr.of.mean	2.69730345053768	0.233815925951324	2.80459988126759	1.66214174664935	1.07674739870031	0.0176810814404002	0.00981401278810226	0.410932694425358	0.233815925951324
stdev	10.8893303836055	5.4642199697045	11.3020037784729	84.1127163510145	3.42989326775204	0.0426500132659895	0.0501292189140621	1.72340297073265	5.4642199697045
variance	118.577516203314	29.8576998773175	127.735289408616	7074.94905194622	11.7641678281708	0.00181902363158908	0.00251293858893396	2.97011779953012	29.8576998773175
median	-4962.37753776901	-4948.96811103154	-13.443905495973	209.750630127965	14.379364200743	1.26437700679373	1.44691912895561	55.5495761085218	-4948.96811103154
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	212.310887633485	14.068905037295	1.25510545918153	1.45547294796594	55.7520844748975	NaN
HPD95.lower	-5007.94940563142	-4966.52586658514	-54.4842445811283	54.9366685381651	5.96973382105485	1.14684481511594	1.35406627913237	51.6859798767986	-4966.52586658514
HPD95.upper	-4946.42491216879	-4939.56516201418	3.162649099701	386.100696544325	20.4209368082554	1.32658859473808	1.54864078994261	59.0021552915865	-4939.56516201418
ACT	552204.28312808	16479.1320498077	554208.816528541	3514.43327493399	886970.049140557	1546756.00939007	344948.187815203	511693.87813734	16479.1320498077
ESS	16.3001270997246	546.205951429646	16.241170713199	2561.15262287034	10.14803150199	5.81927592028514	26.0937738418328	17.5905954410971	546.205951429646
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
