trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-4950.18144467484	-4881.59115085529	-68.5902938195538	99.2133222605485	7.83325623645028	1.3293977161017	1.67691685491209	54.4870199434056	-4881.59115085529
stderr.of.mean	0.579871045804853	0.265534537793516	0.639052569241347	0.646619599931805	0.231409956246409	0.0105372935025758	0.00753117234601244	0.227307814315687	0.265534537793516
stdev	9.84198467239383	6.60467505870882	8.22941886049697	29.8059043427322	1.93071444522183	0.068414042910856	0.074023786749387	2.12737016203688	6.60467505870882
variance	96.8646622916351	43.6217326311304	67.7233347815033	888.391933688102	3.72765826898822	0.00468048126740844	0.00547952100471873	4.52570380632481	43.6217326311304
median	-4950.12212902333	-4881.16976462084	-68.7192207468889	94.8309475463158	7.56752573757388	1.32503717144022	1.67615517585713	54.4863936370596	-4881.16976462084
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	95.1509013932983	7.61089869542597	1.32761723169368	1.67528655280348	54.4455013976281	NaN
HPD95.lower	-4989.19140475082	-4907.62516431548	-97.7643280424754	34.720761904847	3.21044109161434	1.01386034390788	1.46256102566988	46.7591916407151	-4907.62516431548
HPD95.upper	-4934.07077005645	-4871.38163602881	-54.8367814503067	154.202468073456	11.4468967122764	1.44904531682467	1.80279499714416	58.0465802210047	-4871.38163602881
ACT	31242.0831179164	14547.2742768542	54272.1890876686	4235.80176045071	129291.654417248	213506.030641795	93159.0563128472	102750.775614152	14547.2742768542
ESS	288.104988583114	618.741341415501	165.849215801121	2124.9814106131	69.6177958319887	42.1580597650715	96.6196992139208	87.6003119801299	618.741341415501
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
