trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-4572.17199168977	-4509.61248642527	-62.5595052644992	77.7091001223926	11.6686815303623	1.24890715006611	1.48958631593431	47.2772205907578	-4509.61248642527
stderr.of.mean	1.02479016919101	0.261450807052683	1.1452552142523	0.514944817476114	0.605473959682807	0.0179087946480478	0.00830090292688319	0.386235520077234	0.261450807052683
stdev	9.5406708296996	6.14778355614741	8.84410976623843	22.7293619464347	3.47921350613091	0.0623991780838228	0.0656014214972037	1.87837460637689	6.14778355614741
variance	91.0243998806807	37.7952426532366	78.218277557274	516.623894492033	12.1049266212438	0.00389365742553663	0.00430354650245378	3.52829116188152	37.7952426532366
median	-4571.96304293347	-4509.33489355563	-62.9163253333268	73.9007045922748	10.9660344202159	1.25003428336037	1.48836747463997	47.3137739022936	-4509.33489355563
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	74.7164591638277	11.1827137170645	1.24732377443245	1.48814109802887	47.2397327614789	NaN
HPD95.lower	-4609.29164673321	-4533.09012184857	-94.4123112378188	26.8901940128927	4.23343530928641	1.07243767671227	1.29450645565197	40.9711644338922	-4533.09012184857
HPD95.upper	-4556.8800248461	-4499.91799991231	-47.6339300263348	119.73312842495	18.2918446029359	1.3398282394705	1.6010462568538	50.3776060050586	-4499.91799991231
ACT	103837.585455509	16277.4113828488	150917.225166085	4619.44072155812	272565.749895772	741340.077107475	144100.893670869	380524.399645265	16277.4113828488
ESS	86.6834485847771	552.974904196634	59.64196591936	1948.50427628477	33.0232246841062	12.1415262413974	62.463179586926	23.6541993322661	552.974904196634
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
