trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-4889.97148808651	-4810.70620964344	-79.2652784430691	73.6254703153631	8.16276964802643	1.34935033205788	1.68139613544035	52.0809599070699	-4810.70620964344
stderr.of.mean	0.533274286723737	0.153502273333641	0.564401904080073	0.58095629020195	0.256670749054355	0.013607751753274	0.0063512798454153	0.172038816858559	0.153502273333641
stdev	8.19810391006524	5.68042183300952	6.81852384830554	20.7974479420243	2.21568693397734	0.0685058241641758	0.0753192508122541	2.03882406289848	5.68042183300952
variance	67.208907720227	32.2671922009312	46.4922674699114	432.533840901211	4.90926858939793	0.00469304794441298	0.00567298954291924	4.15680355945388	32.2671922009312
median	-4889.78691779549	-4810.42081830448	-79.4719579872092	70.024807572277	7.77713139629485	1.36008132754297	1.67582484706778	51.9912336432913	-4810.42081830448
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	70.9753129092103	7.88197932393805	1.34758251481426	1.67971988454803	52.0411376040398	NaN
HPD95.lower	-4922.538613899	-4833.99975922796	-100.911264101692	28.6220793980429	3.65416086654339	1.12763614317775	1.43753527738762	44.607273446069	-4833.99975922796
HPD95.upper	-4876.87494034034	-4801.68391834231	-67.8471796121202	112.475586331013	12.285911694999	1.44790428472543	1.80826817478093	55.4699436315492	-4801.68391834231
ACT	38081.7549212778	6572.2027292829	61664.9973121644	7022.78428965643	120775.395084636	355107.846579331	63996.0278164207	64081.9763205831	6572.2027292829
ESS	236.359905645283	1369.55604852167	145.966113554414	1281.68538698493	74.5267692454442	25.3472292620523	140.649354454003	140.460711682341	1369.55604852167
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
