trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-4773.10214783518	-4701.96124886715	-71.140898968037	102.771962383897	6.89961544455657	1.12795614435505	1.52313467688564	51.5256620513766	-4701.96124886715
stderr.of.mean	0.688049144721769	0.15802335783518	0.866690730057242	1.07007996256651	0.255463729815779	0.0117338512545833	0.00570081335155728	0.150959640418601	0.15802335783518
stdev	9.57712613200162	5.76715161648088	8.99271197251955	32.6131152756212	1.8349908931181	0.070947334173886	0.0752273154553811	2.11930682036337	5.76715161648088
variance	91.7213449482683	33.260037767478	80.8688686206964	1063.61528798096	3.36719157782635	0.00503352422638105	0.00565914899062342	4.49146139883871	33.260037767478
median	-4772.8002709682	-4701.37315277439	-71.582395238431	97.6371606558745	6.57109594358536	1.12554087995021	1.52118730309947	51.4887703253453	-4701.37315277439
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	98.1268386087976	6.68487931187219	1.12572243561252	1.52128302508103	51.4821599140134	NaN
HPD95.lower	-4817.10457617464	-4735.07774507507	-99.7408822723022	38.184369442665	3.26799279540349	0.905028523443935	1.26367719271907	43.6992448678634	-4735.07774507507
HPD95.upper	-4757.74903274628	-4693.4836217291	-55.676572427748	162.457037594923	10.3651864834819	1.25315311976847	1.65047759081102	55.1260023838494	-4693.4836217291
ACT	46452.7049812997	6757.13098674545	83596.7588757982	9689.25524651866	174434.817394726	246179.280431307	51685.059484605	45664.2719536136	6757.13098674545
ESS	193.766972313528	1332.0742216861	107.671638482695	928.967167340756	51.6009368681927	36.562784586218	174.150907240052	197.112526159255	1332.0742216861
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
