trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-5528.00230153962	-5451.42510125037	-76.5772002892427	133.457101925055	5.50440381747441	1.35697570465841	1.85687618970939	63.2660315577904	-5451.42510125037
stderr.of.mean	0.66744123672972	0.112847301880119	0.70414645855452	2.26499198076147	0.249277132090745	0.0157908716883649	0.00658701892983907	0.20093966182704	0.112847301880119
stdev	8.25608447882685	4.96308555005704	7.27278164085855	41.6666978881828	1.61470963637808	0.0964606929367179	0.0825734771450174	2.41953495897252	4.96308555005704
variance	68.1629309215256	24.632218177185	52.8933527956091	1736.1137129051	2.60728720981223	0.00930466528183179	0.00681837912781871	5.85414941769017	24.632218177185
median	-5527.74012872612	-5451.06240559856	-76.7627586716064	126.888830154632	5.17721202482801	1.35065923423976	1.85557264680477	63.2652990305273	-5451.06240559856
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	127.52693986543	5.30693386403836	1.35353449116257	1.85503355035463	63.2195335996644	NaN
HPD95.lower	-5560.62040569238	-5476.42058151943	-102.488345417306	47.1669150529478	2.45656694928892	1.0031593275334	1.56221483603263	53.9468533952539	-5476.42058151943
HPD95.upper	-5514.73623555962	-5443.88309877306	-64.1418632599203	212.708138344427	8.55567774173056	1.52775634922346	1.99472431126902	67.2101262603956	-5443.88309877306
ACT	58819.3632034979	4652.87452535697	84365.9897682442	26594.8578961122	214495.659795921	241187.034936316	57271.5821894273	62074.04335668	4652.87452535697
ESS	153.027838279363	1934.50305847426	106.689911713547	338.448884937107	41.963553055404	37.3195847877008	157.163459710768	145.004248366421	1934.50305847426
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
