trace	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	treeLikelihood
mean	-5624.32894659229	-5507.22358270673	-117.105363885563	72.5656359617201	2.8713694961246	1.53527714521673	2.41208936241287	63.3510234719532	-5507.22358270673
stderr.of.mean	0.219606982497688	0.0781133179460749	0.256759753186622	0.496936658188001	0.0551732528686844	0.00812127220186959	0.00547426790655685	0.0703696516773364	0.0781133179460749
stdev	6.30202215963845	4.89941775676667	4.96270607359309	19.3574981047583	0.735674931564336	0.132159971982757	0.123378579358032	2.43145990900823	4.89941775676667
variance	39.7154833005741	24.0042943553205	24.6284515728777	374.712732875721	0.54121760493219	0.0174662581944832	0.0152222738444062	5.91199728911433	24.0042943553205
median	-5624.01579131901	-5506.77881350243	-117.348227501121	69.9984787225096	2.73326083676313	1.5359437342557	2.40850229400735	63.3243313387582	-5506.77881350243
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	70.1659284300781	2.78789565193836	1.52950966397285	2.40894457254402	63.3043482147512	NaN
HPD95.lower	-5649.70010687017	-5528.32690676297	-135.296391373815	26.2934373554032	1.38132293265797	1.08207049419525	2.01642780896862	54.2227210131225	-5528.32690676297
HPD95.upper	-5614.55405460548	-5499.96549129649	-108.581195516004	108.263530342107	4.23177659725031	1.74827855450464	2.61870821250888	67.4415028871134	-5499.96549129649
ACT	10928.8619809092	2287.72454103671	24091.2478247899	5931.24854809297	50620.6559082769	33985.2729562241	17718.0151560735	7538.3983051815	2287.72454103671
ESS	823.599018426909	3934.47717963505	373.621161737333	1517.55569287246	177.812788840776	264.850013463009	508.014014025412	1194.02021962851	3934.47717963505
n.samples	9001	9001	9001	9001	9001	9001	9001	9001	9001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000
