Sample	posterior	likelihood	prior	NC	r	tau	x	tree.height	tree.treeLength	D.treeLikelihood
0	-40524.070558203966	-40277.88199068377	-246.1885675201997	1314.9531342367357	0.37398489961785814	68.88635010281862	38.57283709339031	56.80535338166699	1529.7036624288137	-40277.88199068377
1000	-40529.789232242554	-40281.630372626256	-248.1588596162978	2322.838528920766	0.37398489961785814	68.88635010281862	38.57283709339031	58.42754487164807	1567.8149285082864	-40281.630372626256
2000	-40525.73190592948	-40279.18686925654	-246.54503667293937	2322.838528920766	0.37398489961785814	68.88635010281862	38.57283709339031	57.72290902460823	1561.7642780994106	-40279.18686925654
3000	-40527.895510384034	-40281.68493133381	-246.21057905022678	1294.679378696164	0.37398489961785814	68.88635010281862	38.57283709339031	56.62655603696407	1551.8208394965986	-40281.68493133381
4000	-40525.521972109775	-40279.220369309725	-246.30160280005205	1294.679378696164	0.37398489961785814	68.88635010281862	37.702281070600705	56.56414986096229	1549.5900289395918	-40279.220369309725
5000	-40527.84144208355	-40281.48349003126	-246.35795205228345	2040.0456985548708	0.37398489961785814	68.88635010281862	37.702281070600705	56.983292870750304	1556.9387807124592	-40281.48349003126
6000	-40529.298937341766	-40283.471577523516	-245.82735981825218	1608.076670950342	0.37398489961785814	68.88635010281862	37.702281070600705	56.548190313492526	1539.7535662239732	-40283.471577523516
7000	-40526.270762330794	-40278.939914309405	-247.33084802138893	1840.1770523967955	0.37398489961785814	68.88635010281862	37.702281070600705	57.83566212470183	1567.5332768017488	-40278.939914309405
8000	-40527.53793157905	-40281.13800462904	-246.3999269500072	1760.1871494488958	0.37398489961785814	68.88635010281862	37.702281070600705	57.44962371808907	1552.7875920735294	-40281.13800462904
9000	-40529.53114560544	-40283.02939270993	-246.50175289551382	1557.9701375623154	0.37398489961785814	68.88635010281862	37.702281070600705	57.13446820924687	1538.0722270837898	-40283.02939270993
10000	-40530.56540623846	-40284.85742165841	-245.70798458004688	1557.9701375623154	0.37398489961785814	68.88635010281862	37.702281070600705	55.97158066396083	1515.1501388356405	-40284.85742165841
11000	-40525.624966295196	-40278.8655897818	-246.7593765133908	1557.9701375623154	0.37398489961785814	68.88635010281862	37.702281070600705	56.5021289314797	1536.093970395845	-40278.8655897818
12000	-40518.46599291348	-40274.29144500679	-244.17454790668944	1557.9701375623154	0.37398489961785814	68.88635010281862	37.702281070600705	55.80368921745514	1523.564303415706	-40274.29144500679
13000	-40525.45790260019	-40278.66790392808	-246.789998672112	1956.5815491527728	0.37398489961785814	68.88635010281862	37.702281070600705	57.197883787183514	1546.0200336945888	-40278.66790392808
14000	-40522.05595274427	-40276.997834783244	-245.0581179610257	1593.409729331294	0.37398489961785814	68.88635010281862	37.702281070600705	56.49483628085041	1542.7713643379657	-40276.997834783244
15000	-40522.456004186904	-40273.997446419184	-248.45855776771938	2025.5685178564083	0.3457779068690121	68.88635010281862	37.702281070600705	57.57836180322505	1557.8580002382557	-40273.997446419184
16000	-40522.495046255564	-40276.964792349114	-245.53025390645402	1669.7703907152427	0.3457779068690121	66.18293461144322	37.702281070600705	57.257485739247485	1551.767810162959	-40276.964792349114
17000	-40524.76575813583	-40276.55323870826	-248.21251942757098	2539.487273130156	0.40219199888091933	71.07478798806078	37.702281070600705	56.441636988417685	1539.8585341178402	-40276.55323870826
18000	-40532.40547812189	-40284.10203461637	-248.30344350551655	1467.4222258450916	0.3442130793823099	59.52473797960697	37.93254407966637	57.258452505932254	1542.3905218044854	-40284.10203461637
19000	-40522.63799919193	-40277.12126395932	-245.51673523260828	1864.997536763486	0.39555461857648383	65.94615862880771	37.93254407966637	56.34334470959696	1522.3621598560862	-40277.12126395932
20000	-40532.875852900244	-40283.8433836481	-249.03246925214341	1537.4076919787983	0.30081192012895497	65.94615862880771	37.93254407966637	57.63181437478579	1549.072801850653	-40283.8433836481
21000	-40513.65694913036	-40267.89326022209	-245.76368890827388	1537.4076919787983	0.3495287796022408	70.34424499818316	37.93254407966637	57.92203678981498	1558.6989216664292	-40267.89326022209
22000	-40518.8121736393	-40272.117944683974	-246.69422895532793	1633.008563485455	0.3495287796022408	70.09080689454888	37.93254407966637	56.751248828819115	1539.5316316061712	-40272.117944683974
23000	-40522.29942587522	-40275.57744273434	-246.72198314088288	2671.555431488476	0.4031024601670416	59.71418803552302	37.93254407966637	57.167238988240975	1559.786749120027	-40275.57744273434
24000	-40520.178109411805	-40272.67635333026	-247.50175608154333	1475.3537615571677	0.3421887058891864	76.42277873936386	37.93254407966637	56.92858874010781	1543.3185065204234	-40272.67635333026
25000	-40523.34797856806	-40278.04341384133	-245.30456472673097	1857.9831407822182	0.38141262330844333	60.29458095264932	37.93254407966637	57.3862577530799	1545.0080626666077	-40278.04341384133
26000	-40515.59105580393	-40268.74018615539	-246.85086964854491	1081.2789683171015	0.3225409279739006	72.40680550021987	37.93254407966637	56.00144680424734	1532.544955158803	-40268.74018615539
27000	-40520.164378305366	-40273.62336899805	-246.54100930731252	1569.6387833851404	0.367196636924071	62.591798722387146	37.98537444270082	56.91203949172825	1531.5162474649562	-40273.62336899805
28000	-40535.45114850938	-40286.77157297461	-248.67957553476705	1436.761813221603	0.29418945610193664	62.7147397621849	37.98537444270082	58.85844726110956	1582.0099719471789	-40286.77157297461
29000	-40527.49757517999	-40278.791886356645	-248.70568882334052	1436.761813221603	0.34776718274432883	70.40341620201764	37.98537444270082	57.12952580976783	1515.9972462931041	-40278.791886356645
30000	-40519.55322668766	-40274.37656636096	-245.17666032669894	1213.7060723785423	0.3365530234957402	63.67143285942463	37.98537444270082	58.114026550478705	1572.2198354323539	-40274.37656636096
31000	-40524.808826867535	-40276.98414321259	-247.82468365494603	1359.9715219980824	0.3365530234957402	74.96638117646256	37.98537444270082	58.609088847655855	1565.4404122764056	-40276.98414321259
32000	-40527.33547365529	-40278.67022638939	-248.66524726589827	2127.1976254399992	0.3958808388321906	64.27544648226801	37.98537444270082	57.09631147368245	1548.520069521549	-40278.67022638939
33000	-40530.143183967535	-40280.886286717585	-249.25689724994956	2052.1491362714123	0.34139091744683786	72.40278761011439	37.98537444270082	57.94736431750994	1567.2883872059497	-40280.886286717585
34000	-40531.596562511746	-40283.747500582234	-247.849061929512	1900.3851224204839	0.34139091744683786	69.16449893167437	37.98537444270082	57.58988077687836	1544.9419183391624	-40283.747500582234
35000	-40526.95108242124	-40281.57133330333	-245.37974911791272	1396.877394334013	0.34139091744683786	62.26383766602388	37.98537444270082	58.029880996520674	1560.99230277145	-40281.57133330333
36000	-40528.67387157908	-40279.64704043945	-249.02683113962559	832.0794860154635	0.28816284626262917	71.73901684269161	37.98537444270082	56.607305635585675	1539.8617294137166	-40279.64704043945
37000	-40525.57847679037	-40277.579159399225	-247.99931739113984	1552.412436836397	0.38199968221499925	74.21484208089365	37.98537444270082	57.33708899193495	1523.8967414186327	-40277.579159399225
38000	-40533.2438448379	-40284.95455141567	-248.28929342223074	1355.8145915089358	0.31885441544456583	70.30945993011534	37.98537444270082	58.53786959019417	1558.0778700161038	-40284.95455141567
39000	-40521.07672293914	-40274.97219435755	-246.10452858159147	1533.7631170930626	0.3561310281630655	65.67638384248676	37.98537444270082	57.50966987769217	1548.019599957825	-40274.97219435755
40000	-40528.52659321802	-40281.365513220284	-247.16107999773578	1533.7631170930626	0.33190965948429985	64.5777373132207	37.98537444270082	58.05543018826868	1559.1839516883285	-40281.365513220284
41000	-40532.840677399705	-40284.76404145397	-248.07663594573364	1524.5391183613165	0.3171132949866231	60.19770417628334	37.98537444270082	57.89174255151762	1552.8580756559966	-40284.76404145397
42000	-40528.211819254684	-40279.504924438006	-248.70689481667875	1786.7768238856274	0.3204199864662122	62.19607762620892	37.98537444270082	59.212654322024136	1576.331871148385	-40279.504924438006
43000	-40522.31931425793	-40275.310171650555	-247.0091426073812	1404.6484146044277	0.31875284287468797	60.99090231171564	37.98537444270082	57.39067018417342	1556.0926901397008	-40275.310171650555
44000	-40528.05368201651	-40280.82397250077	-247.22970951573146	1404.6484146044277	0.3026390546942062	59.39971809167381	37.98537444270082	58.47516024878438	1566.9946655539668	-40280.82397250077
45000	-40521.62448162808	-40274.866175635296	-246.75830599278726	1671.9707483697673	0.3827924087714865	66.99528129075487	37.98537444270082	57.656481552036524	1553.8598050356302	-40274.866175635296
46000	-40518.01621562205	-40270.86612828278	-247.1500873392675	2384.794075321257	0.3901155253934292	72.48142471866902	37.430801690648444	57.076341037000844	1544.7980062676645	-40270.86612828278
47000	-40523.85786280548	-40277.42891946593	-246.42894333955098	1834.3925258910754	0.35951745995571893	69.90768217059053	37.430801690648444	56.728933733768194	1526.6405743266964	-40277.42891946593
48000	-40528.756363890876	-40281.118966440714	-247.6373974501626	2747.464060355016	0.3575459296668736	71.06798220974599	35.1312189388395	56.57682473933585	1559.1568147789426	-40281.118966440714
49000	-40530.420481314	-40287.76603926614	-242.65444204786002	1751.7958804850566	0.3100615414576628	57.22442396260164	35.67576172486534	57.239189423512954	1546.5277771082342	-40287.76603926614
50000	-40529.31318260069	-40283.154625332456	-246.15855726823358	1491.8910267488443	0.41617738826823353	65.82439027030965	39.01756550845303	56.898137473389895	1537.883124960159	-40283.154625332456
51000	-40519.216322288186	-40272.27522629209	-246.94109599609754	2069.7762537524445	0.37775314455934195	70.19099135128255	39.01756550845303	58.62463650280732	1581.9706698240088	-40272.27522629209
52000	-40518.70408320724	-40274.614957117476	-244.08912608976078	1449.463245946272	0.35903330011603646	67.53651521601064	39.01756550845303	57.2103412060285	1558.479331826484	-40274.614957117476
53000	-40521.36721471584	-40276.946756402416	-244.42045831342514	1854.1442351216335	0.4026255101909145	68.18548512975129	39.01756550845303	57.465220224232006	1560.0850361168225	-40276.946756402416
54000	-40520.36613341344	-40274.49210131723	-245.8740320962089	1417.6700025312268	0.3771160506151263	57.154381976523446	39.01756550845303	56.91081168034803	1547.5677589920972	-40274.49210131723
55000	-40534.509833103075	-40286.38231839042	-248.12751471265906	2125.932260670037	0.4794531523278795	69.22278715126397	39.01756550845303	57.27233075204876	1559.4673507802115	-40286.38231839042
56000	-40520.32951207007	-40274.183541287115	-246.14597078295614	1811.2921846281843	0.36241709198031025	65.3320028918578	39.01756550845303	58.4980991837148	1566.469676345348	-40274.183541287115
57000	-40518.10616730665	-40270.95423536201	-247.15193194463887	1055.4323418246277	0.3110491465407154	58.901622510018264	37.19691714355555	57.485801906068716	1547.7006054159078	-40270.95423536201
58000	-40524.74376193311	-40281.22420188094	-243.51956005217275	1205.5151740326885	0.32519678569927973	57.055169587592395	37.19691714355555	57.070217665425496	1544.9301919725428	-40281.22420188094
59000	-40529.35434107684	-40284.82639486859	-244.5279462082458	1529.4502205340734	0.3770889968354725	56.72615518076464	37.19691714355555	55.74688532357928	1531.1652825398976	-40284.82639486859
60000	-40523.83846657624	-40277.82936405367	-246.009102522571	2028.9553444455616	0.3770889968354725	66.80374854271547	37.19691714355555	57.79475877478495	1564.0574662657418	-40277.82936405367
61000	-40518.57873839239	-40271.990960780226	-246.5877776121635	1404.548659090912	0.36976576816639994	69.99420292594164	38.41433801139036	56.27376222457218	1523.1951303294925	-40271.990960780226
62000	-40532.29970062708	-40285.254900336666	-247.04480029041508	1781.4512942707088	0.3562240118209002	69.76901082550032	38.41433801139036	57.739959219880554	1559.7498604054824	-40285.254900336666
63000	-40527.22198572065	-40283.120287640086	-244.10169808056833	1300.5871280171434	0.3455733369758433	65.91854196360919	36.95882834525854	56.25298164077938	1527.0500894052927	-40283.120287640086
64000	-40529.00145040745	-40280.63041429179	-248.37103611566374	1015.0247526556723	0.3201698896622316	59.4788352577436	36.95882834525854	56.486125444907124	1523.8535269969686	-40280.63041429179
65000	-40523.349073284524	-40277.812110195955	-245.53696308857093	1864.0598993839571	0.34615838130258103	64.47143190526774	36.95882834525854	57.17946031047114	1547.9986823929046	-40277.812110195955
66000	-40529.34210324035	-40285.1046770196	-244.23742622075181	1567.7828266541637	0.33520544335884556	68.78917299420125	36.95882834525854	57.0263864544524	1555.0488006063392	-40285.1046770196
67000	-40526.71335227323	-40277.727136413385	-248.9862158598446	2549.2169226358787	0.418045301821893	84.65541325499265	37.76413500516177	57.199190305477345	1554.2780552434133	-40277.727136413385
68000	-40523.33352553663	-40280.32299990314	-243.01052563349683	1240.978812468414	0.3765127300589702	63.96790248574732	39.02230798942211	57.35236294102236	1557.0148551737777	-40280.32299990314
69000	-40538.372862375385	-40292.706101651296	-245.66676072409075	1373.6952818124669	0.36679872541705527	58.96978499671335	39.02230798942211	56.22630879262165	1567.5994063492556	-40292.706101651296
70000	-40535.70698130117	-40291.006325232825	-244.7006560683438	1881.2158412697013	0.43423875062810935	66.57312596625492	39.02230798942211	57.37108789079316	1566.6527793382506	-40291.006325232825
71000	-40530.57192987	-40284.12657176714	-246.44535810285498	1799.6553204406516	0.43423875062810935	61.68944630159068	39.02230798942211	56.27013984584426	1523.3941064353446	-40284.12657176714
72000	-40529.92673562148	-40285.34046832096	-244.5862673005147	1606.7567421444032	0.36986489022131724	60.71848404117551	39.02230798942211	57.63157471074999	1572.746283521641	-40285.34046832096
73000	-40527.247825840364	-40281.74538776165	-245.50243807871507	1355.034832190292	0.34997757407637614	72.42454854627546	39.02230798942211	58.63264815294928	1579.0994603084869	-40281.74538776165
74000	-40519.02015002252	-40273.482843734615	-245.5373062879068	1475.0337469875378	0.37345719425950186	60.8799606067609	39.02230798942211	58.617766405290396	1585.1845335882347	-40273.482843734615
