Sample	posterior	likelihood	prior	NC	r	tau	x	tree.height	tree.treeLength	D.treeLikelihood
0	-49750.220852406244	-49415.832452658644	-334.3883997476005	3153.566599137514	0.1337267056830511	55.29205102614008	46.80889922562945	943.3251316673641	7114.431502340422	-49415.832452658644
1000	-49748.948605603924	-49414.04613851979	-334.9024670841325	2890.3499055095217	0.20868880665430223	55.29205102614008	46.80889922562945	1061.4515113350346	7070.916904778042	-49414.04613851979
2000	-49749.44526525193	-49416.79591075889	-332.6493544930419	2448.6103975815054	0.23608047223036535	55.29205102614008	46.80889922562945	1592.0585276802349	7913.448541381998	-49416.79591075889
3000	-49745.130526464854	-49415.22744155209	-329.9030849127679	3005.5585818521604	0.1635976422508209	55.29205102614008	46.80889922562945	439.87648900434147	5289.065349502383	-49415.22744155209
4000	-49754.29792145732	-49417.108094749885	-337.18982670743424	4180.002223457201	0.0694624971746289	55.29205102614008	46.80889922562945	670.9779905658987	6469.615729703354	-49417.108094749885
5000	-49754.20147257888	-49420.747714082405	-333.4537584964779	3952.056718762623	0.12786719087816187	55.29205102614008	46.80889922562945	1406.430575892257	7692.169805715581	-49420.747714082405
6000	-49747.442692926874	-49414.714480629635	-332.72821229723723	2893.122792129543	0.24142475996211352	55.29205102614008	46.80889922562945	995.6998509384459	7011.957109632262	-49414.714480629635
7000	-49750.62369257274	-49414.46898523427	-336.15470733846945	1858.2911518164176	0.12956471705756234	55.29205102614008	46.80889922562945	1500.2838038964205	8751.65220465895	-49414.46898523427
8000	-49755.96411322899	-49416.66782065682	-339.29629257217545	2640.2708692597057	0.20073670159427318	55.29205102614008	46.80889922562945	2246.88273865942	10876.542006425734	-49416.66782065682
9000	-49755.46447522693	-49416.182859004475	-339.28161622245716	2640.2708692597057	0.1163393144301996	55.29205102614008	46.80889922562945	2987.3813163586105	12194.12127261428	-49416.182859004475
10000	-49754.01289714511	-49411.26783058442	-342.7450665606976	4247.227897019834	0.27706795226358205	55.29205102614008	46.80889922562945	1618.944727575636	10061.722446567308	-49411.26783058442
11000	-49756.36026774527	-49412.83895893068	-343.52130881458737	4195.427336006364	0.21780220501342704	55.29205102614008	46.80889922562945	1607.113351835631	10536.806674478976	-49412.83895893068
12000	-49748.12761456789	-49413.70977086426	-334.4178437036343	3206.1651968927526	0.16078237814145513	55.29205102614008	46.80889922562945	1441.1762668900337	8842.465322072636	-49413.70977086426
13000	-49757.09276777548	-49412.42187149979	-344.670896275686	6710.373311543847	0.2812908213411158	55.29205102614008	46.80889922562945	2211.4170968851113	11490.09290577495	-49412.42187149979
14000	-49738.88815596433	-49401.288467600345	-337.59968836398434	4515.05855592811	0.15523699431077112	55.29205102614008	46.80889922562945	1935.5844851809902	10034.035394164557	-49401.288467600345
15000	-49753.23905803894	-49418.80901823811	-334.4300398008282	3639.4568914197102	0.1544955064635822	55.29205102614008	40.83789708513727	1332.1763733759567	8348.240255849118	-49418.80901823811
