Sample	posterior	likelihood	prior	NC	r	tau	x	tree.height	tree.treeLength	D.treeLikelihood
0	-38173.20679338433	-37919.42237062616	-253.78442275816462	1362.1636676266207	0.3760485775042799	52.89975975215819	37.829259897546585	64.79721819671032	1368.5336053530868	-37919.42237062616
1000	-38174.78725732736	-37921.82773066563	-252.9595266617306	1362.1636676266207	0.3825118312497994	52.89975975215819	37.829259897546585	62.51850039974653	1383.2786989197155	-37921.82773066563
2000	-38174.54151160915	-37920.3439109745	-254.19760063465174	873.082560472896	0.3825118312497994	52.89975975215819	37.829259897546585	62.03036571350057	1359.9344802352416	-37920.3439109745
3000	-38177.159554482496	-37922.34043447528	-254.81912000721547	873.082560472896	0.3825118312497994	52.89975975215819	37.829259897546585	62.15340644267155	1362.915422498836	-37922.34043447528
4000	-38177.988106148674	-37919.65184627528	-258.3362598733953	2141.9020138543697	0.3825118312497994	52.89975975215819	37.829259897546585	62.836553264939255	1388.619385358927	-37919.65184627528
5000	-38177.40751750402	-37924.54185332838	-252.86566417564094	856.9262257100803	0.33000167087827303	52.89975975215819	37.829259897546585	62.95095258894598	1372.3852280524345	-37924.54185332838
6000	-38174.44660505003	-37921.432054772595	-253.01455027742884	807.7052220797792	0.33000167087827303	52.89975975215819	37.829259897546585	62.90204770421458	1377.0480598102777	-37921.432054772595
7000	-38175.97299930956	-37923.18069695815	-252.7923023514119	1095.3478485978735	0.33000167087827303	52.89975975215819	37.829259897546585	61.606605140072034	1379.6562746013012	-37923.18069695815
8000	-38176.783489647365	-37925.161102331804	-251.62238731556053	1095.3478485978735	0.3152006186179429	52.89975975215819	37.829259897546585	60.86613029714469	1372.4268779676893	-37925.161102331804
9000	-38171.86271685947	-37919.0576160813	-252.80510077816658	1568.7871856872005	0.3152006186179429	57.823771117309605	37.829259897546585	64.04958111415803	1394.8867652764613	-37919.0576160813
10000	-38173.661778964335	-37919.15701002957	-254.50476893476167	1161.2148701641338	0.3152006186179429	57.823771117309605	37.829259897546585	63.761531953613506	1399.2699100461084	-37919.15701002957
11000	-38170.3917350129	-37916.46530328208	-253.9264317308161	930.6655763302458	0.3152006186179429	57.823771117309605	37.829259897546585	63.00646375436057	1394.6200284816573	-37916.46530328208
12000	-38170.6589603453	-37916.5795520796	-254.0794082657007	930.6655763302458	0.3152006186179429	57.823771117309605	37.829259897546585	62.89871029544397	1402.0557359318675	-37916.5795520796
13000	-38171.21009570848	-37916.49796416662	-254.71213154185466	967.411284753419	0.3152006186179429	69.31127700584103	37.829259897546585	61.4223684290595	1356.5682105115898	-37916.49796416662
14000	-38167.00502383078	-37911.790147046544	-255.21487678424035	759.3775333313588	0.3152006186179429	51.68240847267252	37.829259897546585	62.83269886043291	1377.8242801843091	-37911.790147046544
15000	-38177.58311652009	-37923.799522141686	-253.7835943784	762.9627363888297	0.22534513960153676	60.49987967262873	37.829259897546585	63.145186865701156	1395.5045748513394	-37923.799522141686
16000	-38183.4264396747	-37925.499533674156	-257.92690600054345	1367.925965355399	0.31133633134565913	75.51773936312117	37.829259897546585	63.5127116569728	1386.2663561267498	-37925.499533674156
17000	-38171.88392649255	-37915.93805228092	-255.94587421162407	1367.925965355399	0.3185358560675196	68.07046434076517	37.829259897546585	62.14344713950723	1368.726548407336	-37915.93805228092
18000	-38170.18963119926	-37918.30808000626	-251.8815511930008	1340.4690366320904	0.3185358560675196	50.9168522300032	37.829259897546585	62.08454574718628	1386.7089475635498	-37918.30808000626
19000	-38167.08356376588	-37913.1354685293	-253.94809523658188	993.0191365917684	0.3166725345219418	50.08038418441519	37.829259897546585	61.12965693736679	1371.782647432634	-37913.1354685293
20000	-38167.42268780898	-37916.47962061135	-250.94306719763156	1046.8063457995463	0.2677344045568775	66.43727399396002	37.829259897546585	62.3677034405634	1368.0542152830249	-37916.47962061135
21000	-38179.58401461016	-37927.54385699633	-252.0401576138327	1242.5927480089574	0.2677344045568775	67.88529227403151	37.829259897546585	63.51497601922429	1400.87128224007	-37927.54385699633
22000	-38176.359260180725	-37924.33497760245	-252.02428257827364	732.7879709187121	0.2677344045568775	67.65507772025035	37.829259897546585	60.896285842539854	1364.4304492334788	-37924.33497760245
23000	-38166.041375628054	-37911.48727251067	-254.5541031173853	812.9341657036081	0.21595292810483152	67.65507772025035	37.829259897546585	62.658897010185854	1369.4268303054941	-37911.48727251067
24000	-38170.24543532114	-37916.42571870773	-253.81971661341328	979.5329313407623	0.26219045859205364	75.30758580581997	37.829259897546585	63.62443136910595	1400.8083484126264	-37916.42571870773
25000	-38174.21254261816	-37921.30063858368	-252.91190403448164	781.2709066672174	0.19720310678985442	60.451518228622646	35.009114536861055	62.09143850373752	1380.4954525331002	-37921.30063858368
26000	-38172.534381522004	-37918.993527898405	-253.5408536236011	1016.3711446657554	0.2884840381064727	60.12887587006734	38.753764187519906	65.3887938165195	1394.7826392147501	-37918.993527898405
27000	-38181.2828589489	-37926.91445365638	-254.36840529251447	879.0598776480851	0.30911947490642994	65.5765149248431	38.753764187519906	62.56709114304234	1371.3013596649575	-37926.91445365638
28000	-38171.44264616466	-37919.337424120706	-252.10522204395082	771.7602015478035	0.2810883454702459	62.5216954753887	38.753764187519906	62.24457877994792	1372.6788767189869	-37919.337424120706
29000	-38170.40154850972	-37917.5957944154	-252.80575409431586	858.1405410147338	0.24825073258735345	62.06032576657455	37.0691009081616	63.411500448990935	1377.9576369175224	-37917.5957944154
30000	-38166.9353156208	-37913.5701184953	-253.36519712550034	769.5515916382213	0.27937162427648166	53.723444153258065	37.0691009081616	63.388803758619396	1393.4049503127605	-37913.5701184953
31000	-38170.973263501786	-37917.85850321284	-253.11476028894776	1138.6100691576296	0.27937162427648166	80.520361058652	37.0691009081616	62.40960316008839	1395.7905396119734	-37917.85850321284
32000	-38172.681910707935	-37923.86920798249	-248.81270272544205	1095.5016056876275	0.27937162427648166	65.07705812055137	37.0691009081616	60.79085908260434	1370.7763625442851	-37923.86920798249
33000	-38177.26556166429	-37923.910459785846	-253.35510187844193	1024.1216459026482	0.2803742028192066	55.54458067109661	37.0691009081616	62.72745578074982	1374.645155720529	-37923.910459785846
34000	-38188.01860339726	-37934.93390609998	-253.08469729728154	1640.276710428056	0.29297005941194043	73.48060031457797	36.311267244547636	62.891072215482644	1407.3494134142275	-37934.93390609998
35000	-38174.71577247324	-37921.294079704654	-253.42169276858502	1035.6865773847908	0.350592512759319	54.29450223648911	38.41213643434878	61.08215979507155	1348.1032813701233	-37921.294079704654
36000	-38176.12885375422	-37924.04762349442	-252.0812302597997	1094.5248997906228	0.3557707737736995	54.29450223648911	38.41213643434878	64.0486078193164	1407.0787058855187	-37924.04762349442
37000	-38159.77694083877	-37906.91824882132	-252.85869201745024	1273.170537257181	0.3557707737736995	54.29450223648911	38.41213643434878	62.73367702196508	1376.2923343666268	-37906.91824882132
38000	-38165.08312029426	-37910.939126999634	-254.14399329462603	1088.3917508435877	0.3250765905754361	54.29450223648911	38.41213643434878	65.51009694552187	1389.6260876636047	-37910.939126999634
39000	-38170.99326170573	-37913.75174676075	-257.2415149449775	1472.6189820104844	0.3250765905754361	54.29450223648911	38.41213643434878	62.39771230688624	1369.7367073124922	-37913.75174676075
40000	-38166.19284594808	-37914.01993525693	-252.1729106911438	800.6381101744779	0.2574247229707699	61.5299337677325	38.41213643434878	62.36580463432067	1384.2110548624944	-37914.01993525693
41000	-38167.442355103514	-37915.31803602319	-252.12431908032357	919.6761211069545	0.2808660217662024	71.63394706879154	38.41213643434878	62.83626732161174	1368.277050839082	-37915.31803602319
42000	-38163.9970732681	-37910.25493913111	-253.74213413699104	1172.3510207356078	0.3584020319594107	55.052918470749546	38.41213643434878	62.797678323601744	1377.9492109432356	-37910.25493913111
43000	-38169.74221793446	-37916.05036697149	-253.6918509629664	889.1742914843176	0.284332012954873	55.052918470749546	38.41213643434878	62.508405223616556	1372.1996323870128	-37916.05036697149
44000	-38166.931066905316	-37914.69262522488	-252.23844168043192	889.1742914843176	0.2499782084726566	81.39975737400866	36.264255707183295	62.85708682078437	1376.7054806218136	-37914.69262522488
45000	-38173.67161504402	-37921.50641377606	-252.16520126796345	989.6006413455707	0.30664299161514624	58.0545079281393	36.264255707183295	61.699873849550656	1347.0267739396495	-37921.50641377606
46000	-38167.82029126748	-37914.09214543753	-253.72814582995224	1375.9415945611977	0.26085877116579514	77.15424825830483	36.264255707183295	61.929254898011834	1376.7714255617464	-37914.09214543753
47000	-38168.16121688051	-37915.74291062085	-252.4183062596587	801.0524962092246	0.25234557444597167	67.44218670522143	37.347313691239854	63.328452214139475	1384.1636971453092	-37915.74291062085
48000	-38175.34568450333	-37923.64873031131	-251.6969541920153	1086.6193345594475	0.28730497379138004	69.45625646518525	37.347313691239854	61.91436872627733	1392.119166491643	-37923.64873031131
49000	-38169.246388161904	-37917.51341483432	-251.73297332758042	1086.6193345594475	0.25622806534167725	63.631501389719254	35.50978794554568	62.36432831411682	1369.619472570371	-37917.51341483432
50000	-38180.91552186888	-37929.049567608185	-251.86595426069496	1086.6193345594475	0.21037894458267284	68.68353233968753	35.50978794554568	62.25356499669765	1409.591365087573	-37929.049567608185
51000	-38175.64672990492	-37924.84849442715	-250.7982354777731	849.5232121130651	0.25629815151651186	72.71573767774876	35.50978794554568	60.615790047057516	1358.8020274052183	-37924.84849442715
52000	-38178.259624665836	-37925.63863489173	-252.62098977410983	808.5525687852428	0.21005950282028926	66.7763810985527	35.50978794554568	61.085880963119536	1352.9162165318553	-37925.63863489173
53000	-38173.19630612068	-37921.420069607244	-251.77623651343617	1005.8640381292073	0.231775568992679	66.7763810985527	35.50978794554568	61.97074760942472	1371.666293789395	-37921.420069607244
54000	-38174.26983623914	-37922.28493998381	-251.98489625533213	985.5148931267443	0.2171349305195207	66.7763810985527	35.50978794554568	63.33830827434985	1396.6846389635393	-37922.28493998381
55000	-38163.70342726829	-37911.6687017758	-252.03472549248482	888.558491618784	0.22752995310815952	66.7763810985527	36.97132267040806	63.0106629572705	1394.5928557457	-37911.6687017758
56000	-38175.857052121144	-37922.35652331711	-253.50052880403027	1565.6688216423047	0.2809481562964287	62.98852041291386	35.13223514175569	62.220900229977076	1369.0507377406923	-37922.35652331711
57000	-38180.858976661846	-37925.601034712745	-255.25794194910088	1625.6645166787246	0.24562830199022376	56.81651107219406	33.680326722401105	63.3616541285043	1387.4867431846367	-37925.601034712745
58000	-38174.03053682196	-37918.36151833025	-255.66901849170932	1529.189782407805	0.23571089778845383	66.98885273882689	33.015475353218136	63.92018232430449	1372.8597182009614	-37918.36151833025
59000	-38172.553312266165	-37919.883174162045	-252.6701381041221	972.7684024988013	0.22666614826531797	66.98885273882689	36.02722335628281	62.775872850869206	1374.8819373780316	-37919.883174162045
60000	-38166.65791995203	-37911.32922453615	-255.32869541587831	1750.713536530172	0.24110230302958047	65.70899062948907	34.10213996896052	61.70034010911752	1370.3187522079884	-37911.32922453615
61000	-38162.8206680813	-37911.12036251372	-251.70030556757854	1104.4659151004803	0.24110230302958047	65.12937503261334	36.706159892020956	62.560872927945425	1383.4655154762136	-37911.12036251372
62000	-38176.78460857851	-37925.027361647415	-251.7572469310984	1105.2871467326354	0.26403246492005167	72.30470847705178	36.706159892020956	63.04739020307356	1366.4911651435539	-37925.027361647415
63000	-38180.05935593208	-37930.975762657305	-249.08359327477268	1063.7289642104092	0.3020338595706165	66.89804499458407	36.46036647234026	60.799815970168154	1370.4875319636699	-37930.975762657305
64000	-38177.39547345402	-37925.16040065929	-252.23507279472597	1591.598332920801	0.3098606585583223	67.72233672509536	36.46036647234026	60.74373353554375	1359.5285599873189	-37925.16040065929
