Sample	posterior	likelihood	prior	NC	r	tau	x	tree.height	tree.treeLength	D.treeLikelihood
0	-51330.91903746371	-51052.197064259584	-278.7219732041254	12104.365867367977	0.1782372477773596	64.22123566857049	41.15750888128798	153.29621437711768	2997.365432962582	-51052.197064259584
1000	-51338.43594017707	-51062.309596769315	-276.12634340775696	10814.695752286218	0.1782372477773596	64.22123566857049	41.15750888128798	164.8163301792072	3062.1603877103303	-51062.309596769315
2000	-51336.99084929177	-51060.284585064655	-276.70626422711183	8165.577631089521	0.1782372477773596	64.22123566857049	41.15750888128798	159.41143342958281	2972.4311847018066	-51060.284585064655
3000	-51340.90451274189	-51065.73398449336	-275.17052824852965	7387.117277690545	0.1782372477773596	64.22123566857049	41.15750888128798	153.33179311484304	2978.508387574971	-51065.73398449336
4000	-51339.2185945259	-51064.79907293355	-274.4195215923497	9090.652893704455	0.1782372477773596	64.22123566857049	41.15750888128798	153.8668279783053	3038.11760885766	-51064.79907293355
5000	-51340.38179312205	-51064.280441099734	-276.1013520223165	8739.354627279256	0.1782372477773596	64.22123566857049	41.15750888128798	149.4941710070799	3013.364842969444	-51064.280441099734
6000	-51337.34712071892	-51063.07630654982	-274.27081416910084	9756.190596067341	0.1782372477773596	64.22123566857049	41.15750888128798	156.178333284948	3014.5236984178887	-51063.07630654982
7000	-51338.187822855914	-51063.81718729383	-274.3706355620821	9566.701058719564	0.1782372477773596	64.22123566857049	41.15750888128798	158.57988284172365	3071.589249009339	-51063.81718729383
8000	-51338.16678805772	-51065.009610616384	-273.15717744133934	7181.657393320499	0.1782372477773596	64.22123566857049	41.15750888128798	166.75881278063736	3079.078142822416	-51065.009610616384
9000	-51335.50800242628	-51062.539772999626	-272.96822942665426	7541.693570071728	0.1782372477773596	64.22123566857049	41.15750888128798	157.34428037514328	3037.988249934253	-51062.539772999626
10000	-51345.847213021676	-51072.48379943415	-273.36341358752827	13865.769010620234	0.1782372477773596	64.22123566857049	41.15750888128798	141.8679009344558	2978.385749721407	-51072.48379943415
11000	-51341.072450342406	-51064.28346383038	-276.7889865120202	7947.603524364015	0.1782372477773596	64.22123566857049	40.91398614789024	163.98610629379291	3079.72669779267	-51064.28346383038
12000	-51342.40882396321	-51065.08199060748	-277.3268333557277	7947.603524364015	0.1782372477773596	64.22123566857049	40.91398614789024	166.56282555418284	3067.674282832154	-51065.08199060748
13000	-51338.1168270179	-51061.39228677513	-276.72454024276357	9566.735723378772	0.1737567434991731	64.22123566857049	40.91398614789024	153.2041542294469	3065.694812199001	-51061.39228677513
14000	-51338.78828545014	-51061.148492690496	-277.6397927596429	11388.987354403456	0.1737567434991731	64.22123566857049	40.91398614789024	153.07368482447865	3036.064822360905	-51061.148492690496
15000	-51344.91008598872	-51066.62944240548	-278.2806435832399	6440.58670610932	0.1737567434991731	64.22123566857049	43.29898967332625	168.25928459793795	3031.9660263453534	-51066.62944240548
16000	-51348.26218821615	-51069.07713438492	-279.1850538312262	6440.58670610932	0.1737567434991731	64.22123566857049	43.29898967332625	178.70671672116163	3098.32981475197	-51069.07713438492
17000	-51349.57623427221	-51072.59629768139	-276.97993659082033	6071.097950962737	0.14289254139102492	64.22123566857049	43.29898967332625	165.71128870885698	3097.7231386891963	-51072.59629768139
18000	-51351.658048008234	-51074.498725854	-277.15932215423385	4763.630284553835	0.17018126735906502	64.22123566857049	43.29898967332625	153.76392723372965	3032.6113450731677	-51074.498725854
