Sample	posterior	likelihood	prior	NC	r	tau	x	tree.height	tree.treeLength	D.treeLikelihood
0	-43913.02525176552	-43680.071909071434	-232.95334269408008	2738.7761520438535	0.5095531520736754	64.9899834801164	45.99121624120172	60.36471318232075	1863.4612725347058	-43680.071909071434
1000	-43906.762590227634	-43672.372903834774	-234.38968639286193	1726.181387524652	0.5095531520736754	64.9899834801164	45.99121624120172	59.96700226527234	1852.0410191543176	-43672.372903834774
2000	-43906.910990565455	-43671.3819759818	-235.5290145836567	2842.889449417954	0.5095531520736754	64.9899834801164	45.99121624120172	61.08535344682218	1874.3568664226523	-43671.3819759818
3000	-43917.38513300081	-43678.73236101476	-238.65277198605293	1751.4558518586978	0.4129834536807014	64.9899834801164	45.99121624120172	61.53498317807315	1886.6918098862402	-43678.73236101476
4000	-43913.02089918625	-43675.242818880215	-237.77808030603708	1639.6358353570572	0.41790495704421143	64.9899834801164	45.99121624120172	60.64616757963796	1875.2385484141523	-43675.242818880215
5000	-43917.97081086312	-43677.814661542776	-240.15614932034103	2592.7649935203913	0.41790495704421143	64.9899834801164	45.99121624120172	61.49039318140305	1893.7186376994403	-43677.814661542776
6000	-43917.584929463665	-43677.26019863709	-240.324730826575	2592.7649935203913	0.41790495704421143	64.9899834801164	45.99121624120172	63.29823921085797	1888.4881113804759	-43677.26019863709
7000	-43918.97752171991	-43678.647049772975	-240.33047194694058	1357.1366353048722	0.41790495704421143	64.9899834801164	45.99121624120172	62.714995012002674	1866.706987712177	-43678.647049772975
8000	-43924.15690224434	-43687.21290845759	-236.9439937867458	2790.045234722514	0.41790495704421143	64.9899834801164	45.99121624120172	62.816648718827466	1921.001077235669	-43687.21290845759
9000	-43913.3131601034	-43676.235408256696	-237.07775184669927	2620.7779259122353	0.45077203727338927	64.9899834801164	45.99121624120172	61.68229798215847	1879.3241366321345	-43676.235408256696
10000	-43912.14313998151	-43674.33297876117	-237.81016122034012	2620.7779259122353	0.45077203727338927	64.9899834801164	45.99121624120172	62.35499096241371	1890.9862732673203	-43674.33297876117
11000	-43906.23461616502	-43667.351763669074	-238.8828524959439	2536.8793457813927	0.45077203727338927	64.9899834801164	45.99121624120172	62.856362198445325	1893.820291847505	-43667.351763669074
12000	-43924.231673028284	-43682.154535455076	-242.0771375732084	1723.6185735920023	0.45077203727338927	64.9899834801164	45.99121624120172	62.846353036795925	1882.0322081802221	-43682.154535455076
13000	-43912.107231495036	-43672.85399186165	-239.25323963338727	2307.725350005868	0.45077203727338927	64.9899834801164	45.99121624120172	60.75095384487476	1880.0545602323452	-43672.85399186165
14000	-43915.376681744376	-43678.002472997076	-237.37420874730338	2278.979792588032	0.45077203727338927	64.9899834801164	45.99121624120172	61.89644024297469	1889.129265406866	-43678.002472997076
15000	-43914.91736488741	-43675.5033926036	-239.41397228381308	2326.2486522296977	0.45077203727338927	64.9899834801164	45.99121624120172	60.96428999438257	1854.526248042179	-43675.5033926036
16000	-43911.77113701218	-43673.20334684547	-238.5677901667119	1663.762763785064	0.45077203727338927	64.9899834801164	45.99121624120172	60.36762082606087	1865.1882186096398	-43673.20334684547
17000	-43913.25804835062	-43676.50917449181	-236.74887385880817	1712.0253928914922	0.4496239847792828	64.9899834801164	45.99121624120172	61.131539664501815	1878.9491264812486	-43676.50917449181
18000	-43922.15836060019	-43681.13944870112	-241.01891189906846	2392.5308481638876	0.4308176438201057	77.58706875649794	45.99121624120172	62.0513008717311	1893.038007387778	-43681.13944870112
19000	-43910.69371441497	-43675.40964940879	-235.2840650061763	2776.146818870936	0.5052571573063841	66.03593961900803	45.99121624120172	60.980331977409065	1864.1175099728102	-43675.40964940879
20000	-43912.852619439356	-43675.797884197396	-237.0547352419567	2526.62735093672	0.5534514130215012	61.38907599189336	45.99121624120172	60.47560851480392	1846.5305918753727	-43675.797884197396
21000	-43919.66740328926	-43681.36544220416	-238.3019610851012	3867.6852435124893	0.504289236549589	61.38907599189336	45.99121624120172	62.07678526936497	1892.5781977298361	-43681.36544220416
22000	-43918.086809544606	-43678.938362304194	-239.1484472404094	3225.672687960775	0.504289236549589	65.44668170680795	45.99121624120172	61.02879935977795	1867.2530701727942	-43678.938362304194
23000	-43913.91015639643	-43676.418455782245	-237.49170061418658	2139.6339512332293	0.504289236549589	63.60100694444157	45.99121624120172	60.807389480816695	1861.6956819315592	-43676.418455782245
24000	-43917.0867795065	-43678.936561634575	-238.15021787192202	4008.272920816663	0.504289236549589	69.32812706328926	45.99121624120172	61.10930204486972	1882.5990471515076	-43678.936561634575
25000	-43913.68958105875	-43677.03682840224	-236.6527526565099	2734.4826992297053	0.504289236549589	69.32812706328926	46.43686637658249	61.72863601208598	1887.8462843890852	-43677.03682840224
26000	-43913.88494851766	-43678.92415549691	-234.9607930207509	2658.5526438408006	0.5522861390990798	69.32812706328926	46.43686637658249	61.259891774321574	1867.346080873221	-43678.92415549691
27000	-43920.67865420861	-43682.06799381605	-238.6106603925671	2504.563627513772	0.5047120848863206	69.32812706328926	46.43686637658249	62.3097003106229	1882.9137040562525	-43682.06799381605
28000	-43907.614953771146	-43672.74089712882	-234.87405664233154	2060.2447981708974	0.5047120848863206	69.3264114856273	46.43686637658249	61.12156944491255	1865.3931838919882	-43672.74089712882
29000	-43912.78700363013	-43673.80052944388	-238.98647418625194	2587.7070062693297	0.5225403613034973	76.59690868371749	46.43686637658249	60.815248424394994	1851.391732935691	-43673.80052944388
30000	-43910.38095545311	-43675.35445228806	-235.02650316505034	2125.335750372963	0.5225403613034973	63.47118054016014	46.43686637658249	61.21104893666775	1862.9957396888715	-43675.35445228806
31000	-43913.74772707577	-43676.01722473097	-237.73050234480624	2621.0376969977556	0.5225403613034973	65.49197012215377	46.43686637658249	61.53103584374311	1878.259284710874	-43676.01722473097
32000	-43911.25949896079	-43672.17754735906	-239.08195160172676	4080.587494808107	0.5851554832322371	71.3855523954432	46.43686637658249	61.031136482180145	1856.1098180181216	-43672.17754735906
33000	-43903.62866127277	-43668.35044608481	-235.278215187961	2862.6582276734325	0.5414544482665186	62.78709957675355	46.43686637658249	60.99512579000029	1859.4020335260086	-43668.35044608481
34000	-43911.27726471187	-43675.18334380425	-236.09392090761597	2470.5693652951995	0.4955355924071354	63.250260430419054	46.43686637658249	62.933178815783606	1893.7854294322224	-43675.18334380425
35000	-43906.42692078727	-43673.2819813279	-233.14493945937335	2044.219985376103	0.5705686094233898	68.19010005137761	46.43686637658249	59.80190603349519	1846.667163241968	-43673.2819813279
36000	-43911.28299722847	-43677.42257235804	-233.86042487043227	3243.9663000601713	0.6032278759560201	68.19010005137761	46.43686637658249	60.20452642712591	1864.8028592159926	-43677.42257235804
37000	-43913.31660456747	-43672.69584526803	-240.62075929944456	2469.398523852249	0.6298552250410744	72.99617963585054	46.43686637658249	59.51933268979138	1824.9162971884562	-43672.69584526803
38000	-43912.4196265142	-43679.498799911875	-232.9208266023302	3025.1980655292423	0.5774940009190083	65.08512679413998	46.43686637658249	60.501816786139635	1874.9054106557924	-43679.498799911875
39000	-43904.92623613017	-43671.86144630486	-233.06478982531408	2057.258043971074	0.5681108583718384	64.37709469617226	46.43686637658249	60.17322959116436	1866.4448583282717	-43671.86144630486
40000	-43907.47502289004	-43669.73870912243	-237.7363137676098	4219.728562736988	0.5681108583718384	60.21041525627421	46.43686637658249	60.410514633549084	1867.4154527892288	-43669.73870912243
41000	-43910.73343369445	-43675.16588490285	-235.56754879159615	2431.700011312247	0.5681108583718384	66.8372605561189	46.43686637658249	60.55441507157532	1868.723043165563	-43675.16588490285
42000	-43915.59165170858	-43677.065261769356	-238.5263899392251	1924.1327741145558	0.5031919869849505	63.99276060568404	46.43686637658249	60.152882867908474	1843.6869754433528	-43677.065261769356
43000	-43906.53904606578	-43671.73860761306	-234.8004384527246	3040.089875484896	0.549967927398626	67.68477195945738	46.43686637658249	60.295306896632404	1854.12125220967	-43671.73860761306
44000	-43925.07230670793	-43687.03559502272	-238.0367116852174	2922.6226942648086	0.6071972988847271	74.56926404216065	46.43686637658249	60.423514894695515	1861.2091153601914	-43687.03559502272
45000	-43922.09298001319	-43683.67879237209	-238.41418764110105	3774.09125707593	0.6485994475857849	70.81862260299631	46.43686637658249	60.37328225795811	1836.1857988758022	-43683.67879237209
46000	-43911.18415704966	-43674.29927479762	-236.8848822520446	2619.845564627595	0.5337630043074519	83.90434798824593	46.43686637658249	60.34642242723655	1863.976186522069	-43674.29927479762
47000	-43904.52832059259	-43670.487459207434	-234.04086138515245	3443.894069277646	0.5282350997154217	60.95677316946747	46.43686637658249	60.97366784561564	1893.4965075075256	-43670.487459207434
48000	-43911.91584323967	-43675.038373862764	-236.87746937690628	2199.640025429169	0.5282350997154217	68.37192777792488	46.43686637658249	60.40677350526463	1850.1490381531194	-43675.038373862764
