Sample	posterior	likelihood	prior	NC	r	tau	x	tree.height	tree.treeLength	D.treeLikelihood
0	-43424.35796510613	-43136.013432565866	-288.34453254026306	2797.42522476893	0.12572616725402633	70.67430345516111	43.16452597023825	282.02083318948314	2629.514685325099	-43136.013432565866
1000	-43426.84283759855	-43136.32032799193	-290.52250960661974	1190.5319728411919	0.18040752552081593	70.67430345516111	53.78142306983528	248.73803351232792	2556.855042453029	-43136.32032799193
2000	-43418.865350928834	-43127.31482169582	-291.5505292330097	1982.6083921631878	0.18040752552081593	70.67430345516111	53.78142306983528	373.5617430446314	2849.2916630726754	-43127.31482169582
3000	-43425.10768731698	-43134.28533264971	-290.8223546672696	1752.9538044977228	0.18040752552081593	70.67430345516111	53.78142306983528	276.5437441273988	2632.49881571596	-43134.28533264971
4000	-43423.53319025355	-43133.16647836774	-290.3667118858092	1752.9538044977228	0.14429688164883553	70.67430345516111	53.78142306983528	290.519357983578	2648.6357308181314	-43133.16647836774
5000	-43424.39538341097	-43133.38991085455	-291.00547255641817	1752.9538044977228	0.09196493727219102	75.89599123753887	53.78142306983528	194.27988978011956	2488.8758381295197	-43133.38991085455
6000	-43426.5712771368	-43136.607493845535	-289.96378329126225	1095.1725396144232	0.09196493727219102	75.89599123753887	53.78142306983528	266.7803037162314	2601.097835149451	-43136.607493845535
7000	-43424.476752059774	-43132.975232622346	-291.50151943742856	1737.35336066058	0.10931468436335257	75.89599123753887	53.78142306983528	259.5768959282443	2581.7925433211963	-43132.975232622346
8000	-43432.51168367904	-43140.9653491369	-291.54633454214115	1442.5856016321532	0.13111811703196655	75.89599123753887	53.78142306983528	330.7184478558503	2735.1701790461393	-43140.9653491369
9000	-43422.44555433418	-43132.9351810469	-289.51037328727995	1442.5856016321532	0.11908676648193296	75.89599123753887	53.78142306983528	212.75983623460115	2490.2888190216454	-43132.9351810469
10000	-43420.03925715101	-43129.54612508364	-290.49313206736895	1797.1030247135147	0.14864549653816167	75.89599123753887	53.78142306983528	277.3488564733981	2593.6055708774593	-43129.54612508364
11000	-43426.29791250331	-43133.20960346315	-293.0883090401622	1797.1030247135147	0.14864549653816167	75.89599123753887	53.78142306983528	357.3781077217955	2813.9965498827164	-43133.20960346315
12000	-43424.421857053894	-43131.47793247184	-292.9439245820544	1797.1030247135147	0.14864549653816167	75.89599123753887	53.78142306983528	231.12622170182513	2521.1900401111507	-43131.47793247184
13000	-43422.801603030966	-43132.275881200534	-290.5257218304343	1797.1030247135147	0.14864549653816167	81.44733903434158	53.78142306983528	218.9513592220922	2471.565387793596	-43132.275881200534
14000	-43420.70648702392	-43128.446135288745	-292.260351735174	1797.1030247135147	0.04924373586201733	81.44733903434158	40.71008389443566	294.1905671941064	2679.8900964886916	-43128.446135288745
15000	-43420.915538741225	-43133.2582196957	-287.65731904552064	1398.3935547767612	0.04924373586201733	65.68514696425405	40.71008389443566	254.7652719527995	2578.9168982173674	-43133.2582196957
16000	-43419.81398962533	-43129.492631265995	-290.32135835933155	3038.5497673119576	0.09442954796855241	81.26016480860041	40.71008389443566	280.4622765852056	2619.391457806759	-43129.492631265995
17000	-43408.92176820414	-43123.9876369522	-284.9341312519388	2048.5370973841173	0.09442954796855241	69.73205673646339	40.71008389443566	212.31402216783943	2503.6612934499503	-43123.9876369522
