Sample	posterior	likelihood	prior	NC	r	tau	x	tree.height	tree.treeLength	D.treeLikelihood
0	-45282.65124797961	-45025.87206274968	-256.7791852299262	3375.4525226178457	0.22704550275168633	77.16056327663235	46.71524919723434	74.86845591489177	2109.2023872161462	-45025.87206274968
1000	-45279.178867950395	-45025.04554954483	-254.13331840555912	3375.4525226178457	0.22704550275168633	77.16056327663235	46.71524919723434	75.06373169541433	2140.0564056828507	-45025.04554954483
2000	-45278.65222005651	-45023.0549757098	-255.59724434671236	2331.4422861510516	0.22704550275168633	77.16056327663235	46.71524919723434	75.16151284738447	2094.249491211608	-45023.0549757098
3000	-45279.259337612915	-45023.31543710414	-255.94390050877698	2804.2688401804867	0.22704550275168633	77.16056327663235	46.71524919723434	74.57678194978648	2086.3617364082206	-45023.31543710414
4000	-45281.36723536073	-45022.96523662712	-258.4019987336135	4535.761249770718	0.2414595845333637	77.16056327663235	46.71524919723434	76.0180062068815	2121.9007192781805	-45022.96523662712
5000	-45282.492429065736	-45027.83757532041	-254.65485374532787	3176.142377995851	0.2414595845333637	77.16056327663235	46.71524919723434	74.57530051699852	2093.2614938648967	-45027.83757532041
6000	-45282.71674326269	-45029.80884699975	-252.9078962629387	2978.2621898156394	0.2414595845333637	77.16056327663235	46.71524919723434	74.45354185648841	2086.5678072270334	-45029.80884699975
7000	-45283.55289481623	-45028.821004416735	-254.73189039949878	2978.2621898156394	0.2414595845333637	77.16056327663235	46.71524919723434	74.8658371086576	2097.5218852914736	-45028.821004416735
8000	-45278.01627448278	-45024.80440422293	-253.21187025985367	2978.2621898156394	0.2414595845333637	77.16056327663235	46.71524919723434	74.92671640495179	2095.1203317490476	-45024.80440422293
9000	-45284.96725017673	-45026.694710079195	-258.27254009753085	4400.51705564698	0.2414595845333637	77.16056327663235	46.71524919723434	73.74586412844711	2077.0990075543427	-45026.694710079195
10000	-45282.907553062294	-45026.3570849728	-256.55046808949663	4400.51705564698	0.2414595845333637	77.16056327663235	46.71524919723434	75.76942522890624	2132.399348620664	-45026.3570849728
11000	-45277.37932739986	-45023.23995742133	-254.13936997853395	3948.728326888198	0.2414595845333637	77.16056327663235	46.71524919723434	74.26347721416386	2104.5785983367396	-45023.23995742133
12000	-45276.109619831725	-45020.14196178989	-255.96765804183622	3948.728326888198	0.2414595845333637	77.16056327663235	46.71524919723434	74.15162834175212	2077.4270470324104	-45020.14196178989
13000	-45287.53194135399	-45030.04334833051	-257.48859302348154	3948.728326888198	0.2414595845333637	77.16056327663235	46.71524919723434	76.17683936122977	2126.001257106659	-45030.04334833051
14000	-45289.77829612032	-45034.21651281687	-255.56178330344991	3711.703995161681	0.2414595845333637	77.16056327663235	46.71524919723434	75.14910956085043	2127.7739439834604	-45034.21651281687
15000	-45278.270026759215	-45023.372816817406	-254.89720994181224	2709.2492573475365	0.2414595845333637	77.16056327663235	47.70200791765462	74.93049080017398	2098.3557487512826	-45023.372816817406
16000	-45280.60275368227	-45024.61791257033	-255.9848411119478	2390.683588170861	0.2414595845333637	77.16056327663235	47.70200791765462	75.63288184370532	2109.1426989835177	-45024.61791257033
17000	-45284.45004131639	-45027.05805530252	-257.391986013874	1932.9480281933759	0.2094129432272658	77.16056327663235	47.70200791765462	75.6423105451372	2118.018014809116	-45027.05805530252
18000	-45274.980023096046	-45020.38009623874	-254.5999268573071	1963.8575843421936	0.22701237320009926	77.16056327663235	47.70200791765462	74.36884366852294	2098.9785460358985	-45020.38009623874
19000	-45283.20083269578	-45026.586387916264	-256.61444477951875	1802.3096369708371	0.22701237320009926	77.16056327663235	47.70200791765462	74.02871009723214	2103.1661062077624	-45026.586387916264
20000	-45281.049398701514	-45027.20682129892	-253.84257740259662	2154.6227825731594	0.22701237320009926	72.5568156309453	47.23995998587231	73.3495303509932	2089.006213523209	-45027.20682129892
21000	-45283.631866640084	-45028.89202668751	-254.73983995257484	3195.575992728803	0.22701237320009926	72.5568156309453	46.85316953359942	75.53734704327445	2137.5625925819177	-45028.89202668751
22000	-45287.10657850238	-45031.56132606002	-255.54525244235768	2753.1035400683754	0.24094451458434635	72.04559526788441	46.85316953359942	74.68473526816203	2105.6329363550117	-45031.56132606002
23000	-45280.90032459658	-45028.24258194227	-252.65774265430778	2483.2647053001597	0.19548277030209066	72.04559526788441	46.85316953359942	76.37658964338121	2123.8896568663104	-45028.24258194227
24000	-45284.8112696963	-45034.712055863216	-250.0992138330813	2132.445171834718	0.19047784569176024	72.04559526788441	46.85316953359942	76.21088490613332	2141.037908485028	-45034.712055863216
25000	-45287.858831168465	-45031.680815954445	-256.1780152140177	2698.2039644758283	0.220616804951948	78.66494313128764	46.85316953359942	74.97639564911428	2085.605760669673	-45031.680815954445
26000	-45281.01809914651	-45024.51487406799	-256.50322507852496	4392.579069927535	0.220616804951948	69.70689379909415	46.85316953359942	76.45904066612329	2136.8039695254474	-45024.51487406799
27000	-45279.94850414937	-45031.00266084118	-248.9458433081857	2201.4141846516227	0.17988743757316922	69.70689379909415	46.85316953359942	76.00478991888465	2134.4841329991964	-45031.00266084118
28000	-45287.7904233118	-45039.12152986906	-248.66889344274043	2611.173825897358	0.17096468026180686	69.70689379909415	45.056252745011626	76.26993600533633	2132.5312625487422	-45039.12152986906
29000	-45282.29391913882	-45031.18937034297	-251.10454879585095	1539.003619021551	0.14163821071503876	69.70689379909415	46.51251838248595	76.1914817870178	2115.1581064296015	-45031.18937034297
30000	-45281.156200864556	-45033.426792642225	-247.72940822232903	4254.281932373492	0.1452258080817598	69.70689379909415	38.850156751892904	75.46356469158457	2120.1805018403065	-45033.426792642225
31000	-45273.82810256835	-45030.24303257468	-243.58506999366347	2965.25084746275	0.13106081995167596	69.70689379909415	38.01483715417356	75.45861839567729	2116.937137811826	-45030.24303257468
32000	-45275.827094023894	-45027.82611233241	-248.00098169148478	3332.1591992542503	0.15728939418610718	69.70689379909415	41.28144895733541	74.62413836631023	2109.709862495779	-45027.82611233241
