Sample	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	D.treeLikelihood
0	-5432.821501798803	-5315.231580431239	-117.58992136756348	67.87605408147928	2.872443584645081	1.5790908326406397	2.3815028213817313	60.801706762315746	-5315.231580431239
1000	-5423.609423352407	-5306.091377314359	-117.51804603804786	75.83278655248498	2.8841082846458104	1.5855033592208374	2.391173861088414	61.54153316553723	-5306.091377314359
2000	-5433.7644960660755	-5317.832844151982	-115.93165191409352	57.78997960425608	2.8250881277053734	1.5530577476642324	2.3422410740274593	59.25336223183672	-5317.832844151982
3000	-5425.279809178749	-5305.429884307192	-119.84992487155682	57.78997960425608	2.823248411171206	1.5520463859340001	2.346068651916894	58.52232320159993	-5305.429884307192
4000	-5417.805026315896	-5301.431690896721	-116.37333541917444	47.82613296217391	2.8016385676216173	1.5401666379638868	2.3554738384616476	58.49901707714993	-5301.431690896721
5000	-5425.372785236553	-5308.418639416119	-116.95414582043371	47.82613296217391	2.8273974688781527	1.5543272798127035	2.377130599872094	59.29144323386933	-5308.418639416119
6000	-5433.767262621313	-5317.160949920533	-116.60631270078017	82.41982617746483	2.853563531490483	1.5687117536517392	2.399129681642023	60.92261165693264	-5317.160949920533
7000	-5427.361222577012	-5309.269900879865	-118.09132169714671	53.369139817698255	2.873849593068203	1.5798637686256796	2.4103500989462545	60.901770188891675	-5309.269900879865
8000	-5428.1784551904675	-5310.056886515643	-118.12156867482423	83.75444254533566	2.8347933553241007	1.5583930781972146	2.400700472243221	60.3442948185336	-5310.056886515643
9000	-5424.955313423727	-5310.826347771305	-114.12896565242131	61.565714417720734	2.802769672248432	1.5407884489392214	2.3838165095979016	60.94101479512285	-5310.826347771305
10000	-5425.959972098283	-5307.355739333366	-118.60423276491778	69.31457172245554	2.7851081517963325	1.53107924344412	2.422201809543764	59.684562602908855	-5307.355739333366
11000	-5417.990925387959	-5300.419635863781	-117.57128952417737	69.31457172245554	2.7645438679337095	1.5197742791618363	2.4043171017086697	59.7550316551034	-5300.419635863781
12000	-5420.441174592467	-5307.477665114636	-112.96350947783101	69.31457172245554	2.7108608478477287	1.4902626935072447	2.3576291092477053	59.81488288627775	-5307.477665114636
13000	-5418.12321398525	-5305.037652797812	-113.08556118743736	69.31457172245554	2.728430110107763	1.4999211811863016	2.3729090540538547	59.971297494960005	-5305.037652797812
14000	-5420.903049990632	-5306.860951025325	-114.04209896530698	69.31457172245554	2.7500656745315517	1.5118150688933538	2.3917254519966065	61.714081559905985	-5306.860951025325
15000	-5432.774234278711	-5320.074876770461	-112.69935750825042	53.97486872582984	3.4935801974668017	1.6690820035827891	2.333731133957159	61.93745849326467	-5320.074876770461
16000	-5413.349166349263	-5301.555923318868	-111.7932430303952	47.6768073749239	3.4501755150936453	1.5832820509548242	2.265449578643146	58.04370275303966	-5301.555923318868
17000	-5420.600667852731	-5304.308380374307	-116.2922874784243	73.7815270423061	3.441467568485331	1.579285983072103	2.29721405068238	58.37761591498905	-5304.308380374307
18000	-5430.515038922176	-5314.9047869438755	-115.61025197830094	54.35352051815469	3.375977020265067	1.630454911142621	2.330790867075709	58.686235870464074	-5314.9047869438755
19000	-5428.574921816386	-5313.021174874036	-115.55374694235068	82.06090168660519	2.7928536187869866	1.5351414362618396	2.3981182419056193	62.072187184351705	-5313.021174874036
20000	-5431.098764758592	-5306.154366198203	-124.94439856038876	82.06090168660519	2.7901431329792348	1.6559937755038896	2.506587515440052	62.03104627352309	-5306.154366198203
21000	-5435.099497126594	-5311.095948026924	-124.00354909966936	50.777143469444084	3.3314876458881475	1.8349918135753285	2.5882889420188255	63.51652252378045	-5311.095948026924
22000	-5423.877036658984	-5303.7292403089805	-120.1477963500038	50.777143469444084	2.380216690733808	1.5434871473822458	2.495925698445586	61.47379778013829	-5303.7292403089805
23000	-5423.0447681072155	-5303.193004498687	-119.85176360852923	71.1370933396692	2.452986235397686	1.4538617803745566	2.4337566545490232	60.48805847733326	-5303.193004498687
24000	-5426.643375560345	-5306.7785618949665	-119.86481366537829	79.79603576314712	3.3194318740909194	1.6869749670624312	2.4821036971212433	61.29514965427894	-5306.7785618949665
25000	-5424.8763344007975	-5305.13428384905	-119.74205055174795	79.79603576314712	2.9644395199806706	1.5954611533328598	2.4437373372326494	60.93570582336706	-5305.13428384905
26000	-5440.505892734038	-5317.04094840339	-123.46494433064811	69.32520468907526	2.1996816488538364	1.5008880902846737	2.5148539873286833	61.3987376486905	-5317.04094840339
27000	-5424.2979430054	-5302.928145366759	-121.36979763864119	52.7393112925785	2.374646430404038	1.4829826719456283	2.452027303622947	60.023123378607835	-5302.928145366759
28000	-5436.205773136095	-5313.966826380843	-122.23894675525206	43.27934615992036	2.255411520604777	1.4730054705841829	2.4764053172026235	59.82062619547199	-5313.966826380843
29000	-5443.405977014646	-5315.332754332921	-128.07322268172518	84.75677116856491	1.6516212808818507	1.3431949019456915	2.723014762504288	64.35617191660548	-5315.332754332921
30000	-5431.292465526344	-5305.128116939595	-126.16434858674904	102.30290698138373	1.7170659606167167	1.2936152225394462	2.624527813475882	62.97704773129553	-5305.128116939595
31000	-5437.684758410077	-5314.01984127993	-123.66491713014697	72.9692105343351	2.1355488240428446	1.5447124582682357	2.6788965030407734	64.07499209785016	-5314.01984127993
32000	-5429.720884820143	-5305.734650341137	-123.98623447900569	65.76718572707831	2.406177936857991	1.7492080454548906	2.712460836253331	67.89266474102575	-5305.734650341137
33000	-5426.465084888	-5308.297538759051	-118.16754612894849	73.95211117771927	2.5489882063896907	1.5785784428930267	2.517230870750813	63.73339049730683	-5308.297538759051
34000	-5424.178943938791	-5303.508245196032	-120.67069874275941	49.74338268424663	2.2375652037981353	1.4707366348169852	2.457787751279276	61.00841654593577	-5303.508245196032
35000	-5431.1468875969285	-5310.486049493534	-120.66083810339495	63.165336368751625	2.352150493626302	1.5250887030519988	2.5535904280480315	62.20145899621312	-5310.486049493534
36000	-5439.585368400788	-5319.760452981587	-119.824915419201	56.694468172895995	2.449469387310904	1.4857212190273137	2.4108011606021584	58.74096205999548	-5319.760452981587
37000	-5441.627145034767	-5321.652102737784	-119.97504229698292	43.89269531293085	2.2214018435634886	1.4086079366776671	2.448409827523853	59.02013886514106	-5321.652102737784
38000	-5439.4146778315735	-5317.264032541103	-122.15064529047083	79.63721346617689	1.9151014960317598	1.3331039279907593	2.56578125578503	61.47439450636331	-5317.264032541103
39000	-5449.006352505889	-5316.052602295835	-132.95375021005376	168.68922688543958	1.7477646495043764	1.2446038778867772	2.6064517208964886	62.48359298956176	-5316.052602295835
40000	-5433.691982499302	-5307.91327953824	-125.77870296106148	88.37467474010481	1.9792256343374632	1.494492292891656	2.6841763108257966	63.9279111482483	-5307.91327953824
41000	-5435.217731515029	-5313.617805580103	-121.5999259349266	42.9461272248137	2.4520138659190227	1.4721092653492396	2.4483821408884507	58.799296477713135	-5313.617805580103
42000	-5431.348207988303	-5308.664067773622	-122.68414021468082	56.75364494505893	2.214895107208336	1.425949223729276	2.4766212128414953	59.24084677761997	-5308.664067773622
43000	-5428.6151687808415	-5311.949992599841	-116.66517618100077	56.75364494505893	2.6212592661635887	1.50009851117058	2.392308690365954	58.61920363371196	-5311.949992599841
44000	-5426.590935419432	-5304.956378570808	-121.6345568486243	96.58350065593014	2.3725168820005864	1.4745265726206445	2.473561128639355	60.95506632827353	-5304.956378570808
45000	-5421.535635619637	-5299.50054789678	-122.0350877228579	66.72385788613198	2.714529770811495	1.6689293902070754	2.4926399858344745	63.28835828230672	-5299.50054789678
46000	-5426.461933319742	-5306.190547652672	-120.27138566706951	67.65170618655291	2.9551809136553273	1.676028359323967	2.492136190079485	63.15634221667588	-5306.190547652672
47000	-5439.433609554315	-5320.6324254481215	-118.80118410619333	62.581885024272296	2.35126055156824	1.462597820234462	2.4936680527498183	62.78372234930094	-5320.6324254481215
