Sample	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	D.treeLikelihood
0	-4268.188353663328	-4206.871119835196	-61.31723382813229	58.85725205381591	20.605549032882013	1.2396249575332083	1.363570196072621	41.46439564474554	-4206.871119835196
1000	-4272.8961243312415	-4205.144160326412	-67.75196400482935	41.540429947555005	20.596576933931885	1.2390851981818662	1.3629764683003063	41.49945486575735	-4205.144160326412
2000	-4266.727666120883	-4203.051059543341	-63.676606577542586	41.540429947555005	20.596576933931885	1.2390851981818662	1.3629764683003063	39.78433495529443	-4203.051059543341
3000	-4272.942787850372	-4209.44394484779	-63.49884300258203	41.540429947555005	21.152326439433136	1.2476393023026113	1.3723858637487176	40.280274213378505	-4209.44394484779
4000	-4267.564976901434	-4204.707641384461	-62.85733551697407	41.540429947555005	21.152326439433136	1.2476393023026113	1.3723858637487176	40.94849052788509	-4204.707641384461
5000	-4276.712370672119	-4204.6656684700765	-72.04670220204194	57.41212314148292	21.279316172683945	1.2551296075721663	1.3806250952703025	39.90954698577598	-4204.6656684700765
6000	-4266.6055936426765	-4202.625624781049	-63.97996886162724	33.303794291106854	21.035070252309765	1.240723116136888	1.364778155248853	39.192260369343906	-4202.625624781049
7000	-4262.864240469947	-4201.399358772342	-61.464881697605094	42.0115317112668	20.910706067341923	1.2333876750255284	1.3567092721453697	39.33774700506483	-4201.399358772342
8000	-4264.939638108249	-4203.444613848319	-61.49502425992977	42.0115317112668	21.273365836270283	1.2547786356073154	1.3802390309949593	39.8464783563862	-4203.444613848319
9000	-4269.441869899178	-4206.899301391819	-62.5425685073588	42.0115317112668	21.273365836270283	1.2547786356073154	1.3802390309949593	39.682530698805095	-4206.899301391819
10000	-4266.189681021339	-4199.151622428148	-67.03805859319142	58.60402959209313	21.392894979663527	1.2618288888026312	1.387994211360986	40.16955946003249	-4199.151622428148
11000	-4269.721753560691	-4208.142558051003	-61.57919550968769	38.35870563797701	20.910352384104502	1.233366813532641	1.3566863247936132	39.467631501672884	-4208.142558051003
12000	-4265.783201526861	-4201.076548929267	-64.70665259759404	29.311296862174018	20.910352384104502	1.233366813532641	1.3566863247936132	39.76449288148984	-4201.076548929267
13000	-4270.334995125074	-4209.738297192199	-60.59669793287487	41.44759852741768	21.084491253550876	1.2436381422303113	1.367984643370612	41.31467627387703	-4209.738297192199
14000	-4269.047002544536	-4205.610511953976	-63.43649059055986	55.1508813277256	21.084491253550876	1.2436381422303113	1.367984643370612	41.08501975070613	-4205.610511953976
15000	-4276.392541619145	-4209.162884040824	-67.2296575783213	47.804977678616616	21.465184378708045	1.2660927741793075	1.3926844259164235	42.27670938017752	-4209.162884040824
