Sample	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	D.treeLikelihood
0	-5275.550890580096	-5211.025434259301	-64.52545632079516	160.56175740863839	6.944507635354618	1.4162408818547283	1.8110355359655488	63.385952375117746	-5211.025434259301
1000	-5274.445441758966	-5218.5314412216385	-55.914000537327816	187.86190724745737	6.944507635354618	1.4162408818547283	1.8110355359655488	63.70649025892776	-5218.5314412216385
2000	-5281.694906037452	-5219.599419702082	-62.095486335369834	112.21471441097175	6.881192252791749	1.4033285433644809	1.7945237234922151	62.42192649467511	-5219.599419702082
3000	-5290.131782583736	-5218.3909536316905	-71.74082895204516	199.22625151331695	6.861722746730279	1.3993579939919962	1.789446334396189	61.712652337832	-5218.3909536316905
4000	-5282.596958154518	-5223.538773007982	-59.058185146536026	199.22625151331695	7.0101181036151825	1.4296212728496474	1.828145876365535	63.1887551869656	-5223.538773007982
5000	-5266.4741438075325	-5212.258210246094	-54.215933561438554	199.22625151331695	6.812594391967675	1.4217596926348852	1.818092783477034	63.22886768958277	-5212.258210246094
6000	-5268.800630338358	-5213.344459478846	-55.45617085951227	124.92467455080329	6.7450271884888116	1.4293826294089593	1.8278407081155228	64.16687042471432	-5213.344459478846
7000	-5264.753982872583	-5204.604371315385	-60.149611557197666	207.7959871075113	6.867605442616401	1.4553589853667634	1.8610582944295573	64.62234826550174	-5204.604371315385
8000	-5269.283205344806	-5208.916334642387	-60.36687070242012	198.5420954667544	6.91717085181952	1.4658627139589027	1.8696458184364841	64.8431512054898	-5208.916334642387
9000	-5266.1395181243815	-5207.046386630344	-59.093131494037195	198.5420954667544	6.939857523364349	1.470670394242331	1.85557703609345	65.61491206002798	-5207.046386630344
10000	-5277.245905014696	-5219.30483641252	-57.94106860217649	198.5420954667544	6.873061942772078	1.456515307842854	1.8377172536638735	64.99405197202681	-5219.30483641252
11000	-5285.920967531085	-5224.9886981851605	-60.932269345924546	198.5420954667544	6.920390376815207	1.4665449844635547	1.8503719162515455	64.99949907182747	-5224.9886981851605
12000	-5275.500381986875	-5219.274069284629	-56.22631270224654	198.5420954667544	7.014832622656923	1.4865588557076772	1.8756238557951148	65.9475394629413	-5219.274069284629
13000	-5277.741829703433	-5218.651424956696	-59.09040474673679	198.5420954667544	7.053353975748573	1.4947221664597083	1.860793592220565	66.10038941319104	-5218.651424956696
14000	-5278.509051431715	-5221.271723150697	-57.237328281018954	145.2353692149934	6.959116416672002	1.4747516717207345	1.8489949018106724	64.97734843111671	-5221.271723150697
15000	-5280.659125645953	-5218.070573066649	-62.58855257930449	108.08848644280415	6.970405276973902	1.4771439676107938	1.8519942833263288	64.4806988101304	-5218.070573066649
16000	-5275.209835602378	-5216.560581171425	-58.64925443095325	224.8195467051065	7.15267646474834	1.5157702418074575	1.9004226292201427	66.43752940061442	-5216.560581171425
17000	-5277.17421513736	-5218.362528901362	-58.81168623599822	160.19084811343998	6.155037742473811	1.4229293866348955	1.8468286726673189	64.02426586164859	-5218.362528901362
18000	-5276.148676301357	-5217.214756075662	-58.9339202256952	129.21750195861432	6.073255391410596	1.3846341525337678	1.815050191725914	63.4477520716378	-5217.214756075662
19000	-5278.792531279985	-5213.841158337764	-64.95137294222133	100.23569541135798	6.093708392093651	1.4236583263362228	1.8549003629835836	64.1948787305865	-5213.841158337764
20000	-5267.699943452957	-5210.3280184241385	-57.37192502881856	155.51029189171638	5.832681687606772	1.421980092535283	1.8768951108008214	65.39618073521777	-5210.3280184241385
21000	-5276.46406136391	-5215.587238736623	-60.87682262728791	242.86862204031098	5.637350845668574	1.4155506136416736	1.8897253933041556	66.22441387833025	-5215.587238736623
22000	-5279.5792384144115	-5210.443569040368	-69.13566937404313	164.1839033628415	6.002005724304951	1.4413517333041668	1.8891906881593281	65.03739004025131	-5210.443569040368
23000	-5261.0779947226265	-5203.318557333085	-57.75943738954149	152.5825394857361	5.899006271943221	1.3704200075407755	1.8154343429410784	63.03729760689641	-5203.318557333085
24000	-5268.835138266937	-5204.466336353335	-64.36880191360272	154.35888857289623	5.7136958922160925	1.3796647341110506	1.8273838901719859	63.68110940988722	-5204.466336353335
25000	-5263.601553653662	-5200.356267952442	-63.24528570121999	139.28398251436556	5.984701597658287	1.3966988486384029	1.8203271825897005	63.4324058149924	-5200.356267952442
26000	-5261.368975086626	-5192.172872228315	-69.1961028583106	139.28398251436556	6.003515559655102	1.3719158008376389	1.8161225434530892	62.19965396347428	-5192.172872228315
27000	-5256.560042584495	-5194.166889651497	-62.39315293299833	130.89714115781848	6.582867732725528	1.4483669023072436	1.8644355462275	64.1166196302534	-5194.166889651497
28000	-5259.367339137245	-5192.994395187069	-66.37294395017577	144.59206480639222	6.272905423407228	1.3920545240383873	1.8131876785555534	62.3679406664223	-5192.994395187069
29000	-5263.295057762924	-5201.912532623579	-61.38252513934582	145.9463142304542	6.234479895052184	1.3742936295656674	1.7847925055262652	62.44661695523844	-5201.912532623579
30000	-5263.867973552157	-5194.165910730084	-69.70206282207351	110.32860824768933	5.996699563862469	1.3401796412101612	1.7691090547664863	60.5793718017997	-5194.165910730084
31000	-5256.439692531274	-5196.2411055145585	-60.198587016715564	125.75819097139764	6.268193897586885	1.3357914350803206	1.7438148892583893	60.23749781908325	-5196.2411055145585
32000	-5252.479003579197	-5191.886089054364	-60.5929145248326	229.16329811476422	6.891020169537135	1.3704336443145022	1.760167282237985	61.76285978658604	-5191.886089054364
33000	-5256.998199181291	-5195.918244939439	-61.07995424185176	153.3584911907192	6.595158343821342	1.3192313597752643	1.7083173893755872	59.425747454579884	-5195.918244939439
34000	-5258.079444277641	-5205.424591397192	-52.65485288044954	183.37006383458657	6.833929934340488	1.3563942332375607	1.7555272732816192	61.970027324345644	-5205.424591397192
35000	-5249.042994661213	-5198.8929521494165	-50.15004251179681	125.59439849717329	6.815442978450855	1.356262060157316	1.7542290891967054	61.60685099686036	-5198.8929521494165
36000	-5259.437487753866	-5204.440698112906	-54.99678964095998	107.65772493310354	6.607016377504522	1.3175792345612527	1.719728477702437	59.730717931602186	-5204.440698112906
37000	-5264.37389681684	-5204.606416847205	-59.76747996963535	121.7225594662546	6.7701708012059045	1.3120395399469607	1.691693685779674	58.85173456879059	-5204.606416847205
38000	-5280.59047396877	-5212.381078346416	-68.20939562235391	88.99711586682194	6.445393542041498	1.245352814408163	1.65198357029298	55.96371209862885	-5212.381078346416
39000	-5260.710237398647	-5209.579080789268	-51.13115660937913	193.48126348618254	6.776135454189985	1.2931350105592576	1.6855844459467577	59.542749699217715	-5209.579080789268
40000	-5262.153423471671	-5208.4113938932815	-53.742029578389634	146.257362067435	7.107705020673497	1.3446112176903224	1.7122544633819585	60.32708182116363	-5208.4113938932815
41000	-5253.660951554834	-5209.003320683037	-44.65763087179799	166.66228588042625	7.321769015402413	1.3424657721330542	1.7122536857430104	60.37954281329455	-5209.003320683037
42000	-5266.4658566566795	-5210.111329662977	-56.35452699370191	164.10322845958723	7.146943637100956	1.2955786714809296	1.678578020907502	58.18334257785679	-5210.111329662977
43000	-5266.284220180106	-5210.552904474762	-55.731315705343825	112.82650180231195	6.888899537612571	1.3026814574992889	1.6855075434255622	59.16142960689458	-5210.552904474762
44000	-5262.039166308364	-5211.554899018903	-50.48426728946064	117.97336669906439	7.201586652261357	1.3388514560986402	1.7079365249163039	60.787450708135005	-5211.554899018903
45000	-5254.837022189183	-5206.831062992432	-48.00595919675064	170.05654168463207	7.102487849198236	1.3501191718195307	1.7284912548892668	61.43879236768273	-5206.831062992432
46000	-5265.656465589705	-5208.053160631546	-57.60330495815805	132.57417713199692	6.737105017225148	1.3084805535740751	1.698108685056727	59.343494357942916	-5208.053160631546
47000	-5256.719408972173	-5206.805494129747	-49.91391484242665	116.03516176795779	7.2862133754890905	1.3689847581307555	1.7320304244053915	61.2204467916297	-5206.805494129747
48000	-5268.8464857747085	-5206.663583476789	-62.182902297919405	86.24476470504197	7.132851610620729	1.3285737450420783	1.6907958466501545	58.51294640099535	-5206.663583476789
49000	-5251.314153884531	-5196.211860258861	-55.10229362567081	108.99309615241437	7.420895723643595	1.367329571377174	1.7053798144622923	60.56982032957704	-5196.211860258861
50000	-5253.731184229603	-5206.316063333313	-47.41512089629051	218.45382250318303	7.14525248704697	1.3360927971508214	1.7034753677814598	60.673688465350395	-5206.316063333313
51000	-5251.063834706644	-5199.646019324278	-51.4178153823659	197.3875546153943	7.532510131705191	1.3791620600906902	1.730840396337138	61.67623289813404	-5199.646019324278
52000	-5241.748085341729	-5193.335914871259	-48.4121704704702	139.63264440069548	7.671781471831524	1.3448926615124004	1.6921379015070794	60.1400032643255	-5193.335914871259
53000	-5260.282649587029	-5210.71172416042	-49.57092542660818	162.14113854185533	7.840991360922422	1.3290023152811072	1.6710781038565992	58.86922856826847	-5210.71172416042
54000	-5252.807684121092	-5203.058915781772	-49.74876833931985	201.49672420750704	7.93022377017495	1.333171441970198	1.6728313961041976	59.492714577930094	-5203.058915781772
55000	-5251.993312693822	-5203.871357180563	-48.12195551325974	139.54709616774724	7.86455049476876	1.3234138064264027	1.6582389361688499	59.0284565638346	-5203.871357180563
56000	-5258.875306688486	-5207.357216411573	-51.51809027691238	196.3007856653311	7.640493805301232	1.3083736391583007	1.670001146862244	58.550470443117526	-5207.357216411573
57000	-5248.492074386199	-5200.599736538905	-47.89233784729497	143.4213921565242	7.275667101821113	1.2723676904092962	1.6292228360005574	57.39336783753516	-5200.599736538905
58000	-5255.22629291985	-5202.572968577042	-52.653324342807906	161.8894714431185	7.645662830438094	1.252691789651701	1.609508303040037	56.55729595298617	-5202.572968577042
59000	-5249.819879937332	-5201.537811440995	-48.28206849633705	173.0652069316844	7.431161158327742	1.2213499205353655	1.5776899626961467	55.90431708776404	-5201.537811440995
60000	-5258.472459817597	-5201.3194733445425	-57.152986473054234	133.20308041465506	7.382285861596216	1.2272468728808428	1.5842867032338848	55.41721578851807	-5201.3194733445425
61000	-5251.050115005818	-5198.675426821769	-52.37468818404899	156.85138376808894	7.202171153217299	1.2209808743542812	1.581792064351888	55.50635004322425	-5198.675426821769
62000	-5246.603489405335	-5193.66810493285	-52.935384472484486	214.75903650023255	7.631213828167516	1.269140952601137	1.6211512041389526	57.11365288939837	-5193.66810493285
63000	-5243.0748251816585	-5196.390900037444	-46.68392514421411	216.15884399326038	7.901346579999663	1.2736534007528038	1.6286821713309172	57.35799666381644	-5196.390900037444
64000	-5257.789382583541	-5203.165029475698	-54.62435310784283	123.30661271680357	7.456727141070301	1.2455295272953915	1.604766721896318	56.040553778644345	-5203.165029475698
65000	-5257.722736439939	-5200.2795239816605	-57.4432124582779	109.49962528064628	7.61210284171672	1.2756881072153583	1.6176787059555162	56.331646829709804	-5200.2795239816605
66000	-5252.783268746811	-5192.209562734734	-60.57370601207669	132.30071301433665	7.932558241826001	1.3132298973019123	1.643510924114954	56.6640511260749	-5192.209562734734
67000	-5255.890691667285	-5203.613683129359	-52.27700853792618	141.2368130363638	7.7029253652609775	1.317547169926869	1.6565413527778934	59.04313840924608	-5203.613683129359
68000	-5251.146108547254	-5197.424957579651	-53.721150967602625	119.77488442664834	7.856362028533221	1.3236070660035948	1.6565413527778934	57.99609098772023	-5197.424957579651
69000	-5252.761452218395	-5193.6924469720625	-59.06900524633237	146.2783479476217	7.816565773692731	1.324769207087977	1.6651725141098541	58.25699816473821	-5193.6924469720625
70000	-5246.4891246702955	-5191.389097014908	-55.10002765538758	174.85868816089595	7.687160176780285	1.342033634558887	1.6759741581118857	59.69798949985344	-5191.389097014908
71000	-5248.298273796304	-5193.868449363992	-54.42982443231149	145.94978998839846	7.893017637259143	1.3613203370795035	1.6805605350401287	59.466941145601794	-5193.868449363992
72000	-5245.492663518998	-5193.174775393533	-52.31788812546406	159.40518133677523	7.474887660625876	1.337614495124965	1.6893960572595452	59.809443810753805	-5193.174775393533
73000	-5256.286252537639	-5200.596247623524	-55.69000491411518	171.1832908908581	7.106558000399651	1.2598562274724372	1.627848365632641	56.79065340386932	-5200.596247623524
74000	-5256.565314654901	-5199.338653898546	-57.22666075635478	193.01041436230273	7.287147048758197	1.2654456216404957	1.637974136443513	57.092574331492656	-5199.338653898546
75000	-5254.494140079468	-5196.398821720996	-58.09531835847184	115.4371082783872	7.986390112022172	1.3266953793449514	1.6506944322328292	57.863840485168	-5196.398821720996
76000	-5250.230657641086	-5200.710247470006	-49.520410171079384	194.7072620457413	8.414794513790305	1.3519605008472486	1.6781846950755477	59.154589657898356	-5200.710247470006
77000	-5251.40974909356	-5208.683031201665	-42.72671789189516	194.7072620457413	8.288580897664108	1.3320524952807944	1.6544853893668445	58.96873736207733	-5208.683031201665
78000	-5256.3036909513685	-5201.589863023278	-54.71382792809033	138.22108227053835	8.180414018086761	1.3162690092227445	1.629865210606162	57.57614402237808	-5201.589863023278
79000	-5247.375746359203	-5192.514543448614	-54.861202910589036	114.36400868652889	8.329593317042455	1.3056591493923801	1.6107982945712156	56.61098460520254	-5192.514543448614
80000	-5247.565101719025	-5194.343027705102	-53.22207401392235	145.7646856179216	8.084772490735162	1.2780719410913717	1.5980474173490635	56.04757901142134	-5194.343027705102
81000	-5239.966348634713	-5196.468547307869	-43.49780132684411	170.65314149050718	8.80668728662058	1.3728789534062837	1.6669979449235528	59.92326554431694	-5196.468547307869
82000	-5250.658965771577	-5196.396646055737	-54.2623197158396	191.96487612912904	8.650787847027669	1.366976802818656	1.6844679187029152	60.01931955231941	-5196.396646055737
