Sample	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	D.treeLikelihood
0	-4966.070141711878	-4920.094299250224	-45.975842461654004	115.06439761131313	10.185836365349283	1.4556925901966768	1.7146657335141786	60.52802846387498	-4920.094299250224
1000	-4963.434648030759	-4917.238363356578	-46.196284674180454	140.0588657539628	10.185836365349283	1.4556925901966768	1.7146657335141786	60.50262983648071	-4917.238363356578
2000	-4965.31788037919	-4915.963956728671	-49.35392365051854	126.33818928372747	10.179218945929097	1.454746872233942	1.7135517687971837	60.30858165012903	-4915.963956728671
3000	-4976.532977423597	-4924.398691257489	-52.134286166107685	60.83443385473342	10.161300167358295	1.4521860385178589	1.710535353207954	58.88855104278273	-4924.398691257489
4000	-4987.683465709194	-4926.703098239683	-60.98036746951129	93.74998273328397	10.29585146146197	1.4714152225340482	1.7367639945362021	59.601619889789966	-4926.703098239683
5000	-4981.667617450883	-4923.085141297634	-58.58247615324876	93.74998273328397	10.185595515443666	1.4556581695158037	1.718165381498235	59.241695479177466	-4923.085141297634
6000	-4970.458189155749	-4918.6274122006125	-51.83077695513634	93.74998273328397	10.08006893965907	1.4405770069162318	1.7003645460864778	59.53678398725348	-4918.6274122006125
7000	-4967.678324476793	-4913.373535150071	-54.30478932672246	73.56301555378717	10.08006893965907	1.4405770069162318	1.7003645460864778	59.442359281944405	-4913.373535150071
8000	-4970.872962300296	-4915.941945307759	-54.93101699253736	73.56301555378717	9.951912026966696	1.4222616657407727	1.6787462940702984	58.51123911080665	-4915.941945307759
9000	-4970.992586691279	-4919.388649629736	-51.603937061542965	73.56301555378717	9.951912026966696	1.4222616657407727	1.6787462940702984	58.354300700225046	-4919.388649629736
10000	-4975.955286619026	-4924.053126884446	-51.902159734579556	81.0045618996287	10.180135142103017	1.454877808951724	1.717244294024289	59.97449457776964	-4924.053126884446
11000	-4971.627254649076	-4914.956068347614	-56.671186301462406	71.71941050535888	9.983859361732984	1.4268273682346813	1.684135355961019	58.47336325445509	-4914.956068347614
12000	-4975.463101313543	-4918.546476471776	-56.91662484176668	71.71941050535888	9.983859361732984	1.4268273682346813	1.6730789107023074	58.65845584655657	-4918.546476471776
13000	-4970.6034348681615	-4916.982279138787	-53.62115572937433	71.71941050535888	10.243927233246882	1.463994554112404	1.7166606615479656	59.953382065125126	-4916.982279138787
14000	-4965.690399407085	-4910.69954955839	-54.99084984869533	71.71941050535888	9.930933313109481	1.41926352624408	1.6642096495708663	58.12880432615592	-4910.69954955839
15000	-4975.644798366732	-4919.184829437356	-56.45996892937663	160.01135531639963	10.43670688081971	1.4915453505759275	1.748966361285981	60.658111692907156	-4919.184829437356
16000	-4970.5419382342925	-4921.045849907766	-49.496088326526355	112.33732839010814	10.269245893174363	1.4676129300933423	1.7209035213917523	59.984531747661975	-4921.045849907766
17000	-4962.419691589304	-4918.9112996187205	-43.508391970583816	127.8895881179803	9.880118121912064	1.4432421517117286	1.7132391903854634	60.209089493506475	-4918.9112996187205
18000	-4974.789369543498	-4916.9830770817725	-57.8062924617251	103.54217050031417	9.711502742278384	1.4104933485903177	1.667447422658933	58.22590986988112	-4916.9830770817725
19000	-4980.648701416419	-4920.446175299173	-60.20252611724535	204.71765061454929	9.419987756578749	1.381407744244431	1.6620363716760973	58.58604055699737	-4920.446175299173
20000	-4982.796342722612	-4924.7384732277515	-58.05786949486084	143.9778230667172	9.577879849364917	1.3769050053091174	1.6506868709605191	56.37086478613672	-4924.7384732277515
21000	-4975.384713752206	-4923.1233672543385	-52.261346497867684	153.71532866501937	9.508787411983803	1.3607772674234218	1.633512240602929	57.41012692883807	-4923.1233672543385
22000	-4968.02758594975	-4922.955001000472	-45.07258494927721	120.74295877526013	9.725666912370187	1.3624708949147812	1.6232095138875648	57.28995425873054	-4922.955001000472
23000	-4975.7040464685815	-4924.57339712596	-51.13064934262217	190.0534380087148	9.900673527370358	1.3730074312423566	1.6406435539005888	57.54189560616354	-4924.57339712596
24000	-4972.956431278448	-4920.000049254495	-52.95638202395298	138.05619234152732	10.278858457958059	1.40505818740681	1.6600551288348093	57.89690911316617	-4920.000049254495
25000	-4968.859873103989	-4917.783044864737	-51.07682823925177	97.17640785849765	9.939080119295932	1.3562420167169906	1.616667976627619	56.385261702043245	-4917.783044864737
26000	-4968.296215695744	-4919.350106775614	-48.946108920129475	107.79948869562173	9.995866570007951	1.3705139462989255	1.6302549272152818	56.62491686424672	-4919.350106775614
27000	-4965.420556533626	-4918.600505647166	-46.82005088646063	138.6753841075057	10.204282910478163	1.3708820861269462	1.6305936992361987	56.70448065895515	-4918.600505647166
28000	-4957.619626225572	-4911.468553081425	-46.151073144146466	90.66294808446203	9.98214007870329	1.3454575962613038	1.6148872417902056	56.33202622237523	-4911.468553081425
29000	-4966.9515097604335	-4921.973243565653	-44.97826619478027	129.1984514027684	9.684329521924855	1.3068543437168108	1.5921880790691196	55.70646513349942	-4921.973243565653
30000	-4969.808634445811	-4916.439347698891	-53.36928674691949	122.51914426660102	9.524206101962568	1.2935476638799264	1.5790615885318753	54.90913162402835	-4916.439347698891
31000	-4970.85563858247	-4915.660521623645	-55.19511695882593	142.89391264257372	9.219831575983394	1.2765061049596105	1.569958054922806	54.00059916795879	-4915.660521623645
32000	-4976.783668526184	-4928.607887832613	-48.17578069356988	116.86192505481651	8.997258267436068	1.2763993470341675	1.56994195826554	54.29645634036603	-4928.607887832613
33000	-4966.867693799275	-4921.171489065411	-45.696204733863404	119.95602307808484	9.042733285264218	1.3042065360465755	1.6010720322162715	56.38827178494152	-4921.171489065411
