Sample	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	D.treeLikelihood
0	-5307.467904840379	-5261.815945626381	-45.65195921399748	172.5903166054983	7.367023156096635	1.3524963093597913	1.7022061699325663	61.69132916671848	-5261.815945626381
1000	-5309.152085718409	-5262.643330142783	-46.50875557562577	149.10576510957569	7.367023156096635	1.3524963093597913	1.7022061699325663	61.21548850976184	-5262.643330142783
2000	-5307.835514507728	-5265.440980266142	-42.39453424158518	191.50864982324725	7.276695877853943	1.3359133140482244	1.681335372178838	60.86647552105026	-5265.440980266142
3000	-5311.631396508961	-5263.663345122112	-47.96805138684847	306.31478174386905	7.461940973493387	1.3699220721138226	1.7241376463221274	62.025039637382285	-5263.663345122112
4000	-5313.288533879217	-5265.076895806547	-48.211638072669366	273.61551815900907	7.433088382392302	1.3646250855083997	1.7195841448833684	62.068962757509965	-5265.076895806547
5000	-5319.4168779944	-5268.690843567107	-50.72603442729376	180.18233171742318	7.415173585292211	1.3613361455325899	1.7154397032371351	61.777862652194905	-5268.690843567107
6000	-5316.546080723356	-5265.217878224494	-51.328202498861955	183.312047480121	7.458498648148226	1.3692901028331108	1.7254626018400576	62.46877171994552	-5265.217878224494
7000	-5318.9474631114945	-5266.044223766097	-52.90323934539702	232.0555902736655	7.485861003101854	1.3743135001139444	1.7298190026660534	62.240834337229764	-5266.044223766097
8000	-5314.350108460526	-5258.937813574049	-55.4122948864767	217.0744172236429	7.485861003101854	1.3743135001139444	1.7298190026660534	61.64493600257667	-5258.937813574049
9000	-5309.370591147525	-5256.644460379988	-52.726130767537015	217.0744172236429	7.485861003101854	1.3743135001139444	1.7298190026660534	61.69657235825473	-5256.644460379988
10000	-5310.535747138677	-5260.467640925198	-50.06810621347893	217.0744172236429	7.454347253864361	1.3685279570750948	1.7225368634099705	61.8233113309313	-5260.467640925198
11000	-5306.0083707283975	-5259.239586250506	-46.76878447789088	151.26571049825398	7.623349759736893	1.3415102935580303	1.6784409427732385	60.9038862782553	-5259.239586250506
12000	-5301.460479365346	-5254.824432007661	-46.63604735768472	151.26571049825398	7.610847561938346	1.339310233536197	1.6756883207211113	60.689756423856764	-5254.824432007661
13000	-5303.0127008919335	-5254.600318458661	-48.412382433272974	151.26571049825398	7.624000336607383	1.3416247780820283	1.6785841809677682	60.30812022563938	-5254.600318458661
14000	-5302.535798739533	-5252.655002411625	-49.88079632790772	151.26571049825398	7.688827017256923	1.3530325793937128	1.6928571394985372	60.217581593003715	-5252.655002411625
15000	-5309.201608253566	-5265.658604772015	-43.54300348155091	155.6605813450819	7.719676170774293	1.3584612240572016	1.6996492301076973	62.22857134368159	-5265.658604772015
16000	-5305.259226094511	-5260.543936255912	-44.715289838599276	239.8417635759502	7.710676425547782	1.3568775041386258	1.6976677467258794	61.33414463405896	-5260.543936255912
17000	-5312.1733034438785	-5256.266309154789	-55.90699428908907	119.85031956888469	7.5901279583900765	1.341800305387676	1.6814050063402182	60.96119067054361	-5256.266309154789
18000	-5316.480534587009	-5258.335993211658	-58.14454137535081	116.61313542213793	8.105821350925206	1.4343538625214785	1.758069473303359	62.39293933781842	-5258.335993211658
19000	-5308.32204626657	-5259.182445768402	-49.13960049816785	153.77291793933716	7.531937747728289	1.373619631225492	1.70428179555948	61.98867630519088	-5259.182445768402
20000	-5312.8395777149735	-5259.67135413204	-53.168223582934154	205.34892744418465	7.778924757170816	1.3912274101651754	1.7303021023710432	61.68148309355544	-5259.67135413204
21000	-5310.991392485682	-5259.95104242754	-51.04035005814188	158.77278861952843	7.904106013943881	1.4057768723949597	1.7518678990908745	63.22691346825617	-5259.95104242754
22000	-5313.000980922903	-5258.75197581007	-54.24900511283306	92.53209352529426	7.431317572910342	1.3578574891012123	1.7082577690721221	61.25637807410017	-5258.75197581007
23000	-5307.440716787298	-5256.818815093452	-50.62190169384617	121.19915949079878	7.5075472175447615	1.3428875854563904	1.6861581793107348	60.45019059832351	-5256.818815093452
24000	-5306.977703472414	-5257.421224036558	-49.55647943585612	181.7260544732734	7.68444648068598	1.3837895345794868	1.7351113171320838	63.23603622826358	-5257.421224036558
25000	-5313.078135236108	-5261.565813746896	-51.512321489212084	218.55538839173022	7.695933987483037	1.3678977179377845	1.7164412919740861	61.5022594365768	-5261.565813746896
26000	-5324.611678796233	-5272.1113977678615	-52.50028102837173	183.6373870006067	7.656216143478247	1.3692366548884625	1.7273570199744162	61.147938898743945	-5272.1113977678615
27000	-5316.043317287664	-5265.90370629964	-50.13961098802382	119.95689270149086	7.866221725232951	1.4198235920292657	1.7601523570246915	63.11343004727806	-5265.90370629964
28000	-5311.926860797421	-5264.534766820885	-47.39209397653565	121.8906686424887	7.819874271535876	1.3446907585625796	1.679591529987849	60.72713803783679	-5264.534766820885
29000	-5316.227828328353	-5272.333551183503	-43.894277144849916	166.86642671909436	7.675769939768975	1.334264581025924	1.6823990432376787	60.773911466253686	-5272.333551183503
30000	-5318.02668285734	-5273.1921869634725	-44.83449589386755	134.66630158165276	7.5223049333170415	1.2925726974324157	1.6419940135197357	58.97046535062449	-5273.1921869634725
31000	-5308.833259767647	-5262.598822697052	-46.23443707059472	197.07059327060057	7.521281561492442	1.2407571352429467	1.6004315993188898	57.814015863624135	-5262.598822697052
32000	-5309.97403278818	-5258.666725700268	-51.30730708791219	235.42483998907804	7.873091541091658	1.3110723595232379	1.6594681351296745	59.585008870282266	-5258.666725700268
33000	-5313.373193473708	-5261.429327413809	-51.94386605989902	136.21024399379286	8.34002126695608	1.380765300862026	1.7058048404350559	60.61474584319671	-5261.429327413809
34000	-5321.153429779487	-5267.165626534023	-53.9878032454636	215.2861390114661	8.408916732116332	1.3842782769158362	1.7131835504907242	60.95775442507796	-5267.165626534023
35000	-5314.690340739355	-5261.411325584976	-53.27901515437898	132.46250747112168	8.806407973795599	1.400595516608892	1.7131835504907242	61.2741091980704	-5261.411325584976
