Sample	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	D.treeLikelihood
0	-4911.649397455118	-4869.649624132527	-41.99977332259068	144.80114960533925	10.145835133289898	1.3714775303554514	1.626797329542058	56.91534827671485	-4869.649624132527
1000	-4911.2881901808	-4867.762382903826	-43.52580727697429	128.1968470101335	10.145835133289898	1.3714775303554514	1.626797329542058	56.42535930413605	-4867.762382903826
2000	-4922.593455713619	-4876.041291061921	-46.552164651697986	230.0047880707659	10.228371730518104	1.3826345309417378	1.6431775116837444	57.016480141412	-4876.041291061921
3000	-4924.030961006225	-4877.81834047769	-46.21262052853447	230.0047880707659	10.08903701135962	1.3637997643588233	1.6207935308165964	56.65404870120254	-4877.81834047769
4000	-4937.643946262848	-4881.3357047221125	-56.30824154073561	146.19312885382004	10.178133085743953	1.3758434514930697	1.6382221524053964	57.04926768818307	-4881.3357047221125
5000	-4928.363877495873	-4875.374932028268	-52.98894546760464	140.49578179151152	10.112906583320218	1.367026367311965	1.6277236159553123	56.36875378321951	-4875.374932028268
6000	-4924.072988088695	-4870.144701970543	-53.92828611815163	140.49578179151152	10.105197032094493	1.3659842178845103	1.6240260848901127	55.74067027914528	-4870.144701970543
7000	-4925.440081519488	-4872.441156002814	-52.99892551667351	104.77759076820564	9.98714199947241	1.3500259628508446	1.6059109401810667	55.43631906010873	-4872.441156002814
8000	-4925.022511422438	-4875.503161586475	-49.5193498359629	117.42935892923374	9.966750315476279	1.3472694882936107	1.6026320012794437	55.73617150482566	-4875.503161586475
9000	-4929.313409472528	-4879.2548309447775	-50.058578527750896	127.46778511141909	9.976886902703702	1.348639715725287	1.604261942690658	55.97500856847881	-4879.2548309447775
10000	-4925.187185063759	-4874.269211311661	-50.91797375209852	89.30797474087701	9.985852709601005	1.349851681279587	1.605703625144426	55.37697012067782	-4874.269211311661
11000	-4929.748330933973	-4869.695099668464	-60.053231265509844	89.30797474087701	9.91192240363279	1.339858048215807	1.5938157910501916	53.88334086815629	-4869.695099668464
12000	-4930.806584663637	-4875.569201681071	-55.23738298256692	74.38081952115814	9.85961841179267	1.3327877825733807	1.5854054217257512	54.52017414664063	-4875.569201681071
13000	-4918.105902782325	-4872.07621671405	-46.02968606827486	101.11544717511563	9.85961841179267	1.3327877825733807	1.5918786879334395	55.41015305913743	-4872.07621671405
14000	-4933.232141930464	-4878.746505448614	-54.48563648185108	101.11544717511563	9.667832870892008	1.30686290240957	1.560914070190384	54.51533001795895	-4878.746505448614
15000	-4926.53944353864	-4873.557452234111	-52.98199130452808	89.04350021415358	9.691660425560999	1.3100838256162375	1.589988308902201	54.79656538167641	-4873.557452234111
16000	-4935.388006615508	-4867.5445076695805	-67.84349894592782	174.85234992328753	9.691660425560999	1.3100838256162375	1.589988308902201	53.42390686815513	-4867.5445076695805
17000	-4917.31815953689	-4864.461053294922	-52.85710624196738	114.13995056317377	9.69854996560909	1.2946869562170014	1.5667367582981786	54.153454936005346	-4864.461053294922
18000	-4908.497901246253	-4861.400825681319	-47.097075564934286	119.59914450027965	10.10773761527297	1.3091486643417602	1.58228150937232	54.97728058510216	-4861.400825681319
19000	-4908.446771659107	-4860.904861171261	-47.54191048784614	170.0506112413168	10.265198825971494	1.343868957609526	1.6090431963692238	55.54315187251037	-4860.904861171261
20000	-4917.252121193564	-4865.407113322256	-51.84500787130739	69.05537283217556	10.108487313548672	1.3493702872642919	1.609943577030493	55.17339468570494	-4865.407113322256
21000	-4929.513797479839	-4869.74910471225	-59.764692767588755	89.63345681893286	9.582838056185796	1.291084839877087	1.571657590714624	53.8324567828043	-4869.74910471225
22000	-4916.656182990691	-4863.948901086663	-52.70728190402877	99.53339642676225	9.476952093307029	1.2646924706116003	1.5315183684656017	53.54300873579335	-4863.948901086663
23000	-4913.715563355505	-4870.867740423422	-42.84782293208265	96.89211290658307	9.970570010393775	1.3266857165301829	1.5838066937358537	55.12719717478968	-4870.867740423422
24000	-4925.312419160816	-4867.916836386913	-57.39558277390238	98.27785229213465	10.063710173051646	1.3472280865707609	1.6089898872122212	55.544461367369486	-4867.916836386913
25000	-4926.5052763690155	-4867.298640040631	-59.20663632838522	102.95656630382013	10.319955750062897	1.3639836965752175	1.6243975996779998	55.84043862632217	-4867.298640040631
