Sample	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	D.treeLikelihood
0	-5931.338464244061	-5822.513877923946	-108.82458632011429	136.8043528853149	2.9137895111152345	1.4427472139210413	2.325978538505726	67.76737022390391	-5822.513877923946
1000	-5926.917057000553	-5818.948522806091	-107.96853419446165	120.070528824182	2.927935141992144	1.4497513470126613	2.3372705119677084	68.40873140270683	-5818.948522806091
2000	-5927.427165159091	-5820.03651000538	-107.39065515371139	224.1025194824973	2.9239122727556	1.4477594449343358	2.3340591930060186	69.70754332869869	-5820.03651000538
3000	-5917.443553514354	-5815.924088296762	-101.51946521759119	106.56021828357186	2.915911676059008	1.4437979924856663	2.2890532207088214	70.01825135226201	-5815.924088296762
4000	-5932.635757460144	-5828.478060648157	-104.15769681198742	106.56021828357186	2.903150046565483	1.4374791402395999	2.279035067781389	68.04855259352678	-5828.478060648157
5000	-5933.341456987586	-5826.454925879796	-106.88653110778982	84.86242710272823	2.9298128898357088	1.4506811037639342	2.2999659717460292	67.29391277559897	-5826.454925879796
6000	-5937.210064029128	-5830.294590576698	-106.91547345243029	67.69760009076309	2.84350591525487	1.407946669226554	2.2322131451580454	66.47556686891821	-5830.294590576698
7000	-5920.211703587824	-5814.296829246241	-105.91487434158294	121.10139622428004	2.988159552434684	1.4795711401187028	2.3457693535961632	69.27908178047124	-5814.296829246241
8000	-5923.99716810373	-5824.8298915593095	-99.16727654441995	121.10139622428004	2.951061471779983	1.4612022248960304	2.320112480500611	70.6928535848481	-5824.8298915593095
9000	-5932.247119849893	-5828.440350028744	-103.80676982114849	121.10139622428004	2.964650535567474	1.4679307767850425	2.330796146968819	67.89953167994102	-5828.440350028744
10000	-5930.799063227951	-5825.175355688651	-105.62370753930016	87.95061347324209	2.964650535567474	1.4679307767850425	2.330796146968819	68.96978159019861	-5825.175355688651
11000	-5925.692666617881	-5820.47380357725	-105.21886304063128	68.37231516038463	2.9140449446282304	1.442873690451968	2.291010237985219	67.64999631669482	-5820.47380357725
12000	-5924.0208433987245	-5818.845020639391	-105.17582275933384	101.083381132676	2.9507924585541017	1.4610690244432634	2.3199009834007525	67.38842959354106	-5818.845020639391
13000	-5924.877755343107	-5820.140701528618	-104.73705381448991	101.083381132676	2.9427246122456943	1.4570742737107911	2.3135580755725376	67.72608373442559	-5820.140701528618
14000	-5929.957760991875	-5824.284873152234	-105.67288783964165	101.083381132676	2.988104841346111	1.4795440502172847	2.3492358264125928	69.39902324156516	-5824.284873152234
15000	-5921.541395392042	-5817.288008410852	-104.25338698119012	87.75518009477125	2.988104841346111	1.4795440502172847	2.3492358264125928	69.39774117228286	-5817.288008410852
16000	-5937.010575198447	-5834.748995398704	-102.26157979974305	91.70669303959471	3.0682822165675807	1.4641655550462778	2.3089088080376934	69.1894384057604	-5834.748995398704
17000	-5935.927012015438	-5829.956069211195	-105.97094280424236	123.77478808038639	2.33109935150915	1.181524410607673	2.2830865534424936	66.58782642108919	-5829.956069211195
18000	-5927.457776232421	-5824.427048550785	-103.03072768163567	122.9410123069301	2.7980315290738873	1.3970076021417837	2.3237537280912766	68.36673786464368	-5824.427048550785
19000	-5925.99468726454	-5816.818046339844	-109.17664092469566	122.51673949719353	2.381390091156624	1.2482457352781302	2.2755371598064524	66.0138751504011	-5816.818046339844
20000	-5925.94347489762	-5818.062721249579	-107.88075364804124	235.51683648686716	2.2983386839739945	1.2558216428295377	2.4040476522355143	71.10612975639214	-5818.062721249579
21000	-5932.594580422745	-5821.065882722056	-111.52869770068928	116.7298116585004	2.0517738229100604	1.1246350057249697	2.264487078005354	65.74252977868551	-5821.065882722056
22000	-5930.753111632392	-5820.907586932599	-109.84552469979303	86.95169727126958	2.164377172384895	1.2357125744107604	2.315743192783861	67.67956716612922	-5820.907586932599
23000	-5939.4149655257015	-5823.892535609763	-115.5224299159384	126.92089561844669	1.861547491677467	1.3121571671637815	2.572092531932163	74.70131146046592	-5823.892535609763
