Sample	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	D.treeLikelihood
0	-4291.813311463034	-4206.199880748964	-85.61343071406993	84.73467949254432	6.759108502467127	1.0621370566326236	1.4520728724642766	44.3560973883672	-4206.199880748964
1000	-4290.781286586926	-4204.530560720465	-86.2507258664621	62.871258653003885	6.678548710063324	1.0494777627693166	1.434766050252706	42.96025233178814	-4204.530560720465
2000	-4292.255822368358	-4207.522739585292	-84.73308278306644	62.871258653003885	6.632020205751179	1.0421661996243274	1.4247702381003573	43.521135852618855	-4207.522739585292
3000	-4300.034527353032	-4215.225675018634	-84.80885233439784	62.871258653003885	6.632020205751179	1.0421661996243274	1.4247702381003573	43.13961782006374	-4215.225675018634
4000	-4292.737606754968	-4211.452446408671	-81.28516034629718	74.07028929775758	6.7536170099578445	1.0612741147685893	1.4508931240848628	44.58029234628849	-4211.452446408671
5000	-4297.78534526457	-4211.636652725335	-86.14869253923533	42.47009884120122	6.639470422435818	1.0433369385195248	1.4263707831334484	43.437824177472045	-4211.636652725335
6000	-4295.337139233107	-4206.940070883562	-88.39706834954566	45.695498414648036	6.62460682882287	1.0410012497870125	1.423177607426206	42.72839392286177	-4206.940070883562
7000	-4295.705144984112	-4207.367633718685	-88.33751126542708	45.695498414648036	6.499482577111697	1.021339025933474	1.3962969128004477	42.19002173112994	-4207.367633718685
8000	-4295.854371519198	-4216.66966560883	-79.18470591036831	53.54084941789292	6.565813935571162	1.0317624410644584	1.410547011933719	42.88754493026273	-4216.66966560883
9000	-4289.855261294369	-4206.333240987041	-83.52202030732784	53.54084941789292	6.565813935571162	1.0317624410644584	1.410547011933719	43.55517865030487	-4206.333240987041
10000	-4286.565919998699	-4202.603540611084	-83.96237938761506	53.54084941789292	6.597360641250108	1.0367197405521142	1.4173242541566085	43.23072396579617	-4202.603540611084
11000	-4296.544757967307	-4213.410314106347	-83.13444386096016	53.54084941789292	6.548475195890475	1.029037803943536	1.4068220956191109	42.53219233448801	-4213.410314106347
12000	-4286.280302813022	-4205.293457226128	-80.98684558689335	53.54084941789292	6.599527381219286	1.0370602255158503	1.417789739261601	43.5382879786204	-4205.293457226128
13000	-4292.990408556203	-4212.940954550719	-80.0494540054842	56.99759449757304	6.722636520747801	1.056405791437105	1.4442375232846751	43.933169830541175	-4212.940954550719
14000	-4287.541956120498	-4208.089676034877	-79.45228008562108	73.39929516617099	6.575246166280798	1.0332446367948205	1.412573357025721	43.36744989327322	-4208.089676034877
15000	-4291.797417118557	-4217.749370978119	-74.04804614043725	73.39929516617099	6.636187136517211	1.0428209977500582	1.4256654282167145	44.682747245883746	-4217.749370978119
16000	-4297.186806146245	-4211.84528916889	-85.34151697735469	52.648625963646815	7.1302797678832315	1.0673257589704055	1.4280188275519115	44.06058022162996	-4211.84528916889
17000	-4295.0262005026525	-4207.288804812771	-87.73739568988199	69.54083769781941	6.969775878296765	1.0614837009898137	1.4246757642237748	43.02607467971729	-4207.288804812771
18000	-4292.342932889951	-4205.021099466977	-87.32183342297387	38.95090484191415	7.1029362592383904	1.1220103852494423	1.4650731765320026	44.88735495654127	-4205.021099466977
19000	-4295.244994372405	-4210.1360717102725	-85.10892266213271	45.323689904305375	6.769834912903011	1.119517535144172	1.486319071373101	45.40472851166774	-4210.1360717102725
20000	-4294.516632654198	-4200.873645740834	-93.64298691336373	57.73646765564878	6.478621345864407	1.1321411030003934	1.4902815661833286	45.100734489242946	-4200.873645740834
21000	-4295.425528657596	-4208.729464809416	-86.69606384818084	52.36298845953727	7.21816494353526	1.2404783860768915	1.5908322982379308	48.203256297969894	-4208.729464809416
22000	-4294.807676695523	-4209.7264573826915	-85.08121931283114	40.098199183536344	7.226164148913069	1.2097280945113875	1.5537030090351085	45.80766187484972	-4209.7264573826915
23000	-4297.852644613013	-4206.522831638034	-91.32981297497815	49.29760269644401	7.267591521398577	1.1786454455978568	1.5329143819610689	45.76988292402565	-4206.522831638034
24000	-4289.191424596817	-4210.99219286873	-78.19923172808707	55.43572495721095	6.844404061953459	1.1023120528645665	1.4773146903693146	44.593995188035436	-4210.99219286873
25000	-4288.1060668322525	-4209.393600330258	-78.71246650199463	59.25141319850037	6.751578774248166	1.105337820141801	1.4855899028324813	45.327202656657825	-4209.393600330258
26000	-4304.674593838209	-4215.5040830021435	-89.170510836066	47.98234135398341	7.072873607901863	1.1589581186273041	1.5244352950576847	45.78150977405752	-4215.5040830021435
27000	-4292.931950367675	-4208.2224590562655	-84.70949131141013	56.95933514657826	6.8101502215531715	1.127668306991062	1.4858986284398497	46.22227935483315	-4208.2224590562655
28000	-4290.318103729595	-4206.329500976925	-83.98860275267025	41.91331791030721	6.968231961069786	1.1571849595999042	1.5077925772709764	45.9492692424887	-4206.329500976925
29000	-4294.944039591914	-4207.807702511903	-87.13633708001078	114.18542364179332	7.051721110926986	1.1223038095760156	1.4798550791746208	44.750403071432025	-4207.807702511903
30000	-4292.631419012604	-4210.930562805903	-81.70085620670166	75.66738831979735	7.176159269300305	1.14209454223108	1.4884284030846102	45.12050220940316	-4210.930562805903
31000	-4288.545203556565	-4212.449334101964	-76.09586945460056	75.66738831979735	7.051345769388605	1.129911112438807	1.482602278888908	46.21398269939303	-4212.449334101964
32000	-4285.168030944947	-4206.519553631605	-78.6484773133418	57.51835093011435	7.0689839831511	1.1383566472850484	1.4919407635701778	47.34448348496796	-4206.519553631605
33000	-4293.528774776766	-4217.728264614126	-75.80051016264049	64.94422020916525	6.946187897855251	1.120878362566202	1.4890465620020283	46.204986966727844	-4217.728264614126
34000	-4289.82720256433	-4212.747115166285	-77.08008739804482	70.48629215450612	6.957100608180338	1.1094231717142047	1.4691666311910536	45.417594952027876	-4212.747115166285
35000	-4292.998405880623	-4204.772101500089	-88.22630438053417	51.09852702635826	6.6702213645083965	1.1146104028536592	1.4776292408402785	44.72055262026744	-4204.772101500089
36000	-4299.488464473924	-4210.1635879606565	-89.32487651326767	77.37903424539627	6.2778223083752	1.0832957809699948	1.4673739422480936	45.133242765235224	-4210.1635879606565
