trace	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-14510.2173130008	-14379.3957651793	-130.821547821547	4826.82298268757	0.442519040728089	0.731368841566063	8.07882945673139	274.918258250746	-14379.3957651793
stderr.of.mean	0.0822445031466325	0.059166285756115	0.07456458011993	44.8084854031395	0.00113610426932104	0.00196432253898181	0.00313632033044747	0.0257536520579584	0.059166285756115
stdev	5.71200655998574	4.92180480423025	3.10010233476201	1977.60367640258	0.0393381672745664	0.0663889929037417	0.201561384219585	5.41433329210788	4.92180480423025
variance	32.6270189413201	24.224162530944	9.61063448599689	3910916.30092099	0.00154749140452176	0.00440749837877307	0.0406269916085151	29.3150049980278	24.224162530944
median	-14509.8771259912	-14379.0390503089	-130.731620968939	4432.97233001149	0.441085627003347	0.736100522480268	8.07536541124155	274.869786818278	-14379.0390503089
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	4477.27127138219	0.440782756071849	0.72825772074709	8.0763180336216	274.864948862108	NaN
HPD95.lower	-14542.622896166	-14407.8463151358	-145.218192014691	1055.34570990205	0.304835306779097	0.41361207708274	7.31025635150407	251.527841929551	-14407.8463151358
HPD95.upper	-14501.4801051979	-14371.9839203172	-125.871234939311	8571.67351630634	0.508675286702998	0.832121143795802	8.41562343432109	283.899709801343	-14371.9839203172
ACT	1865.85923717091	1300.59581161714	5206.61664356128	4620.45257031556	7506.72744387954	7879.08794188764	2179.05740544961	203.624572077204	1300.59581161714
ESS	4823.56858475901	6919.98230319488	1728.58895058654	1947.88278053579	1198.93789501283	1142.27688107817	4130.27209723417	44199.4790127176	6919.98230319488
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100
