trace	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-10399.6414558594	-10267.4481532642	-132.193302595278	2343.11473306295	0.592698410173216	0.620206746845657	5.20805898665374	166.917348540705	-10267.4481532642
stderr.of.mean	0.0839477020993678	0.0727275336434074	0.0508145005524604	16.7411811451771	0.00140201800877548	0.00209178951027276	0.00320011925206025	0.0199507485852587	0.0727275336434074
stdev	5.47077108411006	4.73118280023172	2.98280959883966	939.56924159892	0.0567531833807422	0.0802012833516689	0.169074865625707	4.16484399339966	4.73118280023172
variance	29.9293362547348	22.3840906892084	8.89715310293	882790.35975877	0.00322092382384815	0.00643224585125469	0.028586310186351	17.3459254893572	22.3840906892084
median	-10399.2431162061	-10267.0878186726	-132.108392347602	2167.3961497862	0.589818622958724	0.623062965084638	5.20271697941581	166.869889739147	-10267.0878186726
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	2179.32846188839	0.58999906187451	0.614824201487861	5.20532109330649	166.86539517245	NaN
HPD95.lower	-10429.2802226877	-10292.3181923778	-147.352008008717	430.629130550137	0.401983649989925	0.28043362258698	4.4331058723031	149.108968711277	-10292.3181923778
HPD95.upper	-10391.3880255724	-10260.3357368149	-127.452813283599	4126.01441512895	0.68997812898372	0.747872986147443	5.49473324515774	173.82774428225	-10260.3357368149
ACT	2119.15659078519	2126.67327003592	2611.96148091932	2857.30840513318	5492.48955818419	6122.31732172378	3224.16109090175	206.520622019593	2126.67327003592
ESS	4247.01979982766	4232.00880304851	3445.72462716115	3149.85249188755	1638.61941013419	1470.04794541848	2791.45481452442	43579.6673087016	4232.00880304851
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100
