trace	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-22016.1846831405	-21855.9663567723	-160.218326368177	5249.92082806807	0.279155315374413	0.854276359852985	15.1298289439331	511.55641897178	-21855.9663567723
stderr.of.mean	0.0785431949565201	0.0649821405833858	0.0434417772936337	38.2384069907837	0.00081089681929789	0.00151313589865584	0.00593439274499178	0.0370467176284848	0.0649821405833858
stdev	5.61226801845317	5.0408436567976	2.43253528707759	1959.75875110639	0.0249201330502213	0.047596692241415	0.292598873645923	7.65169220316414	5.0408436567976
variance	31.4975523109523	25.4101047722766	5.91722792287764	3840654.36253808	0.000621013031240734	0.00226544511232397	0.0856141008588631	58.5483935719628	25.4101047722766
median	-22015.7931620745	-21855.6245197425	-160.096958326922	4907.22533782669	0.278230262507294	0.859819930684366	15.1242587218948	511.525791496337	-21855.6245197425
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	4924.09099052489	0.27804641777117	0.852911663388806	15.1270031542307	511.49919709993	NaN
HPD95.lower	-22046.7945871561	-21886.1190697203	-176.104146850836	1233.53434579246	0.195327009492224	0.615780267892772	13.7540362256809	475.713094152277	-21886.1190697203
HPD95.upper	-22007.6604493838	-21848.3243106291	-156.444649855091	8871.40538297715	0.32183593365938	0.92261977540769	15.6218066666277	524.247654608192	-21848.3243106291
ACT	1762.71796331428	1495.62969885753	2870.37990578369	3426.39057798845	9529.56309366431	9095.88235687896	3702.11392805111	210.973057129142	1495.62969885753
ESS	5105.8082956606	6017.59914695124	3135.50829347196	2626.69996170832	944.439940377086	989.469701440617	2431.07051131133	42659.949675426	6017.59914695124
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100
