trace	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-14705.719892822	-14568.7037379057	-137.016154916281	4107.45959019234	0.43329718027048	0.750457183977206	8.33302799458346	279.000396065986	-14568.7037379057
stderr.of.mean	0.0764666048516413	0.0547850491384238	0.0529658859385882	27.1336938870498	0.00107573468234073	0.00178172758254319	0.0029805147914482	0.0250352969155215	0.0547850491384238
stdev	5.49821559835153	4.71947969790835	2.78057048633715	1614.56292840906	0.0389231687011196	0.0642494954227543	0.205428382478632	5.48537506670179	4.71947969790835
variance	30.230374765956	22.2734886189691	7.73157222948921	2606813.44979283	0.00151501306173582	0.00412799766207852	0.0422008203277872	30.0893396223937	22.2734886189691
median	-14705.3606283549	-14568.3681426346	-136.917676429819	3801.03910716063	0.431295041489477	0.754363706749014	8.32802977379429	278.946901494954	-14568.3681426346
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	3828.94760188194	0.431563572918773	0.74762000160065	8.33049936223036	278.946473265554	NaN
HPD95.lower	-14738.1129676886	-14592.7378795673	-152.862442447345	819.105246798991	0.296200654377249	0.458260057638698	7.52537090165037	256.247393162637	-14592.7378795673
HPD95.upper	-14697.3521853075	-14561.6344050921	-132.628597959584	7151.21703761066	0.501045610979065	0.850111166489165	8.6802048469144	288.137053270141	-14561.6344050921
ACT	1740.77481072446	1212.76980632282	3265.6314791858	2541.85281087669	6874.42651345714	6921.26811613636	1894.54174510108	187.471539586077	1212.76980632282
ESS	5170.16902160619	7421.11153582293	2756.00601518085	3540.76363567875	1309.2146642897	1300.35419073233	4750.54193093	48007.8203863454	7421.11153582293
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100
