trace	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-16261.2633358857	-16118.0166752693	-143.246660616334	4129.23565089825	0.37928765474728	0.758684037496115	9.61213604557312	321.462743954258	-16118.0166752693
stderr.of.mean	0.0706206241361612	0.0507051790532474	0.0550747475123644	28.5642825006074	0.000946593103792564	0.00183845983466359	0.00336219218212	0.0281662484363074	0.0507051790532474
stdev	5.45418178930313	4.78222265556533	2.74375109795767	1575.63207367512	0.0337628881224012	0.0635611025890603	0.219865903301089	5.90953934852167	4.78222265556533
variance	29.7480989907659	22.8696535274023	7.52817008754392	2482616.43159375	0.00113993261436578	0.00404001376233705	0.0483410154344036	34.922655311726	22.8696535274023
median	-16260.894900443	-16117.6548395646	-143.14202164382	3845.39506271451	0.378220483750643	0.76422197382239	9.60852115324409	321.439139728184	-16117.6548395646
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	3863.57742058763	0.377788032375266	0.75591966487115	9.60962399014565	321.408421035782	NaN
HPD95.lower	-16291.4965195912	-16150.0389605523	-158.545850733499	965.778200027368	0.262231036207554	0.432917172802864	8.69390836323583	294.613456285717	-16150.0389605523
HPD95.upper	-16252.9448736521	-16110.7890572194	-138.93147252784	7044.31670957288	0.436607577151444	0.853356709329278	9.9800470147566	331.209774605108	-16110.7890572194
ACT	1508.85113663297	1011.78343671954	3626.25312673991	2957.87299987774	7074.40635937931	7529.53154587496	2104.61086716464	204.452894379518	1011.78343671954
ESS	5964.86941719374	8895.28299571757	2481.92822879172	3042.76079479139	1272.20568663936	1195.3067657882	4276.37248311136	44020.4088443642	8895.28299571757
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100
