trace	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	treeLikelihood
mean	-12933.7660719402	-12791.1832969441	-142.582774996013	2409.78952880775	0.453338401712786	0.675905807066543	7.21084601287444	228.18954753756	-12791.1832969441
stderr.of.mean	0.0871271712870311	0.0707850134640136	0.0440310135769052	14.7449968458542	0.000968997877585836	0.00178331520879652	0.00273976484257458	0.0223717660609909	0.0707850134640136
stdev	5.7153488478441	5.09246122193601	2.76005618561316	906.184351373264	0.0415483082543596	0.073662452335107	0.204680120270596	4.89438398488183	5.09246122193601
variance	32.6652124525528	25.933161296922	7.61791014774147	821170.078673784	0.00172626191879928	0.00542615688402191	0.0418939516339855	23.9549945914677	25.933161296922
median	-12933.4682830041	-12790.8654590144	-142.515711871177	2239.14135994332	0.451559204187683	0.679726989893769	7.20376779995787	228.144028118648	-12790.8654590144
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	2259.6150662236	0.451444494973439	0.671748279565816	7.20794796586798	228.137060233515	NaN
HPD95.lower	-12963.6711352396	-12819.4186217715	-158.11431155581	518.787253188373	0.318653875868141	0.379298814735247	6.39881096941848	206.400390901268	-12819.4186217715
HPD95.upper	-12924.9615380528	-12783.3748167254	-138.170947847821	4135.06990110621	0.524480607718953	0.790309773863033	7.55926522873013	236.266149589609	-12783.3748167254
ACT	2091.53073408353	1738.88029531094	2290.46694814396	2382.8612834711	4895.32433509701	5274.80476763813	1612.56696707324	188.038583454226	1738.88029531094
ESS	4303.11630297112	5175.80193660808	3929.37344382685	3777.01382049802	1838.5094396042	1706.24324434095	5581.22557622205	47863.049352267	5175.80193660808
n.samples	90001	90001	90001	90001	90001	90001	90001	90001	90001
chain.length	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07	1e+07
log.every	100	100	100	100	100	100	100	100	100
