trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-26383.602458897	-26375.8920015246	-7.71045737235418	0.185398030683085	0.0202037167583287	0.0181544666735439	0.0260427907412839	0.0202829814875271	0.168380743616048	0.0179251588099698	0.0142066032744082	0.0182246206733254	0.0181064972896038	0.233872241044868	0.015268872042485	0.0260488016175061	0.0142116113159563	0.0152655863274532	0.188407277644608	0.137031606992954	0.396207259372214	0.0333024681354674	0.0132095840228336	0.186405491812626	0.233843589663905	167.423985061498	5.95077858274197	1.3485328905662	0.349377606412725	0.00322838601683329	1.81305147989703	63.1858197544656	-26375.8920015246
stderr.of.mean	0.278029995411888	0.168660348257054	0.309233532478246	0.000421757447885046	8.10986402344385e-05	8.19810054518507e-05	8.24115217070748e-05	9.12381313342147e-05	0.000356364224613576	7.88844174001651e-05	7.27606522009874e-05	8.19834196405855e-05	8.19517572839021e-05	0.000450152547350103	7.69065920182153e-05	8.6852951084764e-05	7.32118940045798e-05	7.12235984469987e-05	0.000490940684525566	0.000564022652053418	0.00114140590632909	0.000274779544583331	0.000320434682507985	0.000723310717952943	0.000815220145771555	0.493956337107679	0.0724183220719254	0.00287390926449941	7.14583937523979e-05	1.67351739757367e-05	0.00412705612599478	0.133593396286613	0.168660348257054
stdev	9.77085991329523	7.29968806270676	8.29918355355409	0.00789953241746186	0.00760446636117014	0.00679435242203889	0.00831239794887526	0.00765092925616597	0.00750090137988615	0.00721585748734196	0.00542634718951933	0.00681000138092465	0.00724651825885125	0.00893547380738253	0.00606301597770654	0.00832491018883338	0.00543133148415517	0.0060258677946011	0.00815479686693415	0.019179598599506	0.0298986129539149	0.00966527456563978	0.00990381137820446	0.0238237402910138	0.024239783027319	42.397810220942	1.50223568351332	0.102347135228621	0.00398189613297057	0.000593393444131048	0.114543173747167	4.01913462045778	7.29968806270676
variance	95.4697034452396	53.2854458128235	68.8764476555827	6.24026124145308e-05	5.78279086381682e-05	4.61632248348657e-05	6.90959596604655e-05	5.85367184828564e-05	5.6263521510778e-05	5.2068599277629e-05	2.94452438212043e-05	4.63761188081956e-05	5.25120268758646e-05	7.98426921624192e-05	3.67601627459247e-05	6.93041296521418e-05	2.94993616907752e-05	3.63110826780107e-05	6.6500711940959e-05	0.000367857002438173	0.000893927056568006	9.34175324292032e-05	9.80854798150521e-05	0.000567570601453675	0.000587567081211503	1797.57431153101	2.25671204882073	0.0104749360895057	1.58554968137659e-05	3.52115779537708e-07	0.0131201386520736	16.1534430973623	53.2854458128235
median	-26383.2951121212	-26375.6021705628	-7.95470186263991	0.185418254012444	0.0199959806601588	0.0180498873089583	0.0258670845218698	0.020126854070668	0.168149478174856	0.017727129720553	0.014035013343261	0.018049309029695	0.0179033782638298	0.233173181499251	0.0150768412886036	0.0258018983180766	0.0140155910038748	0.0150932514377021	0.188385215852711	0.136309360123224	0.395936049114035	0.032574361369005	0.0113138988907657	0.1856610171832	0.23328300788933	162.230830028722	5.71507498691218	1.34546780312518	0.349386043022141	0.00324296714310624	1.80860607421733	63.042303492766	-26375.6021705628
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.185229442153831	0.0185323695758404	0.0166696047033999	0.0245577032396775	0.0185767007613542	0.168213685716135	0.0162049267925331	0.0130081596644987	0.0167477938072854	0.0164082186762461	0.233702200410772	0.0138574222365371	0.0245708012795582	0.0130121362193319	0.0138747012829563	0.188230786021817	0.135682747695316	0.395072001633075	0.0318030938143827	0.00888578218775357	0.184882494820781	0.232582695447239	162.338819401991	5.77820249525023	1.34465072955518	0.349354906668326	0.0031686256360257	1.80945270315025	63.0585751676092	NaN
HPD95.lower	-26428.5368207501	-26409.9164821349	-44.7477204567436	0.159889127892358	0.000586040356491575	0.000652200586201281	0.00169772948064681	0.000410961288845414	0.142495954853343	0.000616043124966853	0.000330354769686139	0.000475977848378502	0.000310947005759094	0.203870799926692	0.000218572826061136	0.00137747361837908	0.000525852497584162	0.000383809068454706	0.162064616363761	0.0728324611275253	0.280105895455081	0.00382376216251413	2.35953627078025e-05	0.104564823224534	0.151773701910879	63.6516803765867	1.94398174156883	0.953750077897752	0.33232534158963	0.000127272292764016	1.41602382890153	48.3177102598428	-26409.9164821349
HPD95.upper	-26367.9566138194	-26364.3857455896	6.31245854180851	0.198947386200898	0.0330329236683512	0.0295669872110206	0.0400517675407568	0.0329684915084202	0.181041739755351	0.0299866532724598	0.0233993713337998	0.0297312032890252	0.0303253255826591	0.249039746557395	0.0254721760520089	0.0400920105618398	0.0234491026940451	0.0254491331704244	0.202097308051325	0.169308721488157	0.445805302791117	0.0501041644102905	0.0323246807600536	0.226967679690925	0.274411845209486	244.931650494944	8.68620029011996	1.52309441665666	0.355906039968569	0.00416605057136513	2.00663030403284	69.9761000134009	-26364.3857455896
ACT	27057.3456588572	17839.5888154549	46394.8613708524	95255.5322832698	3800.64334607037	4865.16752599405	3284.66189209926	4752.1686977948	75427.3317523644	3993.68685113434	6008.21506588573	4843.11874203269	4273.9084762535	84810.9074919033	5376.71685288565	3637.28643850882	6071.80931418803	4668.48624585724	121115.356297458	28898.9140459069	48701.8666276719	27008.9602449763	34981.7691684677	30803.3086200078	37797.2156901339	4535.84001630713	77658.3621189859	26348.8813109233	10762.0276453245	26579.2323475574	43382.0213622815	36920.9046606191	17839.5888154549
ESS	1235.08049981468	1873.24945354397	720.295287292202	350.824767853083	8792.72190445128	6868.82822049834	10173.9543057329	7032.15776315081	443.048948220981	8367.70664442761	5562.05123044701	6900.09925009071	7819.07244520457	394.029506206974	6215.31706324925	9187.61845264526	5503.79603027255	7158.20894399223	275.918768863014	1156.37563220937	686.174931558214	1237.29309447281	955.297596272595	1084.8834588598	884.139198875515	7367.54380221888	430.320690369414	1268.28913932471	3105.17693331871	1257.29741036223	770.319108022369	905.124083691388	1873.24945354397
n.samples	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418	33418
chain.length	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000	37130000
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
