trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-23191.6354946295	-23172.6836496948	-18.9518449346613	0.212528187965199	0.011503811371633	0.0217390848519865	0.0113508419767836	0.0114185398055203	0.184906348646717	0.0227155454009763	0.0318963034695695	0.0217318961446413	0.0224673387314295	0.177332053193807	0.0142561755642686	0.0113326521745112	0.0321827196824405	0.0143120493163867	0.198326451704131	0.319857216390567	0.277140268260207	0.04232075444182	0.00575272414627925	0.17360869829844	0.181320338462688	148.075516299604	4.91133161391751	1.26495001408083	0.258868088740274	0.00122865007836653	1.80865429273553	60.314428496831	-23172.6836496948
stderr.of.mean	0.17393840522629	0.111474870819651	0.16204703390619	0.00049853330746325	7.49190674503176e-05	0.000126220024839644	5.7741886881985e-05	7.58294905310509e-05	0.00038568022835791	0.000162280546738382	0.000199829732480959	0.000127430935312774	0.000176097656531739	0.000355278436093462	7.16060971146907e-05	5.42770998018502e-05	0.000202301589552722	7.14391546119748e-05	0.000404608951630057	0.0010364011399552	0.000891216855717621	0.000313484784936437	0.000132664360325327	0.000538166759927405	0.00069984827859672	0.312333148929296	0.027777863553663	0.00162283588810341	5.76287446593354e-05	6.58469746360184e-06	0.00221293028170324	0.0627281596904741	0.111474870819651
stdev	8.68695365003254	6.76179875716264	6.58917825808295	0.00835304240633316	0.00486031496720177	0.00943763746506159	0.00398858388347709	0.00485688029319685	0.0081443489236888	0.0110482883309479	0.0153889279382058	0.00946111137339957	0.0110733320656446	0.00783297809855641	0.00547593109798035	0.00399468567367391	0.0154256127024949	0.00547738284753569	0.00843872971990856	0.0277750691079063	0.0238772124825934	0.014083991747512	0.0045529330960841	0.0169310571209492	0.0229877225436514	36.7453150505317	0.948226191282505	0.0860924379601582	0.0036954029903611	0.000361482253508903	0.0913842019767799	3.00259146123899	6.76179875716264
variance	75.4631637178137	45.7219224323662	43.4172701167931	6.9773317442e-05	2.36226615804055e-05	8.90690009219341e-05	1.59088013955332e-05	2.3589286182444e-05	6.63304193907909e-05	0.00012206467504376	0.000236819103087292	8.95126284198708e-05	0.000122618683036033	6.13555458924644e-05	2.99858213898283e-05	1.59575136314556e-05	0.000237949527247373	3.00017228584782e-05	7.12121592856679e-05	0.000771454463948973	0.000570121275938914	0.000198358823543986	2.0729199777418e-05	0.000286660695232844	0.0005284353877439	1350.21817816283	0.899132909834125	0.0074119078739237	1.36560032611698e-05	1.30669419601875e-07	0.0083510723709329	9.01555548310527	45.7219224323662
median	-23191.2664132619	-23172.3037752547	-19.1500412847036	0.212465860758639	0.0113213889072489	0.0218263874208613	0.0112279458258853	0.0112268679917944	0.18466474420249	0.0225939977727574	0.031453961500156	0.021650544551029	0.0221337027866857	0.177300952731561	0.0141189987436692	0.0111601268271065	0.0320528853599807	0.0141893792268349	0.198290034925746	0.319381080979988	0.276858630468395	0.041495758949	0.00475689722009229	0.173116589758578	0.180231421860164	143.164027416681	4.77968496757189	1.26473724640524	0.258884193774977	0.00122310056443689	1.80655985666803	60.262930507956	-23172.3037752547
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.212364341008543	0.0103008413186509	0.0192461413327273	0.0105613614180584	0.010206284039103	0.184727331255424	0.0194685943869146	0.0273449313336697	0.0192402498802119	0.0191808223547623	0.17715873298047	0.0130341754596921	0.010539482337272	0.0276417859478709	0.0130914686690202	0.19814689059095	0.318645634991775	0.276109146173775	0.0398096643534278	0.00379056457638369	0.172781669505626	0.179861288745813	143.784410246407	4.82501910371418	1.2620104880411	0.258841700590511	0.00116900888192505	1.8063489414812	60.2397626803346	NaN
HPD95.lower	-23233.3216879493	-23207.056542211	-46.3197678023833	0.177745046684449	0.000536415992909951	0.000375716320047327	0.000662570585748964	0.000193744591693856	0.156842229837741	0.000217714124790158	0.000195011274246495	0.00030562177829116	0.000383501018952001	0.149903465237213	0.000433991597915039	0.00038156902577522	0.000636838710992162	0.000353300368446129	0.172411383927195	0.227665445467361	0.20182238981077	0.00223658086172433	1.82467032254566e-05	0.11262569833806	0.110310074737723	56.5974775376069	2.53556835832139	0.955506767594481	0.244275251516892	6.06906910841461e-05	1.47625499356684	48.5947408881115	-23207.056542211
HPD95.upper	-23178.042485752	-23162.2198472367	-7.83228350518085	0.227294776120235	0.0197553422188516	0.0366861667904641	0.0181823481998182	0.0196232633858954	0.198573374862022	0.0401663432707715	0.0563778896845801	0.036987762122789	0.040018204502927	0.189852316157926	0.023439974878103	0.0181909302041876	0.0567259116133532	0.0235156534882898	0.212473972299598	0.366382004588301	0.317374665592305	0.0661708713961143	0.0146498065753333	0.201725653048097	0.220811524944075	214.812102707283	6.62558595379827	1.40942239865059	0.264887061165643	0.00183305093128258	1.96145885826246	65.3602338497736	-23162.2198472367
ACT	15609.3559207241	10581.774374255	23547.7102399632	138684.527201232	9250.91992489214	6964.00326345299	8159.68713989683	9490.5307641238	87311.4161334796	8399.85809726334	6564.96637817031	7063.0853768929	9846.44659954133	80096.3815350413	6657.52921360564	7187.81793275021	6696.42128766295	6623.01048429517	89504.7004740806	54209.3864466679	54241.1088718386	19289.0320446021	33056.3594099758	39336.4002451861	36086.5138035326	2812.94495073016	33412.0260217333	13834.0142360559	9468.55554332381	12918.9350266021	22830.858391893	16992.6701289583	10581.774374255
ESS	2494.33738315282	3679.43963110074	1653.45163513703	280.745089490085	4208.77062131245	5590.89341676941	4771.6290260232	4102.51027763194	445.932522048172	4635.19735085584	5930.72344276824	5512.46345221552	3954.21836765089	486.101859457488	5848.26573805047	5416.80387069886	5814.2996575994	5878.74654469062	435.005086814129	718.233548691884	717.813496254215	2018.50460458412	1177.83690324501	989.795704673428	1078.934923223	13841.3657863776	1165.29898470312	2814.43978122582	4112.031642192	3013.7933134447	1705.36732923828	2291.28204717211	3679.43963110074
