trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-21528.0511713408	-21505.4560144663	-22.5951568744966	0.12129611480741	0.0326101468893575	0.0159040300501382	0.0329776817631817	0.033034414656373	0.21076172225848	0.0179116343984396	0.0248505498570294	0.0160207585202294	0.0183909366440007	0.18484047604824	0.0277199857269415	0.0327406428809573	0.0248321474506459	0.0275526032859656	0.17855615476261	0.125446742399058	0.60345087172169	0.032097464197372	0.0284934435120933	0.204013463572175	0.00649801459761124	127.257733363942	7.31128299247729	1.38319427817626	0.126833375636782	0.000898502331783051	1.76943797753847	58.6678627930602	-21505.4560144663
stderr.of.mean	0.334786584821622	0.207126935903197	0.316548315413719	0.000354319154620543	0.000260914923186054	8.85379399216229e-05	0.000173199177825362	0.000268778356474296	0.000456973677647683	0.000188375472656039	0.00010879024555718	7.97254431527516e-05	0.00021505201014485	0.000426072062850815	0.000136607613176401	0.000167212280980625	0.000106300479146666	0.00012888871892307	0.000472114335448092	0.000494675306054696	0.0013368033504705	0.000286730885763479	0.000351958276683417	0.000807737992277663	0.000144935929092737	0.497240544251396	0.14309880059033	0.00384633251894423	4.07419193748197e-05	9.96044217789039e-06	0.00336296924545348	0.0934395092559779	0.207126935903197
stdev	9.3528367965821	7.30986433897275	6.76171337449227	0.0066463034363807	0.0146399053288117	0.00618501754648718	0.0124690594496638	0.0146769788540623	0.00838786337750496	0.0105066584640732	0.00956894191825738	0.00615735435938155	0.0106596167588476	0.00797161178738022	0.00930183518490359	0.0124377680307661	0.00954753092552889	0.00931298133715794	0.0080344003713128	0.0136468573101636	0.0269825790047922	0.0082739944801163	0.00920045402520041	0.0182400596483655	0.003798680628903	31.0706738002348	2.37488209322113	0.0991827866950064	0.00242258879339421	0.000313535558264442	0.0822348975148835	2.69950178592013	7.30986433897275
variance	87.4755561435001	53.4341166541855	45.7207677587876	4.4173349368446e-05	0.000214326828036568	3.82544420503543e-05	0.00015547744355925	0.000215413708282591	7.0356252039689e-05	0.000110389872080682	9.15646494349833e-05	3.7913012706995e-05	0.000113627429445505	6.35465944886993e-05	8.65241378071104e-05	0.000154698073587147	9.11553467739305e-05	8.67316213862521e-05	6.45515893265513e-05	0.000186236714443966	0.000728059569749852	6.8458984656995e-05	8.46483542698264e-05	0.000332699775975932	1.44299745204029e-05	965.386770400595	5.64006495670239	0.00983722517658713	5.86893646187922e-06	9.83045462961954e-08	0.00676257836928339	7.28730989218598	53.4341166541855
median	-21527.807076473	-21505.0646669306	-22.899322778908	0.121031375250915	0.0315385207723359	0.0158426250500344	0.0328964398289634	0.0324466918628092	0.210491466777191	0.0170773209080529	0.0246648695789306	0.0159410528811735	0.0177713040934046	0.184285962869928	0.0279191101744656	0.032717585489527	0.0245982081644601	0.0276165418822975	0.178765371672064	0.124906148643194	0.60302364767233	0.0316046765362921	0.02800686747484	0.203608541755391	0.00576801968103359	123.135479471757	6.77354190156462	1.38345801602873	0.126816272084878	0.000888537528635456	1.7683959302027	58.6366754190773	-21505.0646669306
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.121115115492153	0.0288554358024893	0.0144833431779791	0.0302639970886466	0.0292380159451005	0.210595340850861	0.0141230531957408	0.022676231588053	0.0146178760751888	0.0145649893049791	0.184669174875089	0.0258995502040711	0.0300167078062834	0.0226837741134322	0.0257371224135564	0.178374937269177	0.124705843704098	0.602845027141151	0.030989340267576	0.0268916979996597	0.203195837424888	0.00525047070627538	123.678008801917	6.97395395262014	1.37961521725216	0.126810235698675	0.000835997780889993	1.76752770992799	58.6057254391637	NaN
HPD95.lower	-21570.6794567032	-21535.4086564902	-46.8044610312125	0.0995146922455892	0.00091886799038049	0.000307587524961947	0.00130377528659332	0.000681885501953763	0.179575939676886	0.000211898784317148	0.000754445156735881	0.000458872688574953	0.00013453561900046	0.151669148883165	0.00113132040338079	0.000581181818492732	0.000613477371683428	0.00113670736785168	0.153713054023818	0.0851567703026636	0.508816720446842	0.00673700791380782	0.00282973452253809	0.137123401307356	5.59049433524125e-05	51.356597810911	2.86083333482611	0.973431411186028	0.116913680491704	1.97131631369356e-05	1.46872020527375	48.4549519010114	-21535.4086564902
HPD95.upper	-21513.103293763	-21494.0509598247	-10.9291323921472	0.132751332697139	0.0560453311345513	0.0262897884767043	0.0529670539441576	0.056188296213961	0.22467173404365	0.0343539612471342	0.0408521693519303	0.0262325439693048	0.0349190090864844	0.198407318833123	0.0427078763049304	0.052741061674422	0.0409468569141203	0.0426264631459805	0.191470731995644	0.148642882945379	0.647571170445822	0.0466181239491673	0.0445968992746909	0.2344029799579	0.0132139040570779	184.225028288815	12.0072379482631	1.54719810947307	0.130807892160236	0.00143172036395733	1.90785895278101	63.1671349607941	-21494.0509598247
ACT	38994.9544866978	24435.0686036043	66699.9540198995	86494.3955103465	9666.74668840081	6236.42909727864	5871.96281757994	10206.4399975105	90331.3933819841	9783.14557074026	3933.78946452413	5102.28394011589	12386.9067062093	86942.6497759219	6564.04518859115	5500.60517000233	3772.6570900565	5829.23259535516	105086.38966079	39988.415574008	74701.1300774466	36549.17133413	44537.1971257881	59682.5744580913	44304.270425585	7794.54482799261	110496.09176208	45769.9119080266	8607.61032896889	30714.4448462447	50897.0388482388	36463.0417979398	24435.0686036043
