trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-22031.8766761976	-22031.5813151359	-0.295361061698137	0.237363257101006	0.0271605124182179	0.0148532237924729	0.020942253289866	0.0273763095887348	0.20394614917166	0.0384956307958745	0.0108177925377326	0.0148472774028522	0.0383310249061401	0.173773311379885	0.00987931857230616	0.021098771520142	0.0108586789453208	0.00989123664588741	0.140365251931902	0.367396391673668	0.0933147685788218	0.0906934018560413	0.0201692140622271	0.0537622626498514	0.374663961179391	160.371003839667	8.45850180703994	1.30165611259795	0.1973219848848	0.00206184322333409	1.63550510083148	57.4187206328594	-22031.5813151359
stderr.of.mean	0.482943074228484	0.151320349914432	0.464451845197985	0.000487671521601896	0.000104325078292807	6.6132954709867e-05	9.46538500683402e-05	0.000103309342283967	0.000427946400196981	0.000140803991263923	5.9729858620038e-05	6.92968914231725e-05	0.000137083519500256	0.000380385165494389	6.14727889739994e-05	9.08723199403783e-05	6.26581491783524e-05	5.91816715315736e-05	0.000382366477818614	0.00122800742757351	0.000520430523145889	0.00055208458122641	0.000317429695316576	0.000489002738828617	0.00133210109762112	0.586525983965248	0.141062209784556	0.0033625347134169	8.28166260368143e-05	2.46187291571218e-05	0.00545780491087873	0.185043593620231	0.151320349914432
stdev	11.000540531446	6.76369325998649	9.13023018357841	0.0086851058387143	0.0117492640081579	0.00492197916833675	0.00779126482149643	0.0117206029663219	0.00821747949917893	0.0137646247690192	0.00409023397007545	0.00491915198190008	0.0137932433939975	0.00804582425402404	0.00390617909067829	0.00780595901040865	0.00408552867331229	0.00390508356977605	0.00750302021276844	0.0299895360279995	0.0161928908744561	0.0162713415380438	0.0081954132520334	0.017087877161435	0.0325168986659002	40.8667135397047	2.23474523247275	0.0927069122581996	0.00332469099142283	0.000557685880738848	0.103095596315604	3.69861773265067	6.76369325998649
variance	121.011891983985	45.7475465151867	83.3611032051262	7.54310634296692e-05	0.000138045204733395	2.4225878933541e-05	6.07038075186878e-05	0.000137372533894153	6.75269693194259e-05	0.000189464895031897	1.67300139299591e-05	2.41980562210315e-05	0.000190253563326056	6.47352879266416e-05	1.52582350884523e-05	6.09329960721801e-05	1.66915445404569e-05	1.52496776869349e-05	5.62953123132118e-05	0.000899372271174678	0.000262209714872044	0.000264756555447671	6.71647983716047e-05	0.000291995545884293	0.00105734869884842	1670.08827553628	4.9940862540597	0.00859457158044951	1.10535701884481e-05	3.11013541575464e-07	0.0106287019796699	13.679773132278	45.7475465151867
median	-22031.721603212	-22031.1665669908	-0.447312902240366	0.236903077679239	0.0270888853705051	0.014785407067613	0.0207788963813778	0.0272074843284497	0.203781788936009	0.0384021265036732	0.010611734243528	0.0147689402050828	0.0382739235267922	0.173918862262556	0.00973000994534502	0.0209306318819559	0.0106372855458198	0.00978469608321562	0.140395884498629	0.366785694325193	0.0931891235876476	0.0904681297952962	0.0199185474489019	0.0528196214184294	0.374552834934774	154.752218378464	8.15244692383447	1.29897514539277	0.197346422870875	0.00206061359740768	1.63240186381024	57.3187029659802	-22031.1665669908
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.237205012746949	0.0240324929044374	0.0139294631450927	0.0192654550943036	0.0243315201653712	0.203781133218165	0.0356378525513782	0.00994125541137074	0.0139225348583246	0.0354506112927328	0.17358687793436	0.00898273556911404	0.0194248293844343	0.00999924371629807	0.00898940250655526	0.140164372904598	0.36617325890649	0.0918688171472531	0.0892045864941407	0.0180530084867415	0.0507602031878546	0.373240347712187	155.457107395046	8.18456993828329	1.29835305620626	0.197293958785874	0.00197678060776792	1.63227279494128	57.3000544155201	NaN
HPD95.lower	-22076.4781158397	-22066.453063409	-31.0152846713679	0.211043066703806	0.000377510023700553	0.00084113194810425	0.000708586848471859	0.000669654543469046	0.176513901751204	0.00219223518066685	0.000420686100769958	0.000863736492661034	0.00101922312581514	0.146326911522059	0.000261348310083755	0.000813943255968001	0.00058389239748351	0.000261348310083755	0.111899907590976	0.271003648007731	0.0419585450128583	0.030252160562609	0.000363917649795514	0.0037235685600942	0.255689862003288	57.4190769739147	3.61294534520768	0.911059887712307	0.183604598084278	8.52980230940956e-05	1.32401724360125	46.4237415688444	-22066.453063409
HPD95.upper	-22014.1425886446	-22021.2746775225	15.0734366265055	0.251704830084029	0.0462685803924942	0.0231730637044853	0.0342005771826868	0.0464617478877976	0.217779537894783	0.0610950015897435	0.0178727455364794	0.0231057106974253	0.0609941981650648	0.18690901100389	0.0164704549310121	0.0342042276622043	0.0179077387844608	0.0165555829303986	0.153238524543675	0.418210848332875	0.120462272779456	0.118182375214164	0.0335892921123434	0.0823618063072063	0.427768533797155	235.701450277567	12.5536340176386	1.45699938359653	0.202731908064222	0.00296914561348664	1.81091177913982	63.6659755025015	-22021.2746775225
ACT	52740.3994522727	13696.4005225475	70810.475856006	86274.8356531213	2157.42493853939	4940.1017265274	4038.68718558966	2125.97848616434	74213.1862119922	2863.39168040627	5835.34116331508	5430.33479646107	2702.82093205022	61162.5579983977	6777.0566133272	3708.43165437516	6436.32818198098	6284.82762922355	71066.8341975803	45881.9719290331	28265.4772513663	31502.432916875	41051.8724003934	22409.17857894	45923.5780848527	5636.56692007476	109029.722852707	35998.8727084689	16978.9986764904	53325.0834084885	76689.4047296947	68493.4109028005	13696.4005225475
