trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-24517.9210746043	-24527.5470653395	9.62599073527798	0.182908788458498	0.0148585489195822	0.0246555809632637	0.0195986634503568	0.014795880429712	0.222220012491043	0.0265493161608748	0.0256339173081355	0.0244501661888354	0.0265782953006631	0.156776442377864	0.0161459932403564	0.0196584468910916	0.0256375137701908	0.0162044636206084	0.183327970428925	0.26617007299968	0.208299936240122	0.303558375870593	0.00958799765767492	0.201913455797399	0.0104701614345312	147.156192689101	11.8013311249363	1.38535936578569	0.237772757433246	0.00233692185081984	1.6352111991754	56.2851001722972	-24527.5470653395
stderr.of.mean	0.79596147548685	0.201114195190639	0.831538805838066	0.000454367357287325	8.15256090135663e-05	0.00012181260583556	9.76081030569375e-05	8.21524873154248e-05	0.000517943915940658	0.000128413880826372	0.000130394736740442	0.000103831068479303	0.000103213296189241	0.000463451970376315	8.64161986939802e-05	0.000105995278663352	0.00012659450831591	9.26061032789164e-05	0.000492813798754153	0.00105305853943541	0.000761895319816382	0.00131428647995278	0.000325768971061609	0.000797175145278339	0.000342814365730452	0.537418065121992	0.354775674986802	0.00477698447560454	7.7706400333614e-05	1.70897514251232e-05	0.0047941128790202	0.148953240787729	0.201114195190639
stdev	11.4539224275395	6.69630377306363	10.4361241295443	0.00803608067877902	0.00535834594568058	0.00947361766000783	0.00812523617006186	0.00537967089115069	0.00865642825362682	0.00965099282402113	0.0104344360599999	0.00944200132974747	0.00962191910134781	0.00766756545763993	0.00662997178527734	0.00816258915139739	0.0104155062961015	0.00665413922332715	0.00823108803123724	0.0247153192124147	0.0214007055059067	0.0259602269807544	0.00699248489776493	0.0203862051650805	0.00841230257093479	37.0590209403975	3.77329950209154	0.091380453172839	0.00336704278704707	0.00042473122816097	0.0867198047593763	3.05990327809562	6.69630377306363
variance	131.192338976092	44.8404842211462	108.912686847257	6.45785926758455e-05	2.87118712735915e-05	8.97494315680123e-05	6.60194628192815e-05	2.8940858897094e-05	7.49337501101887e-05	9.31416624893073e-05	0.000108877455890226	8.9151389110953e-05	9.25813271928818e-05	5.87915600471931e-05	4.39565258735735e-05	6.66278616545103e-05	0.00010848277140413	4.42775688034209e-05	6.77508101779769e-05	0.000610847003771556	0.000457990196150546	0.000673933384892287	4.88948450454706e-05	0.000415597361032755	7.07668345449561e-05	1373.37103306082	14.2377891324843	0.00835038722207342	1.13369771298057e-05	1.80396616175126e-07	0.00752032453750434	9.36300807130033	44.8404842211462
median	-24517.7096876559	-24527.213182729	9.66275799857927	0.182792466428992	0.014761845462454	0.0245880602585473	0.0194510495743323	0.0147129211952208	0.221474116170468	0.0263528291601889	0.0254650962478338	0.0242543399976457	0.0265092258577062	0.156863260272618	0.0158542468897749	0.0194525533481105	0.0255007675552668	0.015895816340307	0.183300781317557	0.265580874918487	0.207535529850659	0.302758818573981	0.00841262865788264	0.201701282625252	0.00813400138353659	141.890556823265	11.3090616985013	1.3834925112868	0.237769082235336	0.00235046777344384	1.6325641824059	56.1861456566195	-24527.213182729
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.182732631026227	0.0137325880409746	0.0225123696765194	0.0175819887888563	0.0136546434775975	0.222051263248117	0.0245166658084293	0.0230983056747899	0.0222955085850295	0.0245294871682301	0.15658868084788	0.01456508937876	0.0176346184638979	0.0230992372952163	0.0146194761246766	0.183142866017335	0.265019555571567	0.207200063129796	0.302446475144278	0.00648195106765588	0.200881017826906	0.00667732188842474	142.795711376792	11.2143377454838	1.38234257797609	0.237748906725632	0.00229536354606533	1.6329185647214	56.2022503217783	NaN
HPD95.lower	-24565.0218522549	-24560.9276610189	-24.2370355840608	0.159262960456415	0.00062282425184592	0.000909426669707315	0.000434318356235613	0.000908474837326277	0.194476476490149	0.00121272575356047	0.000874942584878385	0.000972044916018836	0.00130716636020156	0.134386416433938	0.000486342018155304	0.000258747585791586	0.00110329597271766	0.0006225179265682	0.156410903599831	0.191002298230578	0.11906147501274	0.219047157489408	8.81798711419024e-06	0.13613100541966	6.95640435921518e-06	54.2514438800031	4.22768186214298	1.07081767720489	0.223871577275625	0.000486439760405507	1.30654107096643	44.9421178882788	-24560.9276610189
HPD95.upper	-24499.5624914405	-24517.0551410673	26.755150959153	0.196425160112466	0.0238557182024269	0.0403990982783307	0.0329605273496989	0.0237428199986373	0.236788921320928	0.0428965658323476	0.0429951077841976	0.040160662718764	0.0425462916768766	0.169570572516131	0.0273973300097041	0.0331721499139041	0.0427904228854774	0.0274573782759552	0.196581206840675	0.307777233503724	0.24435973475306	0.347700597257582	0.0228512241738992	0.235926136087562	0.0265392669613663	215.751845833153	18.6490317263093	1.53725747789404	0.243273020378161	0.00300742197826144	1.78285806339622	61.5000086186266	-24517.0551410673
ACT	108454.280730181	20257.518005634	142579.683873944	71795.4210098797	5198.73501967565	3712.99049607208	3240.93884117199	5237.2233423235	80400.5613324003	3976.04264168181	3507.14107771388	2715.79890236775	2584.15744201162	82047.5388130612	3815.38205911279	3786.93842182211	3317.72234486347	4349.77237072956	80504.8977543417	40770.2765324738	28464.6276245476	57561.7761976984	48744.7036944263	34340.4351917399	37295.7489364456	4722.88874875238	198534.593082102	61372.2607431174	11961.5480309444	36359.1884791823	68635.8481355037	53217.6376481109	20257.518005634
