trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-22247.4821381036	-22221.2017388653	-26.2803992383302	0.204570885932458	0.0238540720140242	0.0136773008239329	0.0152195985859342	0.0236859350619347	0.207779308956235	0.0234151201413961	0.010357163094018	0.0136052424019951	0.0234748409862577	0.215600880940843	0.0249124541653764	0.0152151933125856	0.0103813070953431	0.0249193788617601	0.149331317625907	0.161724982325513	0.0729135507407719	0.421964930858616	0.128325104148818	0.0944213523455936	0.120650079580686	118.947041875393	7.11797287673157	1.49596647933858	0.168643655756051	0.00549711350747545	1.89181355914332	59.5948017264033	-22221.2017388653
stderr.of.mean	0.427755773027069	0.136949363393905	0.383109309840787	0.000602335720440372	9.67758077944341e-05	6.80287223477252e-05	6.29701514877057e-05	9.45956539028767e-05	0.000498341381746241	9.87742761494039e-05	5.40885197690911e-05	7.06430467410653e-05	9.74913625355703e-05	0.000452233689893577	0.000108411730507105	6.66262514528832e-05	5.57102733161907e-05	9.7490318429741e-05	0.000426837259058881	0.000517196646466252	0.000426885741343326	0.0010647122953606	0.000482947696312203	0.000471379602574421	0.000427684458104078	0.484238398932799	0.147447929627293	0.00366016556644723	7.82911624532581e-05	1.77382191982553e-05	0.00471390894906171	0.142948590261348	0.136949363393905
stdev	9.41284002766443	6.08207715297011	7.04872900305442	0.00867228821746898	0.00844440207675925	0.00531045224423532	0.00570399659075894	0.00843777274004947	0.00864037184678377	0.00935643412349732	0.00387466748795996	0.00531600013769577	0.00932913608748959	0.00853006629583042	0.00834288635078008	0.00571896144160487	0.0038748893396118	0.00832665932902015	0.00776029549528508	0.0168934124229594	0.0150334291957033	0.0279940565452296	0.0152090028108484	0.0187299135969636	0.014984194060575	29.3313605754291	2.19402851365505	0.114142476467515	0.00355219007113945	0.000641234026033192	0.11801326985143	4.08420382351092	6.08207715297011
variance	88.6015573864018	36.991662494681	49.6845805585006	7.52085829268514e-05	7.13079264339759e-05	2.82009030383039e-05	3.25355771073896e-05	7.11960088127219e-05	7.46560256506936e-05	8.7542859507345e-05	1.5013048142254e-05	2.82598574639815e-05	8.70327801389006e-05	7.27620310112621e-05	6.96037526620325e-05	3.27065199705633e-05	1.50147673942372e-05	6.93332555815583e-05	6.02221861741419e-05	0.000285387383292199	0.000226003993382225	0.00078366720185751	0.000231313766500395	0.000350809663349721	0.00022452607164497	860.328713205837	4.8137611187314	0.0130285049341373	1.26180543015017e-05	4.11181076142737e-07	0.0139271318610264	16.6807208719812	36.991662494681
median	-22247.1691887678	-22220.8032089354	-26.4021653233296	0.204764786775631	0.0237337526846557	0.013476181723134	0.0151389002127508	0.0234730037755921	0.207330976685664	0.023227717938966	0.0102129408774928	0.0134195522366971	0.0232053455236342	0.215722973553598	0.0247110649000521	0.0151038831614415	0.0102188695197757	0.0247636473609175	0.149194293638884	0.161276775090973	0.0724209408383122	0.421447402003161	0.128072588114256	0.093582364325044	0.120344280833459	115.072360341749	6.77340749932703	1.49361456205714	0.168640807096918	0.00551291565994559	1.88595571541441	59.3913054785321	-22220.8032089354
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.204386543070307	0.0221210894326481	0.0124858403983257	0.0139674901633527	0.0219498663313971	0.207600658864234	0.0212043437789737	0.00953560243786817	0.0124132994074718	0.0212686927574479	0.215432823340865	0.0233191425073801	0.0139548126649871	0.00955542368852659	0.0233417366423991	0.149129056621438	0.160844430678345	0.0713325766105713	0.421036120292035	0.127421463944806	0.0925200282228027	0.119713375492115	115.532605314966	6.80818173511024	1.49160318957274	0.168606223099174	0.0054587808941456	1.88815476163444	59.4554790336798	NaN
HPD95.lower	-22286.6550534537	-22251.1917468368	-51.8468561013028	0.176633660030019	0.000637458038401928	0.000210020822484523	0.000450550262156423	0.000510527758669076	0.183622310369348	0.000575179181154163	0.000833749628973222	0.000373102804336556	0.000397258549698146	0.186026553977297	0.00100593581341023	0.000682728569810727	0.000299201037238263	0.000635824595332173	0.12448613359976	0.110286339674618	0.0264297095672288	0.32828549874971	0.0789192211693874	0.0336774567292961	0.0751502981637643	47.1222862546722	2.30838787324423	1.05513157887744	0.153694190672887	0.00265145702265428	1.50576113916305	44.2814017024857	-22251.1917468368
HPD95.upper	-22232.6725162953	-22211.9273097521	-14.4310364197201	0.218627911875015	0.0378867909117628	0.0226291255396471	0.0247912578188952	0.0378903131841076	0.223140984368168	0.038984542547757	0.0169530973830937	0.0226678372813481	0.0389744894145874	0.229825655632888	0.038995202838627	0.0249163022911074	0.0170443311665001	0.0389564660436345	0.162433380367701	0.191079295988743	0.0983665879813228	0.470045436723538	0.153810037197436	0.125805119871451	0.145765351485881	172.694586143173	11.2151226263852	1.68809681242385	0.1744992211174	0.00652920676824755	2.09615016112382	66.59289517726	-22211.9273097521
ACT	57724.9134471457	14171.9324187135	82572.7352225095	134841.23428883	3671.20545079924	4587.06084408132	3406.62123091014	3513.1735652651	92982.6511596444	3115.15650307697	5446.96020692157	4936.07515030132	3052.54665669911	78565.8655487311	4719.89987291362	3793.75524858826	5777.83129339256	3831.72446321043	84563.1232440917	26199.2897569952	22538.2437755108	40433.9113698572	28184.5823957136	17704.4692154973	22771.573759384	7618.45522453799	126242.535941874	28742.1841343718	13578.3180754385	21389.4591360634	44597.8147288576	34241.8977030057	14171.9324187135
