trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-20113.8628409651	-20086.4774586306	-27.3853823344727	0.163899766483339	0.0228926283543594	0.0291396320646146	0.019033922870611	0.0230145153776758	0.176285709641844	0.016487142097851	0.0351306477147026	0.0292473761450384	0.0165417385370258	0.199047461330031	0.0125412000374685	0.0190325426428209	0.0351624694637095	0.0126671090631847	0.189876138175724	0.290024147035649	0.189149000971433	0.0795954972304697	0.0164302327556398	0.264348561168418	0.16045256083839	102.06229919163	6.90900847309532	1.35979481471439	0.135175698514209	0.000987885893347338	1.75596576238237	53.3187448579101	-20086.4774586306
stderr.of.mean	0.238412934376792	0.1805066922704	0.239928919060516	0.00034229671032714	9.14271713980218e-05	0.000104364963308873	6.83547015170434e-05	7.86038592081188e-05	0.000374187478823048	6.17162630517618e-05	0.000105806912112683	0.00010161480823183	6.38626568974562e-05	0.000472907934132271	5.882013419176e-05	7.42736018554113e-05	0.000103829203690436	6.38427346811598e-05	0.000369893225922972	0.000723887200512721	0.000551361776455407	0.000327204305581577	0.0003007827347291	0.000621759299582263	0.000588124384410364	0.260133028829261	0.0832774482315441	0.00248169563514484	3.5493296676653e-05	7.25278860831062e-06	0.00258582779383853	0.0675901822216742	0.1805066922704
stdev	8.96539300974838	7.24208687023672	6.68329990350949	0.0073397260057275	0.00834415586740051	0.010161676581276	0.00618806671181515	0.00830581320367533	0.00786967209088896	0.00584919410586119	0.0131847796319526	0.0101466343834887	0.00585549389226305	0.00799034277391044	0.00483989584563788	0.00620803295090059	0.0131872190975759	0.00484053473848327	0.00795247339866604	0.022922939824409	0.0183965876292203	0.0143718034397217	0.0110556244267912	0.0203295786200734	0.0213563668770765	24.8308565796184	1.87874211660333	0.0915741725746556	0.00271313959443734	0.00034356440169212	0.0870815583810875	2.7257599228069	7.24208687023672
variance	80.3782718192451	52.4478222360551	44.66649760025	5.38715778391525e-05	6.96249371394744e-05	0.000103259670942453	3.82921696298747e-05	6.89865329743474e-05	6.19317388181166e-05	3.42130716880412e-05	0.000173838413943151	0.000102954189312195	3.42868087223299e-05	6.38455776445828e-05	2.34245917966228e-05	3.85396731194675e-05	0.000173902747527472	2.34307765544633e-05	6.3241833156491e-05	0.000525461170193477	0.000338434436399582	0.000206548734109997	0.000122226831466263	0.000413291766869746	0.000456094406188292	616.571438477577	3.52967194069915	0.00838582908273281	7.36112645890363e-06	1.18036498110065e-07	0.00758319781007875	7.42976715678029	52.4478222360551
median	-20113.4726635836	-20086.0518023384	-27.6043789117445	0.163563716402134	0.0227170114831511	0.0289498325055199	0.0188716791941562	0.0228926339827012	0.176217169748136	0.0163475231372526	0.0350392065074695	0.029036454073078	0.0163712809381902	0.199099678526822	0.0123520428254344	0.0188934646048664	0.0350301292747992	0.0125014422992654	0.189746300341284	0.289766126025769	0.1883256568497	0.0788082657257733	0.0150626081256234	0.263928305082044	0.159783987480224	98.9084611412902	6.62413195022718	1.36109097937745	0.135185411802772	0.000987563322849625	1.7525514704168	53.2367038618621	-20086.0518023384
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.163736015525437	0.0211226494759589	0.027107506315788	0.01790002785307	0.0212707034748916	0.176109665414671	0.0153024000778235	0.0321905843716485	0.0272306814966615	0.01535385347161	0.198887019776371	0.0114643347312924	0.0178952075115501	0.0322330693626061	0.011599183793792	0.189709557183184	0.289117607237737	0.188257439196861	0.0782861031924621	0.0116865167804258	0.263568135678618	0.159023689854757	99.2036274489412	6.67284676566034	1.35668428060652	0.135148451084464	0.000916410511179277	1.75381328273406	53.2491893870829	NaN
HPD95.lower	-20164.7534441053	-20122.6818078334	-51.8477851499672	0.140060208894981	0.000351681139725515	0.00119272028018927	0.00102626125995827	0.000616510074389995	0.147346118108534	0.000472290047808153	0.00104815802025848	0.00134512657858604	0.000628405138834998	0.171879562192706	0.000338140886685455	0.00122398497036398	0.000873395362782629	0.000338140886685455	0.158328135337894	0.207875593846768	0.12706941987917	0.029638862349895	1.79833757462944e-05	0.1888920990158	0.0723142537798421	37.2517418153155	2.73807537266413	1.00162818974157	0.123960920378811	7.45129786861054e-06	1.45009128241178	43.3491198491313	-20122.6818078334
HPD95.upper	-20099.8041581444	-20075.4369685127	-16.0373254296396	0.176057107177448	0.0370028879692103	0.0462765691509799	0.0294036539141819	0.0369843546127989	0.189318469248035	0.0263823150299883	0.0570575863216934	0.0462367588222285	0.0264145232356839	0.212295755365571	0.02080571704919	0.0295337853162217	0.0572841320357932	0.0208758211978382	0.202382185895493	0.32881366109374	0.220470220365223	0.104236905633829	0.0372979557704437	0.299290579719659	0.197591310312061	147.759304878835	10.2923741226116	1.50887990550958	0.139623061162039	0.00155786691786616	1.9053751704499	57.9534502479393	-20075.4369685127
ACT	24260.0138596231	21312.246908004	44213.34549278	74613.2294623006	4118.65897736521	3618.66846441729	4185.97751531869	3072.51139154167	77559.5554470689	3819.24271089181	2209.28839892848	3440.64657129872	4080.72175791459	120169.004399087	5066.99030532203	4910.56005450541	2126.68263930632	5967.69149283698	74219.5622604669	34211.4317336699	30815.4735485116	17782.2030429111	25392.7265976118	32089.1274701699	26016.789880391	3765.11005457885	67404.7587608851	25195.3914454835	5871.08655001655	15288.4622645373	30249.4091668682	21094.1540817794	21312.246908004
