trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-30634.5772773789	-30655.143215295	20.5659379160952	0.167945400829459	0.0163121210500074	0.0230869052427276	0.0210997879616542	0.0161720641327836	0.239321655463674	0.0323558770684034	0.0163725366213628	0.0229440619444627	0.0323849609658372	0.188915576959304	0.0137282193360738	0.0210255269164233	0.0165913571392584	0.0136724080988836	0.158071540269686	0.203577122919419	0.291391180143307	0.036592033913131	0.0133209983619188	0.274733063950724	0.1803856007115	196.541048873964	10.591532589423	1.403507807518	0.600683116672456	0.00353385647040319	1.68276931133939	61.6045266531527	-30655.143215295
stderr.of.mean	1.17317982552235	0.201291788150519	1.17465604981503	0.00045576717915123	9.63022971058143e-05	0.000105825548300572	0.000104669472459638	8.46877709475371e-05	0.000761973700057707	0.000109629658781119	9.23666928775154e-05	0.000103485500268095	0.000123756313998713	0.000516331253324476	8.27711656035036e-05	9.9677778189215e-05	9.78930670630653e-05	9.38668473987054e-05	0.00049163321696212	0.000874352009234712	0.00118658192788866	0.000422296471396051	0.000344227511917467	0.00137984172097645	0.00104151899123506	0.70459402338061	0.376799226106642	0.00573425662303942	6.87197487951122e-05	4.36956210268501e-05	0.0107325495666994	0.355270327078933	0.201291788150519
stdev	13.1091775544965	6.49719893160375	12.3844227133238	0.00795381992961253	0.00676325265974831	0.00833752764267666	0.00866661573738036	0.0067792239036486	0.00939518414589839	0.0101088391607306	0.00615265533023448	0.00832431350550398	0.0101220371063756	0.00868012919377108	0.00595732134543185	0.00868170921352445	0.0061810867433782	0.00596221847063289	0.00765676766064694	0.02419368675254	0.0284485688029335	0.0141647500826716	0.0079848168406708	0.0297772851384707	0.0266274470099591	50.3058183871135	3.48865439024633	0.110450472785583	0.00364655358002248	0.000704021570820131	0.12315176413784	4.49584050490833	6.49719893160375
variance	171.850536155314	42.2135939568329	153.37392594229	6.32632514727014e-05	4.57415865395927e-05	6.95143671923974e-05	7.51102283394089e-05	4.59578767358005e-05	8.82694851353405e-05	0.000102188629177521	3.78551676126627e-05	6.9294195337916e-05	0.000102455635182845	7.5344642820557e-05	3.5489677612738e-05	7.53720748681953e-05	3.82058333291657e-05	3.5548049091556e-05	5.86260910091289e-05	0.000585334478680031	0.000809321066935239	0.000200640144904545	6.375729997906e-05	0.00088668671021779	0.00070902093426818	2530.67536359724	12.170709454585	0.0121993069385589	1.32973530119748e-05	4.95646372180045e-07	0.0151663570102622	20.2125818455744	42.2135939568329
median	-30634.6027770955	-30654.9274853698	20.0059489000901	0.167962378524454	0.0160640264360584	0.0230015808093467	0.020789315859924	0.0159635012304974	0.239364353857164	0.0321496123480454	0.0161467903362294	0.0227970826331382	0.0321634989145771	0.188462698132596	0.0135187638262968	0.0207504007294198	0.0163831506513617	0.0134703712636578	0.157826211657487	0.203316514572213	0.290991544101745	0.0355782506457395	0.0127824589620169	0.273378824087256	0.17973241178652	190.135557927153	9.85452881052573	1.39967686720708	0.600632593688955	0.00355501761330942	1.6755510017422	61.3453183796023	-30654.9274853698
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.167757575444819	0.0146509997265548	0.0213362252438407	0.0190029659560425	0.0144979619021883	0.239137219615571	0.0306060724022203	0.0150326277932653	0.0212031941588347	0.0306223848288633	0.18871746019408	0.0121877329287308	0.0189296364259335	0.0152580383908573	0.012111236724432	0.157886754983523	0.202136268389101	0.28999874490631	0.0335240212518354	0.0100533338447662	0.273107106770301	0.178416833677233	190.457440546627	10.0739305954864	1.39919700520656	0.600672047475886	0.00345741368059554	1.6782953244031	61.4418830770372	NaN
HPD95.lower	-30682.6528035271	-30686.8579437704	-19.0585590753765	0.145599662587429	0.000146658704303346	0.000721268500564205	0.000318754355636351	0.000373600334934748	0.210623835309076	0.0021202513731933	0.00020602647466076	0.00170275209530624	0.00169588383315243	0.156751734791776	0.000242795939203871	0.000403330628354431	0.00037641494500882	0.000230271283392605	0.131011301638141	0.122228619739381	0.199236239547163	0.000681435770938599	2.76164682879443e-05	0.160658452123892	0.0890986188098875	72.3428948268768	3.95451722174457	1.03289731299048	0.58546504882198	0.000672504406613267	1.26627172956115	45.7641392010041	-30686.8579437704
HPD95.upper	-30613.1009425775	-30644.8311716906	41.8028953075113	0.18197466621785	0.0277022352754692	0.0370896939398547	0.0355774989111336	0.0277022352754692	0.255686913645118	0.049385934587452	0.0269060538846792	0.0369111955083491	0.0495356183303039	0.205861737891897	0.0237781352245164	0.0355890253930299	0.0270320264315651	0.0237410864561983	0.171237943667678	0.24438673402297	0.339157219545473	0.0618194891035774	0.027420705178052	0.325418614434671	0.225420301602221	288.676510222684	17.2367602240869	1.59546876955624	0.606674343088986	0.00464830011381793	1.89428205585493	69.3815036771381	-30644.8311716906
ACT	185360.290124824	22214.5851397553	208213.231694496	75992.8977980556	4692.45902355858	3728.59232108602	3375.82098212132	3611.76818330184	152232.643807327	2722.02413323632	5216.07749385694	3576.8487066318	3459.69091496939	81892.2622347848	4467.80806494512	3050.87663600513	5805.13887928529	5736.50151301078	95417.9140621959	30227.8276907134	40263.6399295618	20571.0041686546	43012.99249491	49696.6100099662	35409.007054114	4540.25131278884	269986.798631608	62381.7438568292	8219.32868655211	89154.3053227808	175777.365333438	144522.178690072	22214.5851397553
ESS	124.864931881655	1041.88306260915	111.160082438756	304.567935565581	4932.38190974073	6207.43648188885	6856.1100018568	6408.21858584543	152.037036348744	8502.86362908987	4437.24235831585	6470.77969976395	6689.90397374986	282.627434734229	5180.39263629027	7586.34411069024	3986.9847184172	4034.68907791719	242.56451450944	765.685190375443	574.836255253883	1125.12737882128	538.093228522496	465.725931715634	653.647247566941	5097.73543477777	85.7264137258092	371.022010111156	2815.92340234163	259.606083140956	131.672243215703	160.148429879642	1041.88306260915
n.samples	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145	23145
chain.length	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000	25716000
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
