trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-26955.9693033381	-26947.9815447745	-7.98775856358395	0.159624618348541	0.0206318747767648	0.0217049631623337	0.0319695892440801	0.0203084418759147	0.241379120800242	0.0150029887268087	0.00688764348930111	0.0215239537258404	0.0149412458694522	0.22825403696835	0.0180914861266227	0.0322170149169368	0.00691503556469768	0.0179195741695412	0.142628412234573	0.166036870410512	0.373913236277344	0.242939441189183	0.122084924174578	0.0442404898523816	0.0507850380960021	147.353938653261	8.47837739571692	1.37437582189596	0.405761987922259	0.00329337651243356	1.70979623459621	58.625562881184	-26947.9815447745
stderr.of.mean	0.455687467739083	0.180120376797649	0.606542563532169	0.000400157733160356	0.000101378825361219	0.00012332704388333	0.000125764539158456	0.000105784996556911	0.000465362088979601	8.62586993563819e-05	5.53230796942719e-05	0.000118895727306118	8.44240403662072e-05	0.000524851745649409	9.21974437747518e-05	0.000118906988589622	5.16420480472331e-05	9.16177608924584e-05	0.000422025884583866	0.000653025845880614	0.00120584495820642	0.000875028462163928	0.000627945307320509	0.000512363767133388	0.000522796231983618	0.500281458059808	0.22742981916849	0.00376027230687802	7.76801312670357e-05	1.89723546579177e-05	0.0051462886314535	0.166055611621112	0.180120376797649
stdev	10.3359762462193	7.33897638261452	9.34736589708718	0.00744675483258691	0.0085019101713603	0.00999717455776175	0.0110363536428161	0.00850272501038658	0.00848555546871047	0.0060737673143615	0.00286540984394013	0.00998476084100948	0.00609113585963394	0.00880555566155623	0.00741488400202357	0.0110484420759628	0.00286964142739354	0.0073905186929333	0.0071752284948418	0.0224020282912461	0.0316463936636631	0.0258124310589407	0.0217043553227711	0.021493557852991	0.0181269987563467	36.9061931359146	2.5401082458205	0.104649731347206	0.00400388831221295	0.000577177648753533	0.107540255754568	3.84897067400678	7.33897638261452
variance	106.83240496241	53.8605743445736	87.3732492140284	5.54541575366565e-05	7.22824765618797e-05	9.99434991383589e-05	0.000121801101729301	7.22963326022534e-05	7.20046516125622e-05	3.68906493890062e-05	8.21057357374897e-06	9.96954490521564e-05	3.71019360605185e-05	7.7537810508765e-05	5.49805047634651e-05	0.000122068072305905	8.23484192181323e-06	5.46197665505965e-05	5.14839039531897e-05	0.000501850871561793	0.00100149423191553	0.000666281597172568	0.000471079039977104	0.000461973029179872	0.000328588083912595	1362.06709178543	6.45214990048527	0.0109515662710423	1.60311216166755e-05	3.33134038220656e-07	0.0115649066077578	14.8145752493642	53.8605743445736
median	-26955.7932983727	-26947.7159748464	-8.31933856069231	0.158985278184506	0.0204531808340072	0.0215322374274456	0.0318360444138195	0.0200292373335145	0.241231551094806	0.0148291054734026	0.00670746820463287	0.0213425008179051	0.0147102604328427	0.228038737104878	0.0178330102656574	0.0319277858243983	0.00676767473950664	0.0176440741196933	0.142229798526057	0.16564210817666	0.373956279114227	0.242146240337038	0.120920708548567	0.0421997882854886	0.0501318379695417	142.438340854821	8.06422876625249	1.37061898264396	0.405862539843931	0.00330086280849581	1.70501560404738	58.4799338240288	-26947.7159748464
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.159452249021436	0.0185529066633138	0.0188751597482154	0.0297736214750153	0.0181803825363019	0.24122993332237	0.013563925915653	0.00621227160357138	0.0186610337135271	0.0135043543383873	0.228085138416403	0.0162993918865196	0.0300238842361372	0.00623883959675004	0.0161311936018603	0.142447963574583	0.164511975336022	0.372561897370073	0.241578575769264	0.120131557431839	0.0383273452930535	0.0468708344584756	142.990898347219	8.13353138059556	1.37039191270945	0.405742226652209	0.00324029461032589	1.70641878110553	58.4993909604152	NaN
HPD95.lower	-26998.4825575139	-26983.7355493493	-40.5968483839624	0.133037208420149	0.000937538724721555	0.000476161276974287	0.00130544141023047	0.000770939285360081	0.215243528826405	0.000452065618469777	0.000186285515440004	8.40905969788294e-05	0.000426761058488642	0.201963667530669	0.000511535798178329	0.00102142451112812	0.000148439520102895	0.00048284598655509	0.118538320245579	0.0911677006705507	0.256879490069993	0.168083366583217	0.0517612244311134	0.00022888711500868	0.000406199548421804	51.717241620673	3.05117981766128	0.997620132215913	0.387826852048787	0.00107695894950789	1.34055111165119	44.1301717389308	-26983.7355493493
HPD95.upper	-26939.1604060354	-26936.262279434	7.9700503105596	0.173184264844118	0.0347764782775945	0.0379240227739033	0.0504717872172784	0.0344290836167832	0.255038290139817	0.0252667758663142	0.0119150005830901	0.0377684973938336	0.0253974019942433	0.242796834557438	0.030643742362442	0.0507638964524144	0.011905077592487	0.030445234075826	0.154242379727472	0.204493658175236	0.426000889548166	0.288273983934328	0.159182397045427	0.082676171777536	0.0818601954793292	216.052204229472	13.2459415029352	1.55130349433757	0.412297142637408	0.00422349592969168	1.89302434525242	65.2139780531136	-26936.262279434
ACT	51811.4973593302	16056.4559620458	112237.777310304	76970.3206195852	3790.15058303902	4056.55222901636	3461.46679579343	4125.97758585082	80170.8385804656	5376.31231912683	9936.51696498901	3779.65483440344	5120.71578702894	94701.0376743808	4121.20308982973	3087.50488691686	8632.69957131386	4096.42008299803	92215.024372771	22650.6691843561	38701.6490637439	30632.4349681931	22312.3254688744	15147.2982923243	22172.1632083991	4898.07344185948	213690.562650229	34415.7577538491	10033.4657354367	28801.7209797177	61043.7393612592	49614.9876935858	16056.4559620458
ESS	514.499702935136	1660.20447245716	237.504703307706	346.328296224053	7033.22979284529	6571.34396281737	7701.07054974357	6460.77188868273	332.502446924576	4958.23129641572	2682.73078926198	7052.76041541168	5205.71754197405	281.485827976428	6468.25682184504	8633.83248815497	3087.91007723473	6507.38924717181	289.07436918567	1176.87472202415	688.782019497267	870.221385524169	1194.72082984745	1759.85178911464	1202.27330772588	5442.34387589747	124.74579910968	774.557985637222	2656.80879397948	925.534971287722	436.686878604255	537.277166420545	1660.20447245716
n.samples	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657	26657
chain.length	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000	29618000
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
