trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-21887.6932363009	-21901.5361980443	13.8429617434423	0.198376375170179	0.0222226890949866	0.0123938290128521	0.0220668711744844	0.0222253813032996	0.184845367161468	0.0127412157002087	0.0123302856740867	0.0124401572517773	0.0127893154597747	0.179646469164353	0.0277174383758891	0.0222654792163253	0.012307516813177	0.0274268692831128	0.218204740144026	0.097495774728823	0.32208547056722	0.0397146262281012	0.332513141221806	0.0459478044236624	0.162243182830387	175.327939202097	8.84038893597777	1.16456676735659	0.264176345547258	0.00046108846718818	1.48280427093176	54.2411841721892	-21901.5361980443
stderr.of.mean	0.528241625324065	0.138583181628997	0.557393712255977	0.000588917699011419	0.000100545563952364	6.91974635306798e-05	0.000104051634395774	0.000100388059370944	0.000468309588179965	6.86132027420775e-05	5.98068431304312e-05	6.82830288931927e-05	7.09978142583536e-05	0.000402569730723902	0.000130185406374096	0.000104350415367066	6.61373376395984e-05	0.000118405295866243	0.000450910769639827	0.000487499560954788	0.00119845146874642	0.000301054848541429	0.00108579091756806	0.00030638759145811	0.000650790851579085	0.479571350904999	0.16515647433648	0.00238674650515999	7.87149613459384e-05	7.24824315280125e-06	0.00349461510340496	0.10475376337384	0.138583181628997
stdev	10.2151662653147	6.34621825484805	9.29917958814522	0.00845913410161359	0.00815272596773185	0.00450757933349406	0.00926376890912734	0.00816252745933355	0.00807949933290663	0.00483892639034343	0.00452172325025136	0.00449582133894125	0.00485252603860091	0.00800010233787325	0.0118277213715829	0.00926406218608232	0.00452944552762483	0.0118104511083261	0.00867006868557029	0.0147284638210146	0.0284931036736712	0.00898032685367457	0.0286374053041056	0.0117313074965393	0.0173964765164812	45.1344679913275	2.22995521865725	0.0769865160544377	0.00373088233145391	0.000275571876305932	0.0762898043473564	2.72429944394241	6.34621825484805
variance	104.349621828023	40.2744861381666	86.4747410125766	7.15569497490819e-05	6.64669407049292e-05	2.03182714477428e-05	8.58174144017144e-05	6.66268545243742e-05	6.52783094704386e-05	2.34152086111621e-05	2.04459811518637e-05	2.02124095116795e-05	2.35470089552999e-05	6.4001637416445e-05	0.000139894992843798	8.58228481876004e-05	2.05158767877206e-05	0.000139486755382162	7.51700910125065e-05	0.000216927646526935	0.000811856956958576	8.06462703988285e-05	0.000820100982551614	0.00013762357557836	0.00030263739518848	2037.12020086016	4.97270027721672	0.00592692365420019	1.3919482971155e-05	7.5939859010772e-08	0.00582013424735792	7.42180746026494	40.2744861381666
median	-21887.6330050835	-21901.2118577129	13.5433815361381	0.197987383793449	0.022011111473827	0.0122578852762832	0.0216798056804862	0.0219268914506786	0.184746950443016	0.0125910464727227	0.012199992998958	0.0123091962335083	0.0125701230924198	0.179500045312971	0.0275268887702253	0.0219597770260507	0.0121161102005188	0.0270330427538185	0.218322709768361	0.0969342092758508	0.320715226066743	0.0395376847433628	0.33257554597331	0.0453369576102664	0.161491575425306	169.470022951894	8.47487581248776	1.16590756985475	0.264178815754423	0.000415855166507687	1.48445018804823	54.3210741544735	-21901.2118577129
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.198195948547698	0.0204922578043709	0.0114513602984276	0.0198013002739625	0.020487961079583	0.184668347324747	0.0116785009167659	0.0113814750379567	0.0115045182301171	0.0117402563953501	0.179469178767921	0.0247170139408339	0.0200040660325363	0.011361351968857	0.0244275794180421	0.218031906953751	0.0963875778722355	0.320821980230253	0.0386732951451733	0.331265093073458	0.044386519847731	0.161310745110548	169.845668895668	8.5856631172236	1.16200700390741	0.2641499863676	0.000372610317155144	1.48082429907013	54.1720649924817	NaN
HPD95.lower	-21931.5867858173	-21929.3372886753	-19.7987558206629	0.171474860513473	0.00103338673605206	0.000256488378747192	0.000636235726672332	0.000790078401193467	0.158796521774945	0.000358675454115782	0.000376424769030024	0.000489390261902825	0.000508034443045924	0.156498785258134	0.000245442850183492	0.000651231741418866	0.000306737786791703	0.000552240756384062	0.191828745857652	0.0496484661469476	0.215959722648715	0.0110159492869221	0.228896338799461	0.00968731472607617	0.102447680653433	68.4311452546204	3.81688631368785	0.83535208121317	0.247933724648352	2.3260501593819e-06	1.09143196740964	40.5718103731634	-21929.3372886753
HPD95.upper	-21871.0601302858	-21891.6791638701	29.5958648953015	0.212764085455547	0.0360420261201415	0.0200006379444493	0.0375840864461916	0.0360277983982658	0.198496521603651	0.0208665345105344	0.0200126949064087	0.0200548273854894	0.0210823164269002	0.193427441025016	0.0471298183512134	0.0376428063473082	0.0200247522136597	0.0468342464284656	0.232216524907882	0.122068464270723	0.369215167510597	0.0553311811814338	0.379254312600764	0.0665531955870767	0.191799911481809	258.080555028013	13.0455592574904	1.2899857503013	0.270346486415012	0.000977968536719282	1.60698685469435	58.6309351102455	-21891.6791638701
ACT	83875.186577993	14957.1960177551	112692.236565175	152025.531749706	4770.66890513904	7391.84293920446	3957.1409958549	4744.31967994491	105379.549611384	6306.3270547988	5487.22716216527	7235.46760772269	6714.49486672346	79423.7314078222	3799.98229759137	3979.64725051368	6687.47963205476	3152.59672554008	84838.9486593308	34363.128086529	55490.7411053415	35250.5666012922	45090.4131412382	21394.8204381904	43895.4419422899	3541.18767542467	172051.340486939	30146.8815982638	13962.095579038	21699.7564282928	65814.9922644366	46375.5125833894	14957.1960177551
