trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-17680.9677538488	-17666.4960119727	-14.4717418760773	0.144231460978205	0.015301453972614	0.00806473252362984	0.0310759656158074	0.0152265947700239	0.244854706461921	0.0114455098976457	0.0327972319795576	0.00805520438159346	0.0114797790941865	0.117016092214479	0.0408778930240719	0.0312056112100739	0.0330783621682305	0.0411616630945814	0.21412773861338	0.19333387188349	0.12283162505977	0.0334103331154635	0.103899763842831	0.0676641108933681	0.478860295205077	148.364399044116	8.07052809937287	1.27645910545194	0.0617672143753859	0.00399483946373645	1.6210197311354	56.5633632131002	-17666.4960119727
stderr.of.mean	0.303506199823273	0.206608243447846	0.321304153796025	0.000438497380501089	7.3823998958334e-05	5.15235330163027e-05	0.000112412828669739	6.749227165211e-05	0.000563112266567473	5.83345102722808e-05	0.000111745936728596	5.43053378342101e-05	6.27375759448889e-05	0.000294541394553632	0.000128875288446416	0.000113188545073344	0.000109830195626189	0.000127468627324099	0.000493457217897159	0.000658249265775253	0.000684490707982694	0.000285619386861473	0.000478082847007777	0.000272554868316173	0.00117699243704575	0.489371304066417	0.122331345479365	0.00327273627563532	4.80305376401032e-05	1.76255473608124e-05	0.00382969251769017	0.128219553521766	0.206608243447846
stdev	9.65761283860495	8.04092212940151	7.49969918334932	0.00751479889087731	0.0059838578580676	0.00336803613150273	0.010223938768166	0.00595187585231061	0.00893526092144751	0.00438464759406436	0.012030981365565	0.00337267692324286	0.00438090273987888	0.00629025091618105	0.0152013516727674	0.0102199472459395	0.0119936022588326	0.0151919976236905	0.007660274426793	0.022572277185248	0.0270428261338535	0.0113778068465014	0.0211663685099225	0.0111578969708977	0.032616430519127	37.225623029264	2.06295743156301	0.0904640963671938	0.0021973703032821	0.000521078011310687	0.0901212423196479	3.26300186144085	8.04092212940151
variance	93.2694857403872	64.6564286910989	56.2454878407305	5.64722023703309e-05	3.58065548655574e-05	1.13436673831079e-05	0.000104528923935208	3.54248261613181e-05	7.98388877343471e-05	1.92251345241344e-05	0.000144744512618573	1.13749496285749e-05	1.91923088162783e-05	3.95672565885166e-05	0.00023108109267915	0.000104447321709787	0.000143846495143073	0.000230796791798219	5.86798042937788e-05	0.00050950769732767	0.000731314445305832	0.000129454488636293	0.000448015155897838	0.000124498664813168	0.00106383153980904	1385.74700991687	4.25579336444104	0.00818375273153293	4.82843624974609e-06	2.71522293871501e-07	0.0081218383172367	10.6471811477665	64.6564286910989
median	-17680.5839925132	-17666.0017668718	-14.6482680286597	0.144391585141375	0.0151195718307815	0.00786788048043879	0.0309037854681207	0.0150604124881002	0.245062326519534	0.0112422565867794	0.0324983397731229	0.00785958124882114	0.0112903301762214	0.11729199313904	0.0408071865124861	0.0309558747312528	0.0329092324339562	0.0408681987721738	0.214066683644236	0.192513794824304	0.122573617494994	0.0330527951305009	0.103361637712008	0.0676590513574381	0.478331171550212	143.670909541789	7.74709668016124	1.27574750894409	0.0617640668732121	0.00400286271062943	1.61785215359952	56.4414075826613	-17666.0017668718
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.144035789487571	0.0139340098139015	0.00726146424546923	0.029172736228446	0.0138530317404023	0.244691351242907	0.0104929873216202	0.0302169019951727	0.00724533340740423	0.0105380149851555	0.116846056548008	0.0375098866588556	0.0293016453996651	0.0305339411128086	0.0378680199908762	0.213990760533815	0.192008926675851	0.11976705447732	0.0312374483147672	0.101637419155368	0.0667216549633667	0.477752726823383	143.953827964262	7.82823087562704	1.27324086893996	0.0617280497599944	0.0039598060285609	1.61852435306398	56.4695344314705	NaN
HPD95.lower	-17728.6596586559	-17711.7300975507	-44.6268742248625	0.118819071610282	0.000211819884645643	0.000204099826123384	0.00299070937057423	0.000376667547360168	0.213183157606265	0.000433754278388203	0.00104865524512241	0.000204099826123384	0.000429822113489804	0.0978832939538254	0.000689028093251533	0.00202031840410337	0.000502146488907236	0.00175326046468506	0.188368710481068	0.10703493022754	0.0317677332556049	0.00159960590922311	0.0320177669148122	0.0263574076336314	0.370698753504866	59.4949184069435	3.37054382564875	0.938812748544645	0.051458429433604	0.00166753685565987	1.29893474989216	45.4797253393968	-17711.7300975507
HPD95.upper	-17665.747422962	-17654.2410134671	-1.79484155562704	0.156928151181389	0.025394112894441	0.0139413472600317	0.0483338073688744	0.0251776616730328	0.259519860006241	0.0189413109129063	0.0530367353763442	0.0139320943855948	0.018951384611365	0.127097563664747	0.0659480081633674	0.0481940544929291	0.0531093854191321	0.0665125849971943	0.226730065729957	0.231856882772549	0.169196024217883	0.0529331571573275	0.138600172493657	0.0859531869387049	0.533213646312525	216.804211602234	11.9755697805335	1.42812272849018	0.0653731835347493	0.00484233883547551	1.77506635665494	62.1264273173723	-17654.2410134671
ACT	28643.3295332024	19147.4756506095	53232.0191761501	98747.7546065827	4414.28677556382	6787.12323247443	3506.091295037	3729.30850542213	115186.994194103	5133.45397721139	2502.01160798208	7519.05921624796	5947.7977658486	63589.3939401261	2084.50449456866	3557.4237051566	2432.04819726179	2041.76050227969	120347.840753686	24663.6849964727	18580.5647300539	18276.2125080516	14795.9060776431	17304.9815757201	37766.1253499435	5012.11464621667	101981.857846648	37957.488525424	13856.5892058718	33182.3912281428	52372.2727036608	44781.8287843519	19147.4756506095
ESS	1012.55686656053	1514.71664094148	544.841252480507	293.707944201362	6570.25732006176	4273.23904496517	8272.17478365576	7777.04498242283	251.790579335082	5649.80228297577	11591.872678557	3857.26447496614	4876.25859886008	456.09807238151	13913.6183565781	8152.81012434904	11925.3393220801	14204.8981590237	240.993106468441	1175.93944311841	1560.93210412964	1586.9261745136	1960.20438679481	1675.99138277575	767.963346286022	5786.57952724457	284.393720730331	764.09164901871	2093.08362751418	874.047918987884	553.785400227107	647.65108498951	1514.71664094148
n.samples	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003	29003
chain.length	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000	32225000
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
