trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-18726.9400854498	-18727.5210032257	0.580917775946113	0.203173823768669	0.032668981555659	0.0284216277226021	0.011700416315943	0.0329430647333561	0.137515148622731	0.0222264388635396	0.0162130404146354	0.0284353428158785	0.0221584024060461	0.174687353387095	0.0222461590088767	0.0116494775378538	0.016170243665823	0.0222040563600092	0.217586422821282	0.275244056001676	0.250067344737673	0.0377350036313578	0.222446760849593	0.19091749128378	0.0235893434959204	154.854676488406	8.93888397896528	1.45625851776637	0.0874180720862509	0.00208567253856632	1.771430370069	59.8691256904017	-18727.5210032257
stderr.of.mean	0.436280351470432	0.118440348544274	0.433974077037921	0.000403032174392823	0.000133848386803945	0.000120345173363874	6.07604273766978e-05	0.000138123493921963	0.00040493548625009	9.24561925861751e-05	7.97977683892531e-05	0.000126051847466328	9.25199869988332e-05	0.000504159564338418	0.000104002685726974	5.58898092165024e-05	7.65437782438434e-05	9.8296900860885e-05	0.000554271616420566	0.000678861938587069	0.00061900445968039	0.000469888398486963	0.000649959690373882	0.000639974242398069	0.000283871561507479	0.508266962163525	0.157438781766148	0.00374197273693561	5.7999582610849e-05	1.22079486904956e-05	0.00356963919325882	0.110836220013253	0.118440348544274
stdev	9.32871524399194	5.58906868928636	8.15327808417223	0.00763311411502808	0.0141039699460769	0.0106666823464193	0.00433213585000783	0.0141330645831007	0.00711586396731089	0.00791481501518498	0.00649247868720019	0.0106970742177176	0.00793570847126454	0.00765797233149381	0.00757707437605699	0.00430398325087139	0.00646868799652159	0.00758477377548769	0.00838490109765954	0.0199963053201654	0.0187934756474401	0.0151046256607995	0.0201301038130907	0.0204595694421501	0.00988554453969342	38.4814083296632	2.37408851510438	0.0888649597824595	0.00244355879532973	0.00041137711463945	0.0855258089279505	2.93494942657456	5.58906868928636
variance	87.0249281034877	31.2376888135612	66.4759435178432	5.82644310930409e-05	0.00019892196823984	0.000113778112279413	1.87674010229231e-05	0.000199743514510094	5.06355200012734e-05	6.26442967245976e-05	4.21522795037487e-05	0.00011442739681936	6.29754689408998e-05	5.86445402299247e-05	5.74120561002994e-05	1.85242718237814e-05	4.18439243963425e-05	5.75287932253258e-05	7.03065664175322e-05	0.000399852226457275	0.000353194726910925	0.000228149716352883	0.000405221079525808	0.000418593981758162	9.77239908462624e-05	1480.81878703427	5.63629627755051	0.00789698107713815	5.9709795862333e-06	1.69231130449079e-07	0.0073146639927803	8.61392813655033	31.2376888135612
median	-18726.7810757597	-18727.2718613528	0.216270270501496	0.202834920542094	0.0324035605644485	0.0281842921996385	0.0115150972505859	0.0327310172105088	0.137715294657609	0.0219734601690592	0.0160444962712204	0.0281646612560571	0.0219555392074453	0.174630087515471	0.0220251847382618	0.0115089189892026	0.0159366625751192	0.0219822233321224	0.217859816513229	0.274786865453049	0.249840091395019	0.0372724315462561	0.222098430123368	0.189937082598977	0.0230138457454689	150.151208858571	8.52742720669989	1.45670106355859	0.0874014136596486	0.00208285909392457	1.77028784746869	59.8289724698868	-18727.2718613528
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.203030386135182	0.0290123164147432	0.0261259254891235	0.0107961759417541	0.0292755159333055	0.137329859987906	0.0205934421749216	0.0146831680109764	0.0261224973369765	0.0205143854697523	0.17451975523496	0.0207948512904134	0.0107497852054556	0.0146479106782492	0.0207344495078214	0.217424465179474	0.274516656790057	0.24936029601841	0.0336771100731894	0.221535085262167	0.189818357289468	0.021077305293873	150.345401966266	8.65272904063976	1.45353385879357	0.0873838895043751	0.00204339183312658	1.76936492975206	59.7971427187903	NaN
HPD95.lower	-18766.7905108264	-18754.2938955781	-26.4268259921959	0.175356656029213	0.0010086754162941	0.00109872433542151	0.000536021296114374	0.000342629691348788	0.107772217731745	0.000375951710761685	0.000140420457318442	0.001400056199141	0.000667793157230284	0.150217519323323	0.00097279409936319	0.000536021296114374	0.000483880729993044	0.00130547024757569	0.18752207219927	0.194723517584328	0.182180019343672	0.000220324008447598	0.156163565433422	0.120323627997295	0.000147556222453243	55.8718243861729	3.9204441833852	1.13577802920425	0.0774178403947299	0.000479001822712273	1.46428060594608	49.6699380549044	-18754.2938955781
HPD95.upper	-18711.8222824361	-18718.6973440674	14.6934663514257	0.215900820130977	0.0556292730950091	0.0460717977278498	0.0191403006440364	0.0558385365560771	0.148375786316786	0.0357615313289061	0.0271225860622599	0.0461096873190174	0.0356124081571545	0.1881187124816	0.0351001368944503	0.0190474851974795	0.0270701697339753	0.034918578769358	0.231532828340574	0.308967789390862	0.281916391540511	0.0631248664769058	0.256912936130094	0.225574295392258	0.0407979696269673	225.677859263324	13.3953585352945	1.60242028731632	0.0914244558768876	0.00277126174403877	1.91342506914785	64.7382844964151	-18718.6973440674
ACT	57122.988974297	11728.5344471594	73992.2705870085	72811.371790926	2352.1597994467	3324.46617215837	5137.60598531682	2494.51266062444	84574.5487312525	3563.8035837974	3945.33345671596	3626.53356104451	3549.95627977379	113196.167652801	4920.50068807903	4404.00088423095	3656.87967406632	4386.49537069159	114122.868360419	30101.3996481069	28333.2656309202	25275.0952054585	27227.2704636083	25553.7886289406	21536.0409082875	4556.22470848456	114855.795857303	46308.7895324397	14713.887745961	23000.031112791	45496.4541045712	37246.498914097	11728.5344471594
