trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-19577.4396661698	-19588.1718838102	10.7322176403646	0.199411133239641	0.0227286226767994	0.0284629756153591	0.0304630520315686	0.0228255319510207	0.182887704312261	0.0129219209281058	0.0097042846294924	0.0282476275169299	0.0129187152080104	0.170728402836047	0.00735531943095278	0.0306088862565891	0.00964045715392562	0.00738388490035369	0.223711481312944	0.0102021989933821	0.250593982566267	0.0653934688560592	0.014605489810478	0.398055868070937	0.261148991702876	133.321645103437	13.0260354869394	1.28112609149884	0.170184406105946	0.00229953313634943	1.50169912967138	51.0834130900923	-19588.1718838102
stderr.of.mean	0.686652761197922	0.235623698319806	0.700167454727601	0.000556526432033252	0.000116204114713528	0.000124846962439865	0.000138807915285978	0.000114894852177298	0.00043298550566535	7.30051316496288e-05	6.43386217622936e-05	0.000124255605961804	7.71172275387061e-05	0.000501373549846008	5.93557291363668e-05	0.000130265076355346	6.45712573226685e-05	6.07101077579013e-05	0.000502620111684935	0.000204490349237496	0.000995850958591184	0.000391086660045065	0.000367903336464696	0.00148789180662648	0.00119909092647579	0.328061003217598	0.307936250919032	0.00329644454846242	6.21315378087823e-05	1.11688530756056e-05	0.00392063447139997	0.122402098154832	0.235623698319806
stdev	11.5353155342701	7.40162047930225	9.85494287774573	0.00845255894403502	0.0100305815637104	0.0101608211162804	0.009779944191996	0.00999636296124541	0.00785027612715761	0.00526429650968135	0.00395092979331227	0.0101203897719135	0.00528192498437786	0.00792614122894284	0.00298159822961447	0.00977336533347378	0.00392329319987864	0.00296416671033204	0.00908517911906654	0.0060955098097949	0.0217372605535998	0.0104844363432161	0.0106022764053971	0.0312261843392681	0.0289895920135599	33.1344901745351	3.6695973116753	0.077882266751655	0.003234831239997	0.00038188265487188	0.0767805472978554	2.71384067786352	7.40162047930225
variance	133.063504475173	54.7839857196264	97.1198991236312	7.14457527023864e-05	0.000100612566506247	0.000103242285757049	9.56473083985564e-05	9.99272724529592e-05	6.16268352726207e-05	2.77128177418432e-05	1.56098462316826e-05	0.00010242228913545	2.7898731540595e-05	6.28237147811475e-05	8.88992800284015e-06	9.5518669941547e-05	1.5392229532214e-05	8.78628428664067e-06	8.25404796255227e-05	3.71552398413059e-05	0.000472508496375084	0.000109923405434951	0.000112408264976441	0.000975074588389951	0.000840396445112658	1097.89443912636	13.4659444298546	0.00606564747437595	1.04641331512605e-05	1.45834362091996e-07	0.00589525244335821	7.36493122482674	54.7839857196264
median	-19577.3918354706	-19587.9825486917	10.5218511563222	0.199233219347613	0.0225485998783755	0.0283145344319438	0.0303977537449468	0.0228118480989784	0.182851990752102	0.0127383410573066	0.00963539725141256	0.0280778374143	0.0127515147668046	0.170400684604329	0.00720092619700352	0.0305892054498444	0.00952739095319639	0.00722461278600708	0.223285965192566	0.00931795532215269	0.249484766961808	0.0646342136415784	0.0124452010746302	0.398657280333935	0.260850526922994	128.965546512002	12.5116165893733	1.27954421709693	0.170166321925137	0.0022970370926213	1.4998466304358	51.0044505824768	-19587.9825486917
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.199232041991594	0.0200589314471286	0.0263555793212493	0.0286818233085645	0.020153798845051	0.18271887625779	0.0116750710272179	0.00874849382497836	0.0261507003187567	0.0116599243161592	0.170544693566603	0.00666418539756939	0.0288393114249034	0.00869170559139737	0.00670171268888162	0.223528038139514	0.00815988338784319	0.249647924356368	0.0645598667489258	0.0100714201164767	0.396823914737062	0.259521707957527	129.424475425309	12.5380319845475	1.27875889810715	0.170153646685973	0.00226662850837244	1.49973967028984	51.0115344816652	NaN
HPD95.lower	-19622.6281476707	-19620.1868677597	-23.4085834603519	0.172486492972941	0.000382295668355515	0.000608114662463285	0.0017317952152002	0.000303352918296654	0.154472486117178	0.000369969066320065	0.00032513172252812	0.0011682955295217	0.000311759543459633	0.147817370934682	0.000285038154194006	0.00224454371506525	0.000358546819212845	0.000162222917507875	0.196041220351334	0.000108750861659249	0.178154271487422	0.0320683937955536	8.48655215945904e-06	0.29856162810144	0.161632691570083	48.2906550215757	5.07543665550706	0.988862025228639	0.158141152727541	0.000660756831108998	1.23855097114559	41.9127648884566	-19620.1868677597
HPD95.upper	-19558.5301181751	-19576.1944017999	27.4165882667664	0.213196270593106	0.0390198596473668	0.0454455711354967	0.0466585719108121	0.038766331831561	0.195546210741238	0.0218614150263379	0.0163612240576868	0.045238467737903	0.0218936088124651	0.183245587032835	0.012542635657038	0.0468550092498354	0.0162185793703906	0.0124761432933086	0.239043644416719	0.0215700141746055	0.287842485481683	0.0844783202938531	0.0344230032366172	0.448113149122222	0.308505882500961	193.540063288474	20.1034914913014	1.41072155160529	0.175517162617231	0.00292274093691528	1.63086649819275	55.6362689278194	-19576.1944017999
ACT	85752.8761735776	24525.4859985745	122159.973043943	104912.8020702	3248.06039716521	3653.68969595271	4875.16165820703	3197.05729191786	73622.4323875213	4654.35389906284	6417.68198462112	3648.13428604913	5158.83536735112	96835.0399078379	9590.92192844089	4299.33257438123	6555.56708349365	10151.9639596377	74070.6315215759	27236.9751839637	50793.9959811731	33673.5684170931	29140.8703845713	54946.2650873637	41405.052307096	2372.36737439443	170419.045676164	43355.8488861942	8928.00160201913	20700.9654460736	63102.0708689404	49231.4174426724	24525.4859985745
