trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-18273.3395784839	-18240.5227764251	-32.8168020588102	0.221316739124209	0.0342446300598008	0.0121312034445389	0.0184700000617531	0.0345014894021861	0.18063055530831	0.0117314556453951	0.0119373783832149	0.012099520862493	0.0117975828498948	0.186918711611139	0.0117394859725607	0.0183745473454246	0.0118767219284673	0.0118626675828381	0.210367310417774	0.0696525003502485	0.34620307901563	0.0395013568624629	0.114851722356826	0.265192690573968	0.164598650840865	171.241059275869	3.12057090115256	1.3759923777274	0.112397565666328	0.00126338278505888	2.21118573695086	72.1942554657047	-18240.5227764251
stderr.of.mean	0.142469169900076	0.126874992572594	0.0970732903897929	0.000428832360366598	0.000182418218811194	5.70697291692228e-05	0.000115852108286815	0.000194933301447338	0.000403920397913964	8.07749354245522e-05	6.97290730070864e-05	7.12770981138379e-05	6.9750131314921e-05	0.000383445284358703	7.52104896003455e-05	0.000105976261918163	7.1543941487289e-05	8.01957765943502e-05	0.000431769119358814	0.000263376583092332	0.000821709144502112	0.00022147157150593	0.000475095618344609	0.00100213443986148	0.000673661031666839	0.40022597211109	0.0113253163584927	0.00152415695624043	8.38688961007471e-05	1.2325459949764e-05	0.00321766167949304	0.102985966096961	0.126874992572594
stdev	7.30242010873255	6.13432699004019	5.05313457649554	0.00823971388618728	0.0151695831759149	0.00476386594385995	0.00794650751875389	0.0152379774410504	0.00767551815676373	0.00483523735548556	0.00464054022660914	0.00478558159492768	0.00484441783666995	0.00795160469866181	0.00558677587171815	0.00789043058699657	0.00465244133492176	0.00561356232612017	0.00811184530171608	0.0072973901940053	0.0213287104602377	0.00776188852143094	0.0148195926767957	0.0212937576078791	0.0176154658062758	42.4005884374529	0.51590219814458	0.106680447039763	0.00353822834838908	0.000548419860154649	0.120494791717242	4.04279749555035	6.13432699004019
variance	53.3253394444215	37.6299676207355	25.5341690481748	6.78928849262274e-05	0.000230116253731	2.26944187310687e-05	6.31469817456121e-05	0.00023219595649396	5.89135789748098e-05	2.3379520283883e-05	2.15346135947776e-05	2.29017912017105e-05	2.34683841762459e-05	6.32280172837806e-05	3.12120646408121e-05	6.22588948482111e-05	2.16452103748885e-05	3.15120819892357e-05	6.58020341989732e-05	5.32519036435647e-05	0.000454913889896655	6.02469134191214e-05	0.000219620327106138	0.000453424113063108	0.000310304635572071	1797.80989984227	0.266155078050409	0.0113807177806036	1.25190598453441e-05	3.00764343012045e-07	0.0145189948309815	16.3442115900282	37.6299676207355
median	-18272.9101776675	-18240.1791679489	-32.8393420310769	0.221642268522104	0.0336313087721879	0.0120207461839201	0.0180264094013335	0.0338788003780427	0.18030332200277	0.0113943594112951	0.0118173146536391	0.0120212478644218	0.0115101629395324	0.186672694827879	0.0114209345748764	0.0178965177439248	0.0117560892894555	0.0115831672777746	0.210334871934248	0.0695546852915346	0.345775568829241	0.0389642932512666	0.114411427773021	0.263980910055484	0.164144684469974	165.626014990361	3.05955588687936	1.37430752600012	0.112395437115551	0.00123803341545174	2.21163061783774	72.2335346995628	-18240.1791679489
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.221162634563315	0.0303638503162981	0.0110306858937609	0.0165431886011073	0.0306120868287712	0.180467650732303	0.0106225759256386	0.0108758754790309	0.0109875221771715	0.0106867496773078	0.186749246588481	0.0101719834940897	0.0164560393621928	0.0108074097988345	0.010293033033541	0.210210463865695	0.0692673261550033	0.345545706989986	0.0387222883221704	0.113895234483762	0.264337276438168	0.163649461455025	166.272549239632	3.08024492276315	1.37184688387615	0.11234180797687	0.00112178887156534	2.20788966884541	72.0803544149193	NaN
HPD95.lower	-18308.9467105653	-18271.425511032	-53.6949294524482	0.191971312574698	0.000819614575549216	0.000132318668747924	0.000626622466384223	0.00159065641580011	0.152769014845488	0.000309131660977988	0.000211004051076054	0.000142562965119788	0.000196070816186396	0.159911579150391	0.000162908467960299	0.000362344313636451	0.000270921495531758	0.000265396626127824	0.17532366122883	0.0420095675470586	0.271139794625698	0.0136266353246249	0.0646899598376657	0.187887581246431	0.0870262465569432	60.2144397966798	1.70816786024454	0.896964967377097	0.0981112608350435	1.15762800013203e-05	1.73756352832244	55.4518552851118	-18271.425511032
HPD95.upper	-18262.0036674733	-18231.0710743903	-24.4468116461518	0.234524110497672	0.0585710296560881	0.0200607733261717	0.0318273364987971	0.0588518823595164	0.193905372064222	0.0199855186529182	0.0196990568836834	0.0200316195194231	0.0200655112840965	0.198926555975529	0.0210935515168816	0.0315622215917488	0.0197065559963118	0.0212788725004438	0.223322154904558	0.0820883865057886	0.381257669113562	0.053074724111082	0.140816461863666	0.300538492978678	0.194696636467278	248.56864706606	4.03197454115913	1.55435536312905	0.118249248632532	0.00221607368717931	2.40963106133508	78.7547778527998	-18231.0710743903
ACT	15651.310347292	17589.7942304104	15174.7070622146	111376.452701159	5946.09262974695	5901.12893031907	8739.72625136241	6729.14625757319	113872.46141751	11475.197981957	9283.95964071717	9121.6438886539	8524.11723590067	95618.0280540706	7452.06918009949	7417.51323648645	9723.5859604652	8392.05730702842	116494.757078688	53562.6091885793	61030.8736421334	33476.7829574121	42260.2498226278	91073.0554077873	60136.3593769374	3663.61064879372	19815.6568081079	8393.29089599663	23103.2289547063	20769.3290176747	29321.5382325187	26683.0004045212	17589.7942304104
ESS	2627.25606275609	2337.71921725549	2709.7722434715	369.198326959934	6915.46576221937	6968.15820931008	4704.9528574868	6110.73060772342	361.105744866925	3583.38044055145	4429.14463131203	4507.95936587129	4823.9599318058	430.044426107044	5517.93052455949	5543.63688867212	4228.8925266037	4899.87121102732	352.977258643708	767.699718570986	673.757355025184	1228.31396470537	973.018384240187	451.505660108599	683.779337925297	11223.9001198283	2075.12677466109	4899.15106119021	1779.83779153189	1979.84248624532	1402.38208766266	1541.05607977402	2337.71921725549
n.samples	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120	41120
chain.length	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000	45688000
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
