trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-13266.9058629044	-13267.2298367183	0.323973813862193	0.160048616447392	0.0127405933429637	0.00907718207300637	0.0148838995002766	0.0127301260728853	0.163922315663596	0.0188000653111061	0.0246400259989854	0.00910808199386917	0.0188214087971167	0.298707954650077	0.0139208583478632	0.0148922435294285	0.0246053559725736	0.0138361939054138	0.189265078393447	0.0988768506947358	0.40187745043228	0.102725054866374	0.020045910139273	0.357049008138249	0.0194257257290881	176.168080428633	6.96562270425871	1.34660659023304	0.0325484207983952	0.00171831423499417	1.74554025979625	62.5120454978187	-13267.2298367183
stderr.of.mean	0.269162928432978	0.176320416827243	0.277159576997017	0.000450217790581494	6.30666934566654e-05	4.03061066238979e-05	6.9105522879172e-05	5.79666518536884e-05	0.000349509711255976	7.7541415950354e-05	8.11142011725198e-05	3.95232529370691e-05	7.67207333197207e-05	0.000504867487513133	7.34262312860432e-05	6.85836338219671e-05	9.20876220323531e-05	7.96517698750854e-05	0.000504130273897379	0.000511912019894559	0.00116724076775625	0.000437867279026765	0.000299422537178629	0.00092597761488929	0.000429735730555335	0.64293816561331	0.0821637330743355	0.00356685463568962	9.44111391641905e-05	1.9223337629608e-05	0.00429050972227509	0.151511165486017	0.176320416827243
stdev	9.62602802631658	7.50555296702358	7.21440957073649	0.00748832096183193	0.00454022947471482	0.00349401039551831	0.00553232288308858	0.00453861948889653	0.00686452152992129	0.00644847245137987	0.0087940478254644	0.00349555341784478	0.00643180225718255	0.00917293285554086	0.0057321167263553	0.0055329463933099	0.00880532674125823	0.00575525917849179	0.00785822471598084	0.0153317367014312	0.02460763410858	0.013575127351148	0.00739446053700803	0.021303287570743	0.00967192059045775	44.5597484000217	1.72062229819289	0.0958704636760535	0.00270052132137119	0.000475049593090721	0.0958742160217701	3.46752958788951	7.50555296702358
variance	92.6604155634322	56.3333253407964	52.0477054543343	5.60749508274115e-05	2.06136836830692e-05	1.220810864399e-05	3.06065964827455e-05	2.05990668649914e-05	4.71216558347529e-05	4.15827969562052e-05	7.73352771565551e-05	1.22188936970064e-05	4.13680802754985e-05	8.41426971722609e-05	3.28571621645622e-05	3.06134957912411e-05	7.75337790203172e-05	3.3123008211614e-05	6.17516956868521e-05	0.000235062150282013	0.000605535656421751	0.000184284082599887	5.4678046633369e-05	0.000453830061321774	9.35460479081205e-05	1985.57117747323	2.96054109303859	0.00919114580546149	7.29281540718042e-06	2.2567211589566e-07	0.00919186529778904	12.0237614428892	56.3333253407964
median	-13266.7106098518	-13266.7609398794	0.0899109947095553	0.160117429975894	0.0126195520477527	0.00901453597864946	0.0148534058195776	0.0126573627440029	0.164074398139025	0.0187190955775118	0.0244884239412148	0.00903408087430721	0.0187729547582944	0.298994277898229	0.0138694539059284	0.0148448710671003	0.0244679378443024	0.0137205074384686	0.188702672640575	0.0984923613446593	0.401115083316054	0.102287346749501	0.0196000262599007	0.356978879647059	0.0190857202854591	170.197325444464	6.68734005351868	1.34436759255603	0.0325841025898407	0.0017242975365753	1.74290721606201	62.3975526661962	-13266.7609398794
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.159872460213373	0.0118090279144565	0.00828604108326979	0.0136757005915705	0.0117924481968951	0.163779108553613	0.0175296067939206	0.0228016485905625	0.00831851263723473	0.017554442667344	0.298566814421762	0.0125034471915084	0.0136797971871573	0.0227499240298351	0.012408400829742	0.189102114599939	0.0976664594703512	0.401122184011007	0.101824449898041	0.0185328180750306	0.356413044636899	0.0162177562570135	170.867268786329	6.76951303142404	1.34319230546146	0.0324349607774309	0.00164259536319553	1.74291406219995	62.4161005001764	NaN
HPD95.lower	-13311.0630587028	-13302.0419482774	-24.0523337859432	0.132255656458771	0.00025933730400772	0.000106792402594397	0.000616217656690982	0.000670450643573933	0.138118753538291	0.000681631659110338	0.000799434849181865	0.000108542662143385	0.000884652097726757	0.271130283563894	0.000400188098086077	0.000339064842366149	0.000669841637997257	0.000316576419311071	0.167002324942282	0.0435174086116148	0.316206134286583	0.0612995820508118	0.00155098592203475	0.275070345398092	7.79689124652469e-05	66.6273034953133	3.35154206585655	0.986840982099332	0.0215654593571849	4.90100582547799e-05	1.41844106224336	51.1322421848072	-13302.0419482774
HPD95.upper	-13251.4672377803	-13255.6092286432	12.4872585347822	0.172212681601569	0.0203449546551534	0.0149774818338575	0.0240699301693668	0.02029312919711	0.175098882958922	0.0295202229725961	0.0392565067180097	0.0149564660645654	0.0294929033911349	0.313244382462034	0.0233879030189893	0.0241556000258616	0.0392657186768459	0.0235059900567554	0.202481107482731	0.124875777397218	0.443343438504936	0.125768572634611	0.0330022418546485	0.392365245915391	0.0357288652003087	257.734449072529	10.1034946466611	1.50748093350565	0.0369235203044601	0.00249049613138251	1.90728239790749	68.3702057916916	-13255.6092286432
ACT	27367.120591531	19316.6886378918	51659.601483632	126522.936625057	6753.63174612274	4657.85723796274	5461.39183879895	5709.54822321462	90738.3362070087	5061.11979330656	2977.89242402331	4474.72486312543	4980.27108922315	106030.604830584	5743.35002378522	5378.00149992266	3828.28643687393	6704.30785625145	144055.395492464	39021.2169559386	78754.2561767937	36415.8138176345	57391.6672290575	66130.3126810123	69098.7745492615	7286.95040469385	79814.5542602631	48450.0271990916	42780.3284729194	57315.5608892711	70098.2199194336	66825.433851939	19316.6886378918
