trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-26400.2817353382	-26410.6324272969	10.3506919587104	0.239548989627205	0.0201831126859991	0.0177789412442747	0.0200361654640866	0.020287117010021	0.163471176547835	0.0122513069964433	0.0249044844215302	0.0178123893755995	0.0121803314911367	0.189783550625591	0.016412841742447	0.0200471611669775	0.0249198059608231	0.0165259213614342	0.183856704278596	0.205905521944873	0.0706968865933444	0.124593271331004	0.113881900858518	0.45129192363571	0.033630495636549	143.826264038971	11.6629666823338	1.21395233215008	0.447266434002558	0.00272579619546245	1.46991607923835	51.4261838092634	-26410.6324272969
stderr.of.mean	0.918429861385529	0.239838380979902	1.12685886682793	0.000481468847666025	9.03808313736754e-05	8.44352635946606e-05	8.53808504278536e-05	8.82367140777225e-05	0.000452443052074244	6.59862819657898e-05	0.000102339674143216	8.39124142344732e-05	6.89863395675897e-05	0.000437110155649386	8.05403106653271e-05	9.03726695761575e-05	9.27745734876053e-05	9.71891318297234e-05	0.000530704163398788	0.00078117488368396	0.000682030415449476	0.00062695351264145	0.000738612143466697	0.00155292696773255	0.000546625086948664	0.71436010196415	0.546944605568877	0.00368766746097216	6.70313243234743e-05	2.76979201832798e-05	0.00787392293562747	0.245363153040308	0.239838380979902
stdev	11.6241786298583	7.72334782555136	11.9041867864379	0.0091020997636702	0.0074790478499819	0.00683967260904885	0.00697420335191212	0.0074894781542296	0.00811150592132946	0.0048597329173904	0.0094351799230864	0.00683746826701452	0.00487825020386689	0.00838410082541904	0.00634225384257101	0.00697558882178592	0.00941013604333379	0.00636675594142393	0.00802910087873216	0.0259610021939704	0.0198262863853358	0.020632065418449	0.0271366662785413	0.0395828726386829	0.0170743826765219	37.2538627205247	4.34199668447307	0.0910435552347037	0.00397716681832133	0.000598167194133382	0.105829229231902	3.79328852751954	7.72334782555136
variance	135.121528818853	59.650101634449	141.709663046404	8.28482201078051e-05	5.59361567423189e-05	4.6781121398973e-05	4.86395123938222e-05	5.60922830226823e-05	6.57965283117629e-05	2.36170040283678e-05	8.90226201810126e-05	4.67509723024305e-05	2.37973250515273e-05	7.02931466507922e-05	4.02241838036067e-05	4.86588394106246e-05	8.85506603540497e-05	4.05355812176569e-05	6.44664609208576e-05	0.000673973634915335	0.000393081631833351	0.00042568212343116	0.000736398656712921	0.00156680380633019	0.000291534543784312	1387.8502875997	18.8529352079751	0.00828892894977454	1.58178559007562e-05	3.57803992137403e-07	0.0111998257598185	14.3890378530113	59.650101634449
median	-26400.3491128295	-26410.7006151976	9.69958563083505	0.239669291220476	0.0200211174103274	0.0176360320475857	0.0198979660504917	0.0201373806960365	0.1634399740856	0.0120719192303808	0.0247774161792206	0.0176288270549255	0.0119778765934873	0.189601012953435	0.0162112136550688	0.0198768217593969	0.0247772420439042	0.016330578494241	0.184297410982059	0.20531577482931	0.0696467043895498	0.123629737136681	0.113555669774831	0.449737520317037	0.0320997084584426	139.020277979751	10.6624841739588	1.21058998998314	0.447260540152318	0.00275110044322384	1.46648560936618	51.2915735819965	-26410.7006151976
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.239375713267482	0.0185733118561689	0.0162533665903641	0.0186347265387293	0.018667725390687	0.163269745710122	0.0111323062015514	0.0227911736443514	0.0162878874271931	0.0110441705290384	0.189597781502939	0.0149921384374175	0.0186619994369642	0.0228352706212823	0.0151017316024587	0.183680451705847	0.2042691200619	0.0677201068397341	0.122880791751083	0.110475841196483	0.449555803842383	0.0280722237679878	139.262065086021	10.9637306372367	1.21054671354181	0.447248748763932	0.00265225296466918	1.46613025323518	51.2873226975694	NaN
HPD95.lower	-26446.9972060412	-26440.007105952	-28.4614333962484	0.209858393628606	0.000343356500324611	0.000269775613650679	0.000997320121938788	0.000429432681960315	0.138177056581859	0.000416672761355569	0.000336595428855738	0.000723320954949529	0.000340100423169384	0.163398934430667	0.000550405098999	0.000507842649644548	0.000849541984935406	0.000455225748661046	0.156875367394312	0.127400287989298	0.0121526388888916	0.0490003044393268	0.0112826246029623	0.315128254628782	3.8694334004441e-05	53.6406016328403	3.95975176425963	0.905204320544926	0.431534138271275	0.000249477788888556	1.10821541192127	37.7924335417183	-26440.007105952
HPD95.upper	-26380.9332664216	-26397.9147752306	31.3037152305481	0.254752502694803	0.0327538981772526	0.0292310430929506	0.0317345926341295	0.0329044130766041	0.176890899614268	0.0205537002270346	0.0406167091446835	0.0294328075995253	0.0204794985294524	0.203561822628211	0.0271100461974436	0.0318246020402555	0.0406718410194693	0.0272943967845321	0.197006442565456	0.249833996895031	0.104737287120039	0.160188201993348	0.159946524534344	0.519040217319317	0.0636915732702772	211.833000640282	20.5493609239333	1.36777976459295	0.453790833192372	0.00367412789880935	1.64902051381631	57.8505575489918	-26397.9147752306
ACT	166141.295660716	25664.7082459051	238478.778873521	74466.9135756635	3886.60309471533	4055.90011289037	3988.7966083239	3694.0748300518	82800.8927972331	4906.73569741938	3131.10649410035	4008.40815492647	5322.40860710407	72340.076017477	4291.89918833774	4467.0686684216	2586.87998467747	6201.67713586679	116273.651752723	24097.0449068082	31494.5122511051	24575.1071183483	19716.510367311	40963.5510493223	27277.1661652118	9785.92568488743	422296.871021629	43663.1674384514	7559.93630732762	57063.6160600424	147326.613294532	111351.759716	25664.7082459051
