trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-23175.4245688319	-23201.1878936941	25.7633248621519	0.187970892216217	0.0130229504139859	0.0251837806074139	0.0161565285824445	0.0129492466790781	0.231366009246092	0.00682712608332302	0.0288142589385971	0.025143739897013	0.00684351521094513	0.166111267990886	0.0146530796603545	0.0162333619175991	0.0289084551982658	0.0147179370639695	0.205097850293816	0.0401419147910815	0.285026399158565	0.0952803853308526	0.150838900455227	0.325140680797435	0.103571719466839	184.821743706979	11.347687815851	1.18550986963298	0.362858876196265	0.000712142204939988	1.44625816355688	54.0648709833996	-23201.1878936941
stderr.of.mean	1.175615011928	0.16701756910215	1.2994702704861	0.000517309044344589	7.89649449435065e-05	0.000136309200258815	8.1278367945601e-05	7.31480988309653e-05	0.000727232963037635	5.69767711422005e-05	0.000129085571009888	0.000120303385833	5.75269991394557e-05	0.000489420307792638	8.39639122315997e-05	8.74082088527398e-05	0.000127579450244689	8.25955604497872e-05	0.000532506444884674	0.000537649420227146	0.00121139764375185	0.000539564446708152	0.001037538336538	0.0012514150992045	0.000577315199162827	0.63070170673012	0.4906211078501	0.00348827969303991	9.81932884348117e-05	1.4372776536543e-05	0.00757166660834989	0.201215130415796	0.16701756910215
stdev	12.5626216907438	6.90033999707765	12.5766668821315	0.00827798829950416	0.00539394480967971	0.0101972877644762	0.00604140684789393	0.00537914602434961	0.00911260427963645	0.00296310927428312	0.0114039719783634	0.0101417220268209	0.00296857369680427	0.00789642585926682	0.0061834836005768	0.0060358698546603	0.0113893136267272	0.00617626420025617	0.00898597618429377	0.0168906738408055	0.0306742349773938	0.0191531748087978	0.0314152090577746	0.0322337773142508	0.0210757036610676	48.8574133357458	3.71371956378834	0.0828277685460435	0.00415257752709806	0.000386861352463369	0.0886403967779438	3.209106370967	6.90033999707765
variance	157.819463744747	47.6146920752695	158.172549864104	6.85250902867278e-05	2.90946406098707e-05	0.000103984677751536	3.64985967017797e-05	2.89352119512763e-05	8.30395567572486e-05	8.78001657134264e-06	0.000130050576883297	0.000102854525669304	8.81242979335817e-06	6.23535413508977e-05	3.82354694386023e-05	3.64317249023969e-05	0.000129716464887953	3.8146239471366e-05	8.07477679846949e-05	0.00028529486279647	0.000940908691448369	0.000366844105256368	0.000986915360143686	0.00103901639994471	0.000444185284809139	2387.04683785991	13.7917129984643	0.00686043924231695	1.72439001185599e-05	1.49661706029787e-07	0.00785711994095131	10.298363700181	47.6146920752695
median	-23175.3540042844	-23200.890309208	25.2417463077698	0.187937886461175	0.0127980102655083	0.0250291775090183	0.0160147981667225	0.0127042784894454	0.231275172205837	0.0066552228301145	0.028647409466172	0.0249949786942393	0.00669839667557977	0.166005869728478	0.0144209757366567	0.0160914629827473	0.0287872640803465	0.0145731271362807	0.20459551925911	0.0399445403930681	0.284325308861485	0.0948670410298812	0.149810239470427	0.323284508363869	0.102374261649372	178.449543952871	10.5260862492104	1.18364272636691	0.362883099129026	0.000663782531624003	1.44633501149032	54.0936540841543	-23200.890309208
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.187788476150626	0.01171634478064	0.0227076905745011	0.0148436373395949	0.0116529070085501	0.231186901065124	0.00609056998657335	0.0261263996564463	0.0226866810736978	0.00610719891768511	0.165922928025143	0.013113749996929	0.0149339790101568	0.0262339519535753	0.0131746743092941	0.204901245797564	0.0353714758398325	0.283368627054346	0.093316668856011	0.147492748277893	0.323560038698644	0.101412798538633	178.739875061764	10.7977992542079	1.18261231466136	0.362835112024295	0.000591563893629476	1.4435287520838	53.9690547375226	NaN
HPD95.lower	-23227.1742303721	-23233.2324963453	-24.1250100273299	0.155869863357014	0.000134062681212299	0.000468377977301745	0.000460050914354387	0.000147583860251467	0.199846180794565	8.5103752506907e-05	0.000813928448919352	0.000275658282501486	2.2357009596928e-05	0.135643061636276	0.000373337449848174	0.00023319590876808	0.000948062510053048	0.000264331007774669	0.1706323961668	0.000123590925562841	0.188825208187534	0.035608968130984	0.0450568411350384	0.217420572364664	0.0396311132460771	66.9764502377314	3.58158108943929	0.867549973125284	0.346094635460113	3.79341335594959e-06	1.13138279713347	42.6598555792203	-23233.2324963453
HPD95.upper	-23154.6882636941	-23190.3268357018	47.4157665415633	0.202279146168701	0.0222074310514964	0.0422834085724021	0.0263719561179374	0.0221636082261069	0.246855924465427	0.0119749769525658	0.0478165128232153	0.0421032496417466	0.0119712390890539	0.179346954593696	0.0251347705915883	0.0264524271675501	0.0478658196225118	0.0250459357975013	0.220292477811123	0.0684071012890248	0.337862951290893	0.128035070949937	0.204202570775238	0.380206763716962	0.139594185283101	275.060475506282	18.6209103489182	1.32470126144367	0.369715186090003	0.00141906950330386	1.59236948984084	59.3069157319595	-23190.3268357018
ACT	233574.412290801	15625.6797259943	284745.691975997	104161.232075808	5716.2505835564	4765.80831984866	4827.5787150355	4932.13550599046	169870.384990226	9861.79373530074	3417.42269525505	3753.08047536473	10016.2083907401	102460.962056072	4917.84104380403	5593.45681898215	3346.73965902274	4769.98770786898	93664.4510501098	27024.6447678701	41598.8716557296	21167.0671385665	29092.696669908	40200.9171070806	20013.2397408223	4444.70205255283	465510.872063986	47307.0926955196	14913.6412654657	36815.1214096876	194614.486751318	104859.70350507	15625.6797259943
