trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-13382.3032982215	-13325.6326940748	-56.670604146685	0.194169634985224	0.0239610428818464	0.0174326760370404	0.0199872037021655	0.0240869193924594	0.193772539504129	0.0168925691092783	0.0205008510627303	0.0175369935912372	0.0169307946428813	0.147602271387908	0.0202141378673408	0.0199380654697113	0.0204903308839568	0.0202622836647887	0.226221685817302	0.135432881627294	0.377536083494195	0.151934228623148	0.211265988799235	0.10018734818442	0.0236434692717082	128.916800434339	2.20068712577337	1.32095164198815	0.00750790106435161	0.00080719732840148	2.46948794872003	70.3867784053945	-13325.6326940748
stderr.of.mean	0.10497784413975	0.0898806851125138	0.0570565456904394	0.000355051693323522	8.9222917590911e-05	5.89313699236662e-05	6.00913791712209e-05	8.89713919645894e-05	0.000340849412251088	5.48323619920511e-05	7.09528673188152e-05	5.10912731349188e-05	6.00833046687988e-05	0.000298228264205119	7.03466428433273e-05	6.96261253191399e-05	6.99836044396923e-05	7.19908305966204e-05	0.000442809557960269	0.000283449455909398	0.000629017822349973	0.000362674485759265	0.000429716461928806	0.000309714854438639	0.00014433932920643	0.172373802637118	0.00372744410540966	0.000805434603012634	2.28234006065314e-05	3.80197583424973e-06	0.00184869530851149	0.0435103494174851	0.0898806851125138
stdev	6.29980177560114	5.50449736453779	3.79769531191698	0.0073655869204957	0.0103016671841802	0.00611854850667763	0.00621163192313725	0.0102930684802643	0.00798869422728782	0.00595418437770514	0.00778973969198668	0.00610230483493376	0.00597173917793948	0.00683682194501549	0.00669494807443892	0.00622473058855511	0.00777022747872372	0.00668383476060426	0.00867442801828931	0.0103672412465964	0.0183075548142568	0.0112362338745755	0.0148274548683834	0.00941973452488272	0.00556118788713967	29.2623968054178	0.295380229527492	0.106129819090313	0.00137970828810726	0.000293710693566834	0.103561527844415	2.65937221357997	5.50449736453779
variance	39.6875024118673	30.2994912362035	14.4224896821562	5.42518706833774e-05	0.000106124346773615	3.7436635828567e-05	3.85843711485377e-05	0.00010594725873941	6.38192354571018e-05	3.54523116037079e-05	6.06800444689127e-05	3.72381242984559e-05	3.56616688093374e-05	4.67421343078454e-05	4.48223297194333e-05	3.87472709000937e-05	6.03764350711133e-05	4.46736471070619e-05	7.52457014444826e-05	0.000107479691065131	0.000335166563277019	0.000126252951684157	0.000219853417873946	8.87313985192674e-05	3.0926810716069e-05	856.287866797726	0.0872494799957137	0.0112635385001426	1.90359496027187e-06	8.62659715155104e-08	0.0107249900494695	7.07226057036125	30.2994912362035
median	-13381.9737495391	-13325.3279550435	-56.6172941304906	0.193680582821449	0.0239768845606868	0.0173658269754002	0.0199054279949593	0.0241265556308201	0.193680213728561	0.0169129028161003	0.0204576602139079	0.0175034754902748	0.0169144492439058	0.147643365706652	0.020021011473025	0.0197926779885559	0.0204299230791856	0.0200820504469927	0.225990606469826	0.135098211556241	0.37742772536799	0.151670594764385	0.211345041814411	0.0998615201086771	0.0232532465556858	125.582507614894	2.16807976871503	1.31929999226607	0.00749075168083012	0.000791741958869928	2.4670011050075	70.3684380815934	-13325.3279550435
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.194030556113877	0.0212667437282332	0.01618095021768	0.0189019884640484	0.0213856700154067	0.193607885965208	0.0156646461705202	0.0187372706071964	0.016297262696833	0.0157045705744459	0.147443881827117	0.0189622691702582	0.0188522859056826	0.0187408877830727	0.0190252692298079	0.226055349853655	0.135037050157209	0.37709178093867	0.151519306410684	0.210743531899527	0.09974479644444	0.0229710272173911	125.733740376786	2.18161549975698	1.31667545268745	0.00737656211035731	0.000748193980151562	2.46731911665559	70.336475536761	NaN
HPD95.lower	-13411.4037673784	-13353.4060980001	-74.0209682216405	0.173618392921393	0.00055122362375358	0.000142138205462036	0.000698511388083481	0.000468570628144024	0.165047029363926	0.000593515172220609	0.000556627375388564	0.000280823717644277	0.000836945818239405	0.12499632762041	0.000635102964323689	0.000679610363193008	0.000701817697392082	0.000976866400666534	0.196490827663752	0.0999281096338134	0.316784183270277	0.118142693918977	0.159391870313035	0.0701670148031771	0.0060934287219666	51.9452252434092	1.21933187279401	0.932418238732097	0.00203939879300166	1.23839434591337e-05	2.07401221426998	59.4894256086459	-13353.4060980001
HPD95.upper	-13372.5281350143	-13317.1050192922	-50.4834465446466	0.206878927724902	0.0404676442648	0.0276592738331532	0.030395914754835	0.0405085691256955	0.206874622645889	0.0266498003830323	0.0333575748073437	0.0276943917289077	0.0267500738191233	0.159027465002276	0.0315273718844739	0.0304479274080707	0.0333455623721718	0.0315434425284937	0.240950736969057	0.153030582312779	0.408078419497564	0.17051547231341	0.235755537859802	0.116245767083565	0.0333688635691431	181.752766062913	2.73187752919689	1.49892244158294	0.00981909727691003	0.00132015950210926	2.64365816677582	74.7802583852296	-13317.1050192922
ACT	13163.6050126643	12639.5241503497	10700.4988652575	110154.380043775	3556.07672876472	4397.74021453256	4436.55866856272	3541.96575566221	86299.2087395815	4020.33888628961	3933.03057845394	3323.06598190106	4798.873175459	90203.2893020346	5233.90262882606	5931.11913796453	3845.54996756862	5499.66544449791	123533.739978273	35437.0986774079	55962.6829607195	49388.493551767	39816.590903688	51248.369910196	31935.045627004	1644.96266940504	7549.05768918063	2730.35446032632	12972.3743300136	7943.51095054112	15106.6126046384	12689.9584616662	12639.5241503497
ESS	3601.36907438282	3750.69499738157	4430.35419160893	430.368724159319	13331.2646536926	10779.8545815283	10685.5343390191	13384.375589802	549.332962519465	11791.7920207349	12053.5548998034	14266.0423410791	9878.77742684159	525.557331299345	9057.67710291415	7992.92661254303	12327.7555615727	8619.97888388427	383.757506316396	1337.7788185076	847.118070326886	959.87944945739	1190.63432915873	925.044056680684	1484.48198739735	28819.4989963793	6279.85663269524	17362.9470784295	3654.45821975061	5968.0159434753	3138.16215724259	3735.78843013609	3750.69499738157
n.samples	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407	47407
chain.length	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000	52673000
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
