trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-19978.2890746984	-19968.3695856235	-9.91948907491749	0.173657963497207	0.0188813840824436	0.0165032622550268	0.021996189470241	0.0189501529974515	0.222202125067502	0.0076847869846276	0.0254818459372275	0.0163959858708924	0.0076824020366892	0.12732068556002	0.0196227413105768	0.0221410670200453	0.0252201118231397	0.0197105101044789	0.256548785982431	0.0105221341139486	0.217731810474087	0.131878939850611	0.0328455776884236	0.598110776297505	0.00891076157542423	172.173794073459	6.84383271215566	1.53858026229926	0.149213924994417	0.00227807057040214	1.95895038201257	69.1093095189325	-19968.3695856235
stderr.of.mean	0.479671716081428	0.185787025401632	0.551560800631825	0.000516544887192726	7.89011424040006e-05	7.60586865576856e-05	8.51204054343963e-05	8.08314324364477e-05	0.000391854727320201	5.18152229347323e-05	7.87284623530873e-05	8.6679832769451e-05	5.97465739365687e-05	0.000407711988064428	8.58078304873309e-05	8.99048587409637e-05	7.59267218896336e-05	9.04082798191827e-05	0.000527842503485564	0.000234929815704276	0.00100066994203443	0.000567486436151166	0.000615707067910934	0.00135487108895364	0.000254296791041433	0.850151573161972	0.207005755637194	0.00576148085014845	6.26441904996792e-05	9.19405907456598e-06	0.00347808698692532	0.101942485181208	0.185787025401632
stdev	10.0499231688769	7.23941467002652	8.36434409061522	0.00835994854198688	0.00748377836568333	0.00662877847808481	0.00767129242161502	0.00747502597218399	0.00762153125368916	0.00318219156202094	0.00952767401948127	0.00665456479622573	0.00319891635639851	0.00721082132484725	0.00680021239595708	0.00767046446207549	0.00952284035998531	0.00679320725856643	0.00888465055964892	0.00752754507484214	0.0252399453471703	0.0156810493200021	0.0199319884938912	0.0315992832083105	0.00742792196607394	43.2129357714142	2.41465094155482	0.108283267967986	0.00323399785621972	0.000351009542245412	0.0870804704889678	2.95776976587708	7.23941467002652
variance	101.00095570033	52.4091247645952	69.9622520662098	6.98887396246685e-05	5.60069386266698e-05	4.39407041115204e-05	5.88487274179281e-05	5.58760132848252e-05	5.80877386509607e-05	1.01263431373973e-05	9.07765722214984e-05	4.42832326271668e-05	1.02330658552339e-05	5.19959441788719e-05	4.62428886301283e-05	5.8836025063963e-05	9.06844885217651e-05	4.61476648578396e-05	7.89370155670699e-05	5.66639348537801e-05	0.000637054841128144	0.000245895307776337	0.00039728416532061	0.000998514699279013	5.51740247340837e-05	1867.35781798437	5.83053916955158	0.0117252661218267	1.04587421340337e-05	1.23207698747334e-07	0.00758300834057999	8.74840198793656	52.4091247645952
median	-19978.1827137633	-19968.0224593475	-10.5113273375897	0.173493990300184	0.0187637333331572	0.0164054642435714	0.021899058214365	0.0188411102609796	0.222088386974708	0.00752674813932732	0.0253738735507822	0.0162191524278845	0.00752439787341364	0.127349375374196	0.0194580394109906	0.02205647689841	0.0251642027292356	0.0195742320788097	0.256362077217368	0.00911832516666961	0.217210859434307	0.131465069884497	0.0306492495036756	0.598346976955787	0.00719606835946767	166.581759745587	6.3148972535335	1.53742107974893	0.149205250575144	0.00228123005236917	1.95528744679587	68.9823159622887	-19968.0224593475
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.173456634004561	0.0171244390799303	0.0149250221198785	0.0204403165396131	0.017211540653454	0.222071599536538	0.00693508603732066	0.0233647110829073	0.0148043266342517	0.00691619869629581	0.127116715418313	0.0182782328371919	0.0205905271636188	0.0230731492326309	0.0183745537139434	0.256394859193509	0.00740780998779497	0.216249066203361	0.130938222249337	0.0249151549411237	0.597271706100036	0.00560127342972424	167.056045670868	6.49742975777583	1.53475373215308	0.149178861792711	0.00224977598934253	1.9570231209422	69.0462188174028	NaN
HPD95.lower	-20021.1876495616	-19998.2663278595	-36.7330754450907	0.14718377803667	0.00056376973957252	0.000416133868362097	0.000774858956246474	0.000785277893143241	0.197630502223634	0.000312558183050551	0.0011261526489588	0.000409606714302201	0.000181018746487557	0.106710909604856	0.000593372165421796	0.000315637467889901	0.000531014234553775	0.000574728408993468	0.229290671858379	1.14233959394722e-05	0.123529722018056	0.0748074216171927	5.04678542865844e-05	0.475875536972464	1.94186748431191e-06	66.2605698239344	2.58854929646708	1.11285997477522	0.13595223123107	0.000343951390545349	1.6722030235666	58.2990193911584	-19998.2663278595
HPD95.upper	-19962.0604998461	-19957.0526927885	4.65721789079733	0.187242729470316	0.0313009668092254	0.0276004714596879	0.0348956425253696	0.0314039555925211	0.235393028559101	0.0131417627019902	0.0412372872509307	0.0276503581483526	0.0131034134705486	0.139154184321437	0.0310688065706597	0.0349718696939563	0.0410149326114144	0.0310836858355631	0.27138401715971	0.0250569200547918	0.25920847822413	0.158075559029442	0.0691421896756346	0.649740045854972	0.0239542484473936	251.237862403437	11.5490925651059	1.71717901403845	0.154567583544364	0.00284996103205891	2.1067680020025	74.1347434245992	-19957.0526927885
ACT	65377.679604373	18901.25405081	124792.869071699	109565.970442791	3190.00608851291	3778.30832065258	3533.43458014244	3355.84506677724	75863.4300635657	7609.02246258437	1959.55078248411	4869.26686217317	10011.2200546968	91749.6164758501	4569.57333987662	3942.66398225787	1824.41256834697	5083.15609032101	101296.578654343	27953.5075626565	45109.8780253559	37586.119784833	27385.0656382529	52760.4210142267	33636.7368981743	11107.8995847976	210922.489266006	81247.9292000543	10768.3437684733	19689.8994141508	45783.1962909609	34091.6849678479	18901.25405081
