trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-25549.8610218333	-25563.1743661393	13.3133443060218	0.178837152020178	0.0154353181414839	0.0300015902702346	0.0129542166903482	0.0154361555902283	0.144675637249639	0.01134097983567	0.0231901431781139	0.0299497081241493	0.011321121964952	0.191035024878623	0.0216385149616067	0.0129930063566301	0.0231475963614072	0.0216632921850221	0.256380542191714	0.0542835738334197	0.498166454350669	0.0153797914318308	0.107071635612518	0.28988867392332	0.0352098708482428	162.964277555146	10.324076242647	1.20021458821828	0.424716518820094	0.000481075885546278	1.48098372307741	53.5248540571697	-25563.1743661393
stderr.of.mean	1.05073452762425	0.221908375185895	1.19991593538183	0.000434835014926006	7.77974155902792e-05	0.000122885270144375	7.27413820361125e-05	7.94162499700893e-05	0.000364034931379228	7.23548901729696e-05	0.000118815359328766	0.000122756852047565	6.55246519308038e-05	0.000507633221702266	9.4427227236658e-05	7.1273045152362e-05	0.000123817718026809	9.86968436489213e-05	0.000537364782406857	0.000456561460666094	0.00122448135696578	0.00029397494359516	0.000697098978910258	0.00142592729478646	0.000292462216407984	0.479208876683556	0.41330156151967	0.00429834546618299	5.17275127763992e-05	5.57555858521434e-06	0.00498898949721021	0.0872856184021647	0.221908375185895
stdev	11.8193770610136	7.88481902887008	11.6334726283152	0.00773970015999066	0.00646231930215149	0.0118447751733364	0.00542169917373922	0.00649862872049759	0.00732687468568649	0.00475843082944589	0.00925236590927793	0.0118488753549355	0.00476702882155022	0.00848851712235529	0.00793961594736568	0.0054111081368199	0.00924632455409558	0.00792962857569989	0.00892828721868824	0.0170934233867503	0.0332136591135552	0.0100664852948146	0.0237309363063307	0.0291424724837955	0.0106811861993375	42.4198777396381	3.27047331910824	0.078104747986982	0.00389830248133698	0.000235352490925238	0.0735790913485535	2.58742769343573	7.88481902887008
variance	139.697674110413	62.1703711180317	135.337685393759	5.99029585665595e-05	4.17615707629598e-05	0.000140298698906887	2.93948219305246e-05	4.22321752468762e-05	5.36830926597535e-05	2.26426639586211e-05	8.56062749191683e-05	0.000140395847176797	2.27245637854905e-05	7.2054922936519e-05	6.30375013916635e-05	2.92800912683585e-05	8.54945177596709e-05	6.28790093485562e-05	7.97143126593918e-05	0.000292185123078704	0.00110314715171145	0.000101334126190718	0.000563157337975126	0.000849283702468778	0.000114087738624918	1799.44602744584	10.6959957309989	0.00610035165810997	1.51967622359981e-05	5.53907949847145e-08	0.00541388268367878	6.69478206875815	62.1703711180317
median	-25549.9037615724	-25562.6260267342	12.6066142894651	0.178436125095706	0.0151380362204229	0.0298510472917501	0.0127071652816048	0.0151449298104612	0.144918286377158	0.0111387622802168	0.0230546015469677	0.0297482452187416	0.0110563263785472	0.190964142465736	0.0213326600334404	0.0127746578952298	0.0228935148530062	0.021378876879249	0.2567375127779	0.0537060574749333	0.498330183459881	0.0139451407308088	0.105361917292963	0.289082311624164	0.0345654013806302	157.282981861887	9.61561797976107	1.1985187047578	0.424717566941726	0.000461031217815465	1.47956046682299	53.4657620705538	-25562.6260267342
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.178669744597638	0.0138593734642414	0.0272054826349168	0.0116258297964647	0.01384150938144	0.144489187022098	0.0101773539513399	0.0209921269854233	0.0271447080209098	0.0101670179450808	0.190846139309351	0.0199842043670283	0.0116822860834466	0.0209547406815355	0.0200130171195905	0.256224416885485	0.0514554943619604	0.497057548834884	0.0113191408278347	0.104404331396574	0.288416098328409	0.0335009556251083	157.780886742188	9.8781987862211	1.19767600136561	0.424698626024869	0.000412814037190972	1.47915707765085	53.4623916327452	NaN
HPD95.lower	-25597.683539528	-25594.869174878	-26.483397527972	0.148915098849668	0.00043394449074495	0.000440654230633421	0.000118165062470164	0.000452017371484148	0.119433697005717	0.000410948715522774	0.000391262342756354	0.000783801553107102	0.000515913670941802	0.166175950003337	0.000593549785844576	0.000220132009154612	0.000511407396403027	0.00072380507923548	0.225851830762183	0.00768253986144801	0.381457633980819	7.63788801873277e-06	0.0372681305678292	0.185604533321532	0.00466971271105498	62.1764447892742	4.3210243503504	0.941331194020711	0.40938562255388	3.92013273612374e-06	1.20533864105157	43.5373656111548	-25594.869174878
HPD95.upper	-25530.1904740183	-25551.0150327405	33.8545746410694	0.19141861053177	0.026312348252166	0.0496028710858464	0.0221997345894044	0.0264982548439838	0.156493868243972	0.0194650367098157	0.0388530104007634	0.0496279310411706	0.0195786493324219	0.205201168501478	0.0351707536315442	0.0222461581462059	0.0387042201145801	0.0351093710494659	0.270918649379039	0.0837813361626722	0.553646273454679	0.0343530093756605	0.147145653861015	0.338631669395693	0.054378635320338	240.538446277608	16.8393833767603	1.3301827862889	0.431151614876906	0.000898510360360282	1.60322878169058	57.8583218606982	-25551.0150327405
ACT	213739.021569854	21421.5510111909	287719.88791117	85366.5497997038	3919.58872830218	2910.93828991122	4868.32146377492	4038.89242278612	66762.958802658	6253.09808879186	4459.91474814807	2902.84742188386	5109.76438647844	96721.5839438042	3825.44946230141	4692.07762125114	4849.6936944651	4189.7472293345	97969.0914056461	19294.2269897003	36758.5093832612	23064.9166590672	23337.0593667712	64748.3878528229	20276.2457919609	3451.42045424618	431916.56096151	81909.5895284779	4761.88726816656	15178.4055996124	124337.84155068	30777.6833541516	21421.5510111909
ESS	126.537493253944	1262.56030601476	94.0011488130083	316.821987809724	6900.21374046438	9291.16226672908	5555.50823856821	6696.39028943065	405.104873796025	4325.21601547841	6064.2414770889	9317.0587596533	5293.00334699769	279.627347870087	7070.01890013963	5764.18426615632	5576.84705548874	6455.28203005603	276.06666155568	1401.76644622445	735.775211067617	1172.60341321753	1158.92921961324	417.709241834364	1333.87611678702	7836.19392610544	62.618576004105	330.193328469761	5679.68086535853	1781.87358497593	217.520263040565	878.753598468996	1262.56030601476
n.samples	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046	27046
chain.length	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000	30050000
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
