trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-23575.1022660945	-23577.8661446199	2.76387852541864	0.204627834810954	0.0227018739360982	0.0132294824033367	0.0139947210057232	0.0229416894797482	0.170255902792131	0.0118998219014922	0.0146732420227819	0.0132235334382962	0.0119666829196121	0.202479989846888	0.0201228480554276	0.0139570027517084	0.0145881519465648	0.0202041583047536	0.229133064384483	0.10255728093488	0.430654107727691	0.0333849813638811	0.396486648551033	0.0284457530250002	0.00847122839751374	162.189757651499	8.35351541751303	1.39007648456934	0.440432109539942	0.00117322671343845	1.73219411343532	60.6188940174943	-23577.8661446199
stderr.of.mean	0.566184105301311	0.142912968117267	0.523236338141452	0.000479765813128478	9.92486629102443e-05	7.73616271535003e-05	7.37593213656519e-05	0.000103875290834332	0.000413138181073639	8.00863139691414e-05	7.22424554023267e-05	8.02964660723164e-05	6.74257764950825e-05	0.000474653838520856	7.91628770014808e-05	7.43489594550464e-05	7.433901279349e-05	9.21626199770363e-05	0.000645607849642217	0.000544530261626729	0.00141300190385264	0.000399970387666141	0.00142537242048057	0.00036643003191917	0.000230872752730094	0.600629369387727	0.189714908749761	0.00360242204437446	8.35460361496528e-05	1.5258343641155e-05	0.00483173422455629	0.148233194850507	0.142912968117267
stdev	10.9513501356892	6.60020711539268	9.29661173735269	0.00864819188417517	0.007961637614363	0.00488290970148595	0.00536461648227223	0.00799324812013745	0.00797969854315589	0.00475034312274612	0.00533139455894559	0.00488772045311217	0.00476043419538033	0.00854510047604629	0.00760587113869731	0.00539714057542535	0.00531382860919067	0.00765896368497666	0.00925538896432721	0.0150833744372923	0.0309963111580349	0.0111278699823233	0.0313560867116415	0.00932207472884053	0.00570238478512625	41.8111479417898	2.55327202734937	0.0951003847922056	0.00437691088669793	0.000400802299871378	0.0978229162421283	3.40407649899539	6.60020711539268
variance	119.932069794459	43.5627339660801	86.4269897950838	7.47912228655133e-05	6.33876735024397e-05	2.38428071528656e-05	2.87791100018669e-05	6.38920155100809e-05	6.36755888396442e-05	2.25657597838214e-05	2.84237679431547e-05	2.38898112277711e-05	2.26617337285463e-05	7.30187421457265e-05	5.78492757784688e-05	2.91291263909027e-05	2.82367744878533e-05	5.86597247277913e-05	8.56622248809899e-05	0.000227508184415562	0.000960771305405719	0.000123829490343493	0.000983204173867982	8.69010772500872e-05	3.25171922376393e-05	1748.17209221023	6.51919804564478	0.00904408318762557	1.91573489100948e-05	1.60642483582186e-07	0.00956932294211446	11.5877368110127	43.5627339660801
median	-23575.1347848329	-23577.521741025	2.36202704535905	0.204877870055367	0.0226381497977445	0.0130728071293639	0.0137371321428238	0.022857487114887	0.169942990785901	0.0117873185051629	0.0144921117323732	0.0131282639819769	0.0118820991751254	0.202164142806481	0.0198154432079397	0.0137744434542787	0.0144196135805716	0.0199882489247341	0.228583055196598	0.101655145922574	0.430847058262342	0.0333336507169162	0.396055419480494	0.0277988020683464	0.00744743563004067	156.590537025471	7.86237260145935	1.388686162083	0.440483410263894	0.00116919466721088	1.73073817231246	60.5800569765758	-23577.521741025
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.204444180487318	0.0210830074649563	0.0121848798958876	0.0128244330409804	0.0213404956253979	0.17006950864593	0.0107783058390197	0.0135737707232582	0.0121707575061592	0.0108452743508103	0.202299960933739	0.0184675501133111	0.0127618108715779	0.0134918614432143	0.0185351813954119	0.228946041695799	0.101460189742924	0.429531055359	0.0311754552790292	0.395239249267215	0.0268326411443286	0.00612332618662352	157.116314021151	8.01020342858506	1.38681585470772	0.440410355344017	0.00109312627755617	1.72943429161166	60.5231925979593	NaN
HPD95.lower	-23616.2068076227	-23608.4506618269	-29.39915481359	0.176790805113895	0.000636139808512327	0.000559120440433089	0.000383601135320086	0.00107365473411114	0.146194225988444	0.00020650322709068	0.000473773326209972	0.000435417461876288	0.000374751003641396	0.177987094831461	0.000531332151838419	0.000647341964075704	0.000571655927499193	0.000739238032896161	0.200139405993671	0.0552205412576259	0.325311386037373	0.000114447893910685	0.28102479618609	0.00453446028933846	1.51662031810836e-05	61.5730312795264	3.29903482117571	0.989098840648315	0.420442889243016	2.31044358113815e-05	1.38508947697642	48.5607634458665	-23608.4506618269
HPD95.upper	-23557.0740278577	-23567.6681206368	18.742964091299	0.218693788146223	0.0359182675947766	0.0215134008339902	0.0231911391493026	0.0362442252991171	0.182603640564395	0.0199221273313096	0.023761117525423	0.0214963483192835	0.0199047600629993	0.216472512977667	0.0331662591791358	0.0231345558969004	0.0236461367193493	0.0332048780574066	0.24448098873018	0.128767860045683	0.482841248530744	0.0524980189967357	0.449142814860477	0.044905634241152	0.0189235415765323	239.552692671871	13.4159651806441	1.54870349003809	0.447638817310908	0.00184612087783088	1.89563980406265	66.2987890073982	-23567.6681206368
ACT	81140.7219475536	14232.6903326914	96162.3921420718	93425.7971345333	4717.40721654802	7619.95936708174	5738.72370073457	5126.686575082	81372.2915728184	8628.3052342352	5573.93883017482	8192.92531665991	6090.00474532439	93665.2502000005	3288.54706993389	5760.77853561653	5941.24338434241	4395.70414231747	147709.049809745	39564.516778392	63084.7404119077	39218.4515545005	62729.5019468533	46904.6404142442	49761.2376983027	6264.5199413169	167597.523922303	43559.5600671289	11060.5096816813	43996.0030619912	74060.0010131964	57564.026643213	14232.6903326914
