trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-16533.2899212415	-16550.6611737441	17.3712525026572	0.201261666656169	0.0261071291833221	0.00649715771284239	0.0120262716068986	0.0262380031419148	0.215833891928313	0.00909568420626931	0.0129554039070297	0.0065574560047786	0.00910930467069523	0.221212558892312	0.0123523095844286	0.0120391102442277	0.0129514406103952	0.0124040514554591	0.203358560194944	0.0813526370765525	0.522309865519024	0.0556588180349511	0.178600828948392	0.0585230545899937	0.103554795831087	157.560173385095	12.098001890465	1.34250223756966	0.182767773681436	0.00117609217886827	1.58326814180995	56.426484310896	-16550.6611737441
stderr.of.mean	0.798485192647675	0.250199218802435	0.814212908632492	0.000540761857023977	0.000149743901360634	4.79364288161625e-05	8.27731728480988e-05	0.000138235872420192	0.000588840654288371	7.50546253029865e-05	7.45958163532921e-05	4.74628891961794e-05	7.16790618852844e-05	0.000499845419307565	7.91508310326431e-05	7.93263752614486e-05	7.56984365616911e-05	8.04130896161234e-05	0.000548375949799415	0.000464124481517992	0.00208132214222767	0.000497813846029064	0.00104390990222675	0.000535608135634319	0.000633409077678437	0.49833850929911	0.34537519056164	0.00437991692580406	0.000167970602789108	1.88702334749398e-05	0.00549505033795227	0.184755539289631	0.250199218802435
stdev	12.1274285781637	7.96923630125048	10.2531589952321	0.00902411059239285	0.0108096996795442	0.00287682501283806	0.00529738031546595	0.0107539330580016	0.00954082346781944	0.00334546081464223	0.00478151876017198	0.00287285032690166	0.00335553944243818	0.00831790743141515	0.0049289148831885	0.00530867459839318	0.00479789700277034	0.0049519084556823	0.00834751788349282	0.0102925542709502	0.0312776961638482	0.0117978066800855	0.0211117994817914	0.0115856268655458	0.0148034450339917	39.3667597038929	3.64922713875302	0.0915325569578889	0.00436245117321417	0.000463752867284166	0.0934330710936975	3.41680993269537	7.96923630125048
variance	147.074523918463	63.5087272251684	105.127269381509	8.14345719837368e-05	0.000116849607161939	8.2761221544907e-06	2.80622382066861e-05	0.00011564707621598	9.10273124440942e-05	1.11921080623067e-05	2.28629216538766e-05	8.25326900077897e-06	1.12596449497583e-05	6.91875840375914e-05	2.42942019257171e-05	2.8182025991625e-05	2.30198156491927e-05	2.45213973534579e-05	6.96810548152324e-05	0.000105936673420454	0.000978294277318003	0.000139188242460671	0.000445708077359366	0.000134226749867657	0.000219141984874413	1549.74176958404	13.3168587102116	0.00837820898324917	1.90309802386777e-05	2.15066721914285e-07	0.00872973877399994	11.6745901161657	63.5087272251684
median	-16532.9633015462	-16550.3982431134	17.1545296913762	0.201312584910857	0.0258033549382484	0.00640710999930921	0.0118060849993432	0.0259684934989757	0.215459593396238	0.00896904261314555	0.0127856944360379	0.00650639969211063	0.00894313621995547	0.221101299184816	0.0121116173092129	0.0117891755162679	0.0128133066532841	0.0121343936123804	0.20306555834848	0.0810065161377968	0.522184352197232	0.0552730069104106	0.178515820109054	0.0578834558896659	0.103558762759126	152.335199483162	11.5837133626583	1.34202584554002	0.182775286816754	0.00115252829870635	1.58130154922603	56.3991166071103	-16550.3982431134
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.201059076258764	0.0234934697563889	0.00573621534452082	0.0106520842907511	0.0236620902698326	0.215622617462942	0.00840919683031353	0.0119445932370482	0.00579645692907803	0.00842132186804433	0.221055920774773	0.0112350065091779	0.0106675982081434	0.011932574686608	0.0112845277146356	0.203186449514287	0.0807048902120355	0.521372195305365	0.054391462304627	0.177345986559138	0.057363860521586	0.102486673340512	152.930321627378	11.5805558950671	1.33937192533097	0.182715672501188	0.00106851633344451	1.58051063375668	56.322838222271	NaN
HPD95.lower	-16579.318000576	-16589.6172371795	-18.6044230064632	0.175045377118918	0.000615444921366379	0.000154891083038834	0.000233966739544456	0.00105774699602709	0.188054166793024	0.000316230787771835	0.000351577336508577	0.000186964217491963	0.000328775474985755	0.192506824351222	0.000105819774265672	0.000238917062209514	0.000302368199327357	0.00016896786090996	0.176429042799657	0.0462788523336367	0.416823045118439	0.0159477710740182	0.1065090323872	0.0249476778252852	0.0568247056427552	56.394515075209	4.63062213018891	0.998475338444665	0.1648038268577	1.54154989092615e-05	1.24559102226416	43.7264601593175	-16589.6172371795
HPD95.upper	-16513.7360179295	-16538.0597413864	34.5089317998761	0.215555047685531	0.0439781872957853	0.0112241121937366	0.0210237694268446	0.044039410627679	0.232227333236175	0.0148915503924174	0.0210538209942077	0.0112886671022344	0.0149385840341005	0.235720020165264	0.0207760138145348	0.0211412171490966	0.0211163497636763	0.0209166604481274	0.217390444133911	0.0990715754921972	0.573742034729044	0.0758317566348046	0.214049426888866	0.0784831753887795	0.12865780740738	229.664648728984	19.232911976128	1.49547538729619	0.189929734305146	0.0019610643091173	1.74064959320056	62.0908977710926	-16538.0597413864
ACT	113444.490519581	25794.4110392726	165024.227886351	93970.2560099705	5021.78549111683	7265.93632773722	6389.16384469164	4324.08263214143	99680.6770765947	13171.3458700946	6369.19199557245	7142.8161010158	11941.174805465	94499.6921712594	6748.31657277636	5843.1917136776	6514.17025308038	6900.73594165758	112935.169888945	53212.0204648337	115876.727718827	46592.7687663157	63982.7137592978	55929.6861617133	47910.4336651602	4193.5003681104	234405.398583379	59919.4314782554	38796.4983911267	43327.9815912214	90516.8076220732	76513.9144528396	25794.4110392726
ESS	230.685508658378	1014.56086592384	158.582774997274	278.492377388259	5211.29388069101	3601.7381407676	4095.99763539372	6052.15076267859	262.538345118693	1986.88883111168	4108.84143831621	3663.82105179473	2191.57666028161	276.932119022915	3878.00419819861	4478.71664705813	4017.39576696278	3792.34913801293	231.725865607094	491.806170323771	225.843450321631	561.675141721126	409.016724399206	467.908937023764	546.227575039265	6240.60992077419	111.644186346209	436.753142584422	674.545412221672	603.997671687117	289.117575923195	342.02929215091	1014.56086592384
n.samples	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170	26170
chain.length	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000	29077000
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
