trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-16122.0205316838	-16122.8604454331	0.839913749314153	0.249807384708311	0.00650623762199876	0.0118039272203414	0.0170735718087174	0.00650661581075661	0.203978453572459	0.0157756310702814	0.011361844085263	0.0118163104590458	0.0158514112349533	0.180412211584106	0.0203926900822789	0.0170677439231614	0.0113622317739363	0.0204216304225242	0.199862104621865	0.398776272951761	0.158087096115342	0.106143732072214	0.0717294157471755	0.231629662616978	0.0336338204965298	124.553047780624	10.7574657766548	1.35956567434717	0.176039917023464	0.000724273991352453	1.62580455659716	53.0324866074031	-16122.8604454331
stderr.of.mean	0.46851002992655	0.211595273737669	0.531721795364336	0.000514029006578748	5.31375038826116e-05	7.6161627627303e-05	8.12071577166074e-05	4.87751026812676e-05	0.000379430841332504	7.53757722236751e-05	7.02187290375328e-05	6.79895309731606e-05	7.29398008261599e-05	0.000453377825475662	9.26506926254627e-05	8.03094091680608e-05	6.89866552719446e-05	9.09221565547237e-05	0.000548635300757939	0.00158600911953414	0.000748109795087841	0.000662678041142604	0.000525934977284497	0.000989539120412568	0.000292264239108237	0.372001396897816	0.267761480237836	0.00287459892408786	8.2746240911732e-05	8.57677461587629e-06	0.00373827142091482	0.10232429005	0.211595273737669
stdev	10.4727830980971	7.39568931386426	8.74202852926397	0.00923929769075224	0.00255998609068837	0.00459624589812882	0.00656673409092627	0.00255947240780388	0.00792896768115818	0.00578272669467372	0.00451495209483283	0.00459719391745243	0.00579961393923165	0.0083292430272979	0.00741086929024922	0.00656812434323094	0.00450823265792418	0.00741520495403887	0.00867169951889205	0.0303055955251676	0.0186719687841147	0.0137356482947797	0.0120794560102647	0.0226559618250608	0.00769131219430946	30.7323312667011	3.22797959465453	0.0839482539153593	0.00406070642665534	0.000325234852926709	0.0836029158122136	2.76722753690043	7.39568931386426
variance	109.679185819788	54.696220427206	76.4230628064652	8.53646218183397e-05	6.55352878451793e-06	2.1125476356066e-05	4.31219966209333e-05	6.55089900630941e-06	6.28685284888509e-05	3.3439928025292e-05	2.03847924186354e-05	2.11341919146617e-05	3.363552184413e-05	6.93762894077907e-05	5.4920983637159e-05	4.31402573881428e-05	2.03241616979741e-05	5.49852645104026e-05	7.51983725459525e-05	0.000918429120135059	0.000348642418274953	0.000188668034077884	0.00014591325750392	0.000513292606218614	5.91562832703335e-05	944.476185086253	10.4198522635061	0.00704730933543764	1.648933668348e-05	1.05777709558258e-07	0.00698944753230407	7.65754824098005	54.696220427206
median	-16121.8793260475	-16122.6320113119	0.632559319336871	0.250100303277089	0.00639742762226786	0.011663137310215	0.0169488451729112	0.00642268893716663	0.204096795070801	0.0156052696788918	0.011216350421509	0.0116263427888712	0.01566386084195	0.18023491743329	0.0201847644720629	0.0169031310390865	0.0112289533449149	0.0201273594444811	0.19895891214732	0.397398418877698	0.156960964982284	0.10637383227786	0.0712436045544302	0.230901044864699	0.0333438197974872	120.666440764965	10.2729225188828	1.35929000900756	0.176023054799945	0.000703770373591172	1.62563469332533	53.0458300330516	-16122.6320113119
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.24963589509758	0.00592852705297283	0.0107695158127614	0.0155906758301701	0.00592261811723128	0.203823758031925	0.0145673056787204	0.0103159860923544	0.010788561903427	0.0146399076556881	0.180220336607586	0.0188394105599499	0.0155859257805718	0.0103240712919577	0.0188817249191599	0.199674972247933	0.397623202068395	0.156990195021994	0.105252232697324	0.0707027716647293	0.230520663836264	0.0327525205884147	120.963285918212	10.3032787295485	1.35696440906249	0.17599305231888	0.00063925731278457	1.62364997724293	52.9600270577832	NaN
HPD95.lower	-16173.2222846103	-16159.8447031742	-32.0374769351222	0.219440291888254	0.000239283897483778	0.000479521901715151	0.000459339851387297	0.000181237361103204	0.173556806557167	0.000768921036583055	4.07343399323919e-05	0.000392056870020918	0.000486575502446837	0.152741358614541	0.000564759458194529	0.000613042673729261	0.000320421128313552	0.000819002364144478	0.174864089285396	0.273064419669355	0.0995544510775576	0.0649928371803532	0.0360427251230983	0.152969108203847	0.00997462844608676	49.2613907776337	3.34967647138013	1.04079875547871	0.160116381654237	1.0611568436107e-05	1.31730961518717	42.9405093477128	-16159.8447031742
HPD95.upper	-16105.0318383749	-16111.1366651966	15.5405661756947	0.264455270414417	0.0108879939547763	0.0195754163187498	0.0281542031800797	0.0108100835514622	0.216581767935795	0.0255032047544828	0.0190256049615898	0.0196857879183906	0.0256802203783312	0.195041479129656	0.0329117841420331	0.0281688780639654	0.0190576875741188	0.0330312283087859	0.21547529184248	0.449039785086582	0.189696048315396	0.129610655719264	0.0922937002096557	0.270414460059379	0.0469869125387471	180.875329286665	16.9714044789442	1.50019760281117	0.182706387704487	0.00130100499249738	1.76343590710509	57.5803251635677	-16111.1366651966
ACT	60363.4012642385	24689.6392238849	111584.692557374	93359.274514276	12995.3273347139	8281.82516193756	4612.64354388303	10953.5681778936	69070.4200956299	5124.58085949498	7295.5791031261	6597.18372163939	4770.79890897044	89365.4440216664	4714.32119974418	4509.31178871166	7062.81242187393	4534.749198144	120731.108826986	82608.7118851623	48418.417613014	70204.8265394925	57178.0698665859	57538.8348423575	43552.251714068	4419.34864690545	207536.636602802	35366.437709438	12524.3009849475	20975.5796693708	60305.7811282615	41240.8752665839	24689.6392238849
