trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-29343.6001509625	-29335.8874186156	-7.71273234695111	0.175006534748916	0.0285693449170139	0.0289920492940405	0.02867537452596	0.0288161659597734	0.148780607969161	0.0150309561473285	0.0192029011929059	0.0288101969322796	0.0151125416070325	0.198606852413545	0.0262468510519349	0.028451346788886	0.0192550372448197	0.0264858390565383	0.183957400149865	0.0522647174775456	0.41570830164971	0.162856868200314	0.224592096833703	0.0846410060525126	0.0599370097862154	180.851317839261	6.39208325913078	1.40081524165433	0.270736917778558	0.00345419718128398	1.83825769110271	65.4495525561288	-29335.8874186156
stderr.of.mean	0.403149168745431	0.205896776515729	0.454598978824806	0.00037146138231199	0.000121659318338847	0.000109771252467427	0.000166756871295656	0.000130796615851107	0.000373343592353991	7.70855379882705e-05	7.91731497725235e-05	0.000114787285378499	8.06544908639592e-05	0.000411352293789475	0.000182394320190919	0.000158265143589994	8.89206842752187e-05	0.000177745786456905	0.000495870882853902	0.000574622155934448	0.00166080849823309	0.000515338069414085	0.000748989794609676	0.000711379929768765	0.000629846218988559	0.868991014285137	0.116469699267227	0.00430534961248153	9.28726595153754e-05	4.78445616670949e-05	0.00935670771808785	0.324403570661688	0.205896776515729
stdev	10.0626378886519	7.56772506992261	8.64009452689738	0.00745313165800961	0.0117717374661148	0.0101309358120466	0.0120148157908518	0.0117655830213294	0.00750168229636185	0.00567445125228119	0.00686350944877667	0.0101375719438973	0.00569320470287696	0.00803618217210564	0.0134322513508387	0.0120122761446121	0.00689076639634807	0.0134439687024268	0.0083031241215815	0.0140935307862869	0.0319041618780211	0.0179943449663376	0.0251158018463552	0.0186505240886467	0.0146994260367904	46.5668721411576	1.69715849232211	0.118172568094845	0.00335705850015173	0.000850090708119737	0.142805824381432	5.17260004858848	7.56772506992261
variance	101.256681278133	57.2704627339352	74.651233433722	5.5549171511625e-05	0.000138573802971131	0.000102635860427809	0.000144355798488103	0.000138428943831794	5.62752372755488e-05	3.21993970145155e-05	4.71077619534467e-05	0.000102770364917693	3.24125797888604e-05	6.45802239032685e-05	0.000180425376352109	0.000144294778174418	4.74826615290398e-05	0.000180740294471831	6.89418701783886e-05	0.000198627610024017	0.00101787554513897	0.000323796450767559	0.000630803502385379	0.00034784204878119	0.000216073125811071	2168.47358101092	2.88034694806104	0.0139647558501309	1.1269841773441e-05	7.22654212031515e-07	0.0203935034772604	26.7557912626576	57.2704627339352
median	-29343.3915467247	-29335.6125833282	-7.97961561510006	0.174594604354572	0.0281758502008964	0.0287178373508471	0.0283158006749469	0.0284563144893139	0.148542901482634	0.0147722469106955	0.0190163115749457	0.0285208134294256	0.0149121319044362	0.198713599588909	0.0255850343621704	0.0278438699035124	0.0191089235603398	0.0261222373450032	0.184059482948433	0.0518723199248785	0.414639148088442	0.162239848266452	0.224355392308422	0.084378260327863	0.0603181184582112	174.703928490225	6.13118854617268	1.3971697245797	0.270777078195652	0.00346652902280506	1.83170021219493	65.2234844164494	-29335.6125833282
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.174847787703776	0.0256913377023662	0.0269710710504991	0.025779432795942	0.0259771788486129	0.148591493488364	0.0138153492825497	0.0177916331080917	0.0267858874824515	0.0138881072180595	0.198444797216334	0.0220644864656815	0.0255457930813941	0.0178473277079788	0.0222555073478183	0.183770290991491	0.0502105980465587	0.414487758192109	0.161862500970175	0.223190244047184	0.0824475114174187	0.0579864522289547	175.214044784676	6.18484185834328	1.39584642631655	0.270716095640652	0.00333628982840544	1.83272489658468	65.2455608962986	NaN
HPD95.lower	-29385.9905645844	-29367.4274040456	-38.1668997896744	0.149820632641896	0.000787812980761388	0.0009272300283669	0.00033435638341809	0.00128667419079066	0.117500052178812	0.00059903012892909	0.000423119501193746	0.000437125394897216	0.000723988991700182	0.173685021898629	0.000732118437051218	0.000534076875862009	0.000817959180031413	0.000409253859384902	0.157327821976515	0.00737623802321045	0.317481609705301	0.103023619450603	0.142149393760618	0.0214036235714795	0.0105185051494218	59.664654441417	2.66632411835812	0.996793609336252	0.256815170942845	0.000143877747902659	1.36331083305028	48.4438719137007	-29367.4274040456
HPD95.upper	-29327.4256519036	-29323.9425066395	7.17203115041438	0.186627532261895	0.0483209835712472	0.0460966758295397	0.048183238926695	0.0485198759369912	0.161992927519784	0.0246842300905627	0.030714095665598	0.0460531695341242	0.0248562475459778	0.212726446120837	0.0477773775878474	0.0479172733078006	0.0308568060768583	0.0476852540751117	0.197488979079125	0.0755298062139385	0.469463828069956	0.192911548776161	0.268501878717152	0.115493400778667	0.084617757819536	265.988571701226	9.51493668590126	1.60184070574101	0.276172712429896	0.00483462594606536	2.08522868688283	74.2925531715248	-29323.9425066395
ACT	46134.3953193021	21275.7749223664	79567.7190418026	71394.8260090342	3069.91680557831	3374.38860576524	5536.69025175639	3552.08290912016	71189.682117987	5304.14100843213	3824.55013782527	3684.99290927927	5768.46807910786	75308.7232538742	5299.58649808799	4989.2690232026	4786.16341094114	5024.12721733733	102511.157994261	47779.5551559867	77886.3623878594	23573.7868727354	25560.814526484	41815.579573716	52769.77993482	10009.0629460927	135362.413589245	38150.5220180085	21997.5812432432	91044.0579192757	123387.529829036	113049.966235379	21275.7749223664
ESS	623.027565465333	1350.97311871745	361.239461758345	402.592198997206	9362.79444047845	8517.98751065357	5191.36861428755	8091.87193412654	403.752329619375	5418.97358201951	7515.39369708563	7800.01500888144	4982.77872146002	381.668932337415	5423.63069465326	5760.96415453459	6005.43640743516	5720.99366847504	280.388989475751	601.575295252588	369.037648168306	1219.27801227571	1124.49468189752	687.375382405724	544.686751309228	2871.69739613043	212.341071925772	753.410398589886	1306.64365696246	315.704293689161	232.948986334567	254.25040764855	1350.97311871745
n.samples	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743	28743
chain.length	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000	31936000
log.every	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
