trace	posterior	likelihood	prior	pi_0	pi_1	pi_2	pi_3	pi_4	pi_5	pi_6	pi_7	pi_8	pi_9	pi_10	pi_11	pi_12	pi_13	pi_14	pi_15	rates_0	rates_1	rates_2	rates_3	rates_4	rates_5	NInfinity	b	t50	delta	epsilon	treeheight	treelength	D.treeLikelihood
mean	-26869.7917333889	-26864.5046134513	-5.28711993760056	0.184784811534625	0.0110718956224561	0.0263316412966218	0.028352680020038	0.0109671546374345	0.227252133417761	0.0371014117684356	0.0175324863490684	0.0262139650971717	0.0371182056638407	0.147702315951308	0.0199560148963592	0.028195914948866	0.0176153156207569	0.0198573652050117	0.159946687970245	0.0598456900565599	0.199271408450916	0.159280068243331	0.0280538800324723	0.540910636445584	0.0126383167711364	152.091546682827	8.71862588753068	1.50173615422545	0.221360479686673	0.00449921115816675	1.8321622648124	61.3200490593238	-26864.5046134513
stderr.of.mean	0.678363953605463	0.217119291408119	0.716341426257692	0.000652917868418149	6.3467290198018e-05	0.000111243633365689	0.000142509482036875	5.95120917975221e-05	0.000517415173496747	0.000145814394619223	8.56103431444028e-05	0.000100520625538637	0.000141971474692904	0.000446495717339699	8.7933794640876e-05	0.000146701631401653	7.43828099787254e-05	9.48731166799355e-05	0.000398454594091273	0.000570565962331303	0.000774022768726791	0.000652812118705483	0.00026378474392494	0.00123018214055665	0.000272560198890748	0.54582579282108	0.256493285952541	0.00491873564506866	5.46071371834718e-05	1.50223675447626e-05	0.00447941364985569	0.122102690082324	0.217119291408119
stdev	10.1767936919586	6.84344735744541	9.77376392984898	0.00879313603750561	0.00426443197156319	0.00974379587606039	0.0114062037831112	0.00422490334427599	0.00871651051505223	0.015717930755902	0.00664563615183546	0.00969998516744492	0.0157041860574331	0.00826868775211273	0.00661088629918104	0.0113862104535052	0.00662684192479177	0.00662881432532773	0.0075472379675981	0.0171728548236571	0.0195828702131609	0.0177078306150597	0.00784930242144368	0.0274013061167302	0.00819559358928653	37.4310525740613	2.71142106922366	0.0991627393233606	0.00305452183180202	0.000506566162068062	0.0951636381578208	3.22175490937892	6.84344735744541
variance	103.567129848687	46.8327717341265	95.5264613564169	7.73192413740798e-05	1.81853800400904e-05	9.49415580743314e-05	0.00013010148474186	1.78498082684744e-05	7.5977555559016e-05	0.000247053347247331	4.41644798625824e-05	9.40897122486514e-05	0.000246621459726476	6.8371197141939e-05	4.37038176606995e-05	0.00012964578849151	4.39150338961779e-05	4.39411793596701e-05	5.69608009395543e-05	0.000294906942794403	0.000383488805785506	0.000313567265091646	6.16115485032816e-05	0.000750831576902756	6.71677542807544e-05	1401.08369680214	7.35180421462997	0.00983324887011276	9.33010362095518e-06	2.56609276552366e-07	0.00905611802743264	10.3797046961072	46.8327717341265
median	-26869.5823663561	-26864.3059633357	-5.76116816125307	0.184038827473429	0.0110093575947333	0.0261984563023837	0.0283598317758247	0.0108379718505136	0.226934631526249	0.0367012380390774	0.0174207085647487	0.0260423841557144	0.0369127170242187	0.147538854594367	0.0196828197024761	0.0281022673743751	0.0174964350687942	0.0195986661103651	0.160024324969721	0.0593312438049431	0.199224729023779	0.158792514481509	0.0277701487164385	0.54119493927243	0.0112855205806183	147.125945461229	8.18326608956178	1.50091620984063	0.221338567195354	0.0045082407336604	1.82753662681925	61.1619444150273	-26864.3059633357
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.184575735450762	0.0101104235673757	0.0242053158390098	0.0255833519919824	0.0100276709395739	0.227085208264132	0.0330783432386466	0.0160357335901738	0.0241045915065318	0.0331085788596585	0.147470983184083	0.0187375374526218	0.025453759969964	0.01614009255306	0.0186171898721187	0.159768810798021	0.057222284412838	0.198305145163828	0.158296800675789	0.0269070854952301	0.540213652801288	0.00951633980420066	147.721042994491	8.34001160316448	1.49845025801983	0.221339401308438	0.00447006939172943	1.82970629524233	61.2358535371324	NaN
HPD95.lower	-26913.020776912	-26896.9026389226	-37.6956216318107	0.156672690337715	0.000367862711568939	0.000922341078661237	0.000322057870851371	0.000216733045014725	0.199415734203515	0.00100800440396486	0.000392764418664482	0.00103758791196289	0.00122357608573395	0.121013312133086	0.00057760573895671	0.000393522475703359	0.000616669656707723	0.0014531040131744	0.136116659194959	0.00599426837934694	0.138263755620694	0.104309746219566	0.00681748894320344	0.440613029343112	4.76244445575535e-06	60.2100445635153	3.15347337406932	1.02450699640747	0.209348059019422	0.0024297044613584	1.51702925054562	49.8573198935049	-26896.9026389226
HPD95.upper	-26853.3895634259	-26853.5574709295	11.7572649096583	0.200105779037112	0.018260071071693	0.0426695413877403	0.0468319896829504	0.0180637882069779	0.242158341195326	0.0627600078096316	0.0286156135808085	0.0425236413981659	0.0628671844200786	0.161345064658042	0.031488558430305	0.046799951376473	0.0286507337959609	0.0312190404336449	0.171970453332579	0.0901591234806937	0.231545926400744	0.18897389203145	0.0415659116138269	0.586040781422488	0.0280220528492422	221.400349086918	14.0800555481142	1.66595895180624	0.226395843183694	0.00532981197476865	1.99663250297018	66.9172219541	-26853.5574709295
ACT	100977.958447199	22875.4668330845	122078.57349188	125300.419639503	5033.85303690657	2962.2177300085	3547.54793048558	4509.20393323127	80078.514049556	1955.83879968561	3771.39791904959	2440.56976229946	1857.35245640204	66265.0320729201	4020.82577840195	3772.54540095737	2863.22146211374	4655.19232519921	63343.869710251	25087.0574403784	35504.0406821736	30886.5001214336	25666.1203316225	45805.6771824831	25135.4721958735	4832.44623052264	203367.275933205	55915.5930072444	7263.32291036941	19986.0705490504	50352.7582596031	32642.8799478579	22875.4668330845
